Date,Open,High,Low,Close,Adj Close,Volume
18/12/2013,1781.45996,1811.07996,1767.98999,1810.65002,1810.65002,4327770000
19/12/2013,1809.00000,1810.88001,1801.34998,1809.59998,1809.59998,3497210000
20/12/2013,1810.39002,1823.75000,1810.25000,1818.31995,1818.31995,5097700000
23/12/2013,1822.92004,1829.75000,1822.92004,1827.98999,1827.98999,2851540000
24/12/2013,1828.02002,1833.31995,1828.02002,1833.31995,1833.31995,1307630000
26/12/2013,1834.95996,1842.83997,1834.95996,1842.02002,1842.02002,1982270000
27/12/2013,1842.96997,1844.89002,1839.81006,1841.40002,1841.40002,2052920000
30/12/2013,1841.46997,1842.46997,1838.77002,1841.06995,1841.06995,2293860000
31/12/2013,1842.60999,1849.43994,1842.41003,1848.35999,1848.35999,2312840000
02/01/2014,1845.85999,1845.85999,1827.73999,1831.97998,1831.97998,3080600000
03/01/2014,1833.20996,1838.23999,1829.13001,1831.37000,1831.37000,2774270000
06/01/2014,1832.31006,1837.16003,1823.72998,1826.77002,1826.77002,3294850000
07/01/2014,1828.70996,1840.09998,1828.70996,1837.88001,1837.88001,3511750000
08/01/2014,1837.90002,1840.02002,1831.40002,1837.48999,1837.48999,3652140000
09/01/2014,1839.00000,1843.22998,1830.38001,1838.13001,1838.13001,3581150000
10/01/2014,1840.06006,1843.15002,1832.43005,1842.37000,1842.37000,3335710000
13/01/2014,1841.26001,1843.44995,1815.52002,1819.19995,1819.19995,3591350000
14/01/2014,1821.35999,1839.26001,1821.35999,1838.88001,1838.88001,3353270000
15/01/2014,1840.52002,1850.83997,1840.52002,1848.38001,1848.38001,3777800000
16/01/2014,1847.98999,1847.98999,1840.30005,1845.89002,1845.89002,3491310000
17/01/2014,1844.22998,1846.04004,1835.22998,1838.69995,1838.69995,3626120000
21/01/2014,1841.05005,1849.31006,1832.38001,1843.80005,1843.80005,3782470000
22/01/2014,1844.70996,1846.87000,1840.88001,1844.85999,1844.85999,3374170000
23/01/2014,1842.29004,1842.29004,1820.06006,1828.45996,1828.45996,3972250000
24/01/2014,1826.95996,1826.95996,1790.29004,1790.29004,1790.29004,4618450000
27/01/2014,1791.03003,1795.97998,1772.88001,1781.56006,1781.56006,4045200000
28/01/2014,1783.00000,1793.87000,1779.48999,1792.50000,1792.50000,3437830000
29/01/2014,1790.15002,1790.15002,1770.44995,1774.19995,1774.19995,3964020000
30/01/2014,1777.17004,1798.77002,1777.17004,1794.18994,1794.18994,3547510000
31/01/2014,1790.88001,1793.88001,1772.26001,1782.58997,1782.58997,4059690000
03/02/2014,1782.68005,1784.82996,1739.66003,1741.89002,1741.89002,4726040000
04/02/2014,1743.81995,1758.72998,1743.81995,1755.19995,1755.19995,4068410000
05/02/2014,1753.38001,1755.79004,1737.92004,1751.64002,1751.64002,3984290000
06/02/2014,1752.98999,1774.06006,1752.98999,1773.43005,1773.43005,3825410000
07/02/2014,1776.01001,1798.03003,1776.01001,1797.02002,1797.02002,3775990000
10/02/2014,1796.19995,1799.93994,1791.82996,1799.83997,1799.83997,3312160000
11/02/2014,1800.44995,1823.54004,1800.41003,1819.75000,1819.75000,3699380000
12/02/2014,1820.12000,1826.55005,1815.96997,1819.26001,1819.26001,3326380000
13/02/2014,1814.81995,1830.25000,1809.21997,1829.82996,1829.82996,3289510000
14/02/2014,1828.45996,1841.65002,1825.58997,1838.63001,1838.63001,3114750000
18/02/2014,1839.03003,1842.87000,1835.01001,1840.76001,1840.76001,3421110000
19/02/2014,1838.90002,1847.50000,1826.98999,1828.75000,1828.75000,3661570000
20/02/2014,1829.23999,1842.79004,1824.57996,1839.78003,1839.78003,3404980000
21/02/2014,1841.06995,1846.13001,1835.59998,1836.25000,1836.25000,3403880000
24/02/2014,1836.78003,1858.70996,1836.78003,1847.60999,1847.60999,4014530000
25/02/2014,1847.66003,1852.91003,1840.18994,1845.12000,1845.12000,3515560000
26/02/2014,1845.79004,1852.65002,1840.66003,1845.16003,1845.16003,3716730000
27/02/2014,1844.90002,1854.53003,1841.13001,1854.29004,1854.29004,3547460000
