,Precio,VN,PXQ,Hora,Min,Segundo,Mayor,Menor,Igual,Variac c resp a precio operado anterior
21303.00,13.75,145.00,1993.75,11.00,43.00,9.00,0.00,0.00,1.00,0.00
21304.00,13.75,169.00,2323.75,11.00,44.00,45.00,0.00,0.00,1.00,0.00
21305.00,13.75,81.00,1113.75,11.00,44.00,45.00,0.00,0.00,1.00,0.00
21306.00,13.75,1000.00,13750.00,11.00,45.00,16.00,0.00,0.00,1.00,0.00
21307.00,13.75,293.00,4028.75,11.00,45.00,47.00,0.00,0.00,1.00,0.00
21308.00,13.75,948.00,13035.00,11.00,45.00,47.00,0.00,0.00,1.00,0.00
21309.00,13.75,907.00,12471.25,11.00,45.00,47.00,0.00,0.00,1.00,0.00
21310.00,13.75,2957.00,40658.75,11.00,46.00,54.00,0.00,0.00,1.00,0.00
21311.00,13.75,175.00,2406.25,11.00,46.00,54.00,0.00,0.00,1.00,0.00
21312.00,13.80,550.00,7590.00,11.00,50.00,53.00,1.00,0.00,0.00,1.00
21313.00,13.75,292.00,4015.00,11.00,50.00,53.00,0.00,1.00,0.00,-1.00
21314.00,13.75,208.00,2860.00,11.00,50.00,53.00,0.00,0.00,1.00,0.00
21315.00,13.70,319.00,4370.30,11.00,52.00,7.00,0.00,1.00,0.00,-1.00
21316.00,13.70,2000.00,27400.00,11.00,52.00,7.00,0.00,0.00,1.00,0.00
21317.00,13.70,3681.00,50429.70,11.00,52.00,7.00,0.00,0.00,1.00,0.00
21318.00,13.80,580.00,8004.00,11.00,53.00,37.00,1.00,0.00,0.00,1.00
21319.00,13.80,2379.00,32830.20,11.00,53.00,37.00,0.00,0.00,1.00,0.00
21320.00,13.80,664.00,9163.20,11.00,53.00,37.00,0.00,0.00,1.00,0.00
21321.00,13.80,920.00,12696.00,11.00,53.00,43.00,0.00,0.00,1.00,0.00
21322.00,13.85,100.00,1385.00,11.00,55.00,1.00,1.00,0.00,0.00,1.00
21323.00,13.85,1000.00,13850.00,11.00,55.00,52.00,0.00,0.00,1.00,0.00
21324.00,13.85,15900.00,220215.00,11.00,56.00,15.00,0.00,0.00,1.00,0.00
21325.00,13.85,3100.00,42935.00,11.00,56.00,15.00,0.00,0.00,1.00,0.00
21326.00,13.85,1000.00,13850.00,11.00,56.00,15.00,0.00,0.00,1.00,0.00
21327.00,13.85,285.00,3947.25,11.00,58.00,46.00,0.00,0.00,1.00,0.00
21328.00,13.85,18050.00,249992.50,11.00,59.00,12.00,0.00,0.00,1.00,0.00
21329.00,13.85,430.00,5955.50,11.00,59.00,56.00,0.00,0.00,1.00,0.00
21330.00,13.85,1000.00,13850.00,12.00,3.00,5.00,0.00,0.00,1.00,0.00
21331.00,13.85,500.00,6925.00,12.00,4.00,22.00,0.00,0.00,1.00,0.00
21332.00,13.75,81.00,1113.75,12.00,6.00,29.00,0.00,1.00,0.00,-1.00
21333.00,13.85,10.00,138.50,12.00,8.00,12.00,1.00,0.00,0.00,1.00
21334.00,13.80,1000.00,13800.00,12.00,10.00,44.00,0.00,1.00,0.00,-1.00
21335.00,13.80,719.00,9922.20,12.00,12.00,37.00,0.00,0.00,1.00,0.00
21336.00,13.80,1.00,13.80,12.00,16.00,58.00,0.00,0.00,1.00,0.00
21337.00,13.80,999.00,13786.20,12.00,17.00,42.00,0.00,0.00,1.00,0.00
21338.00,13.80,602.00,8307.60,12.00,17.00,47.00,0.00,0.00,1.00,0.00
21339.00,13.80,1398.00,19292.40,12.00,18.00,10.00,0.00,0.00,1.00,0.00
21340.00,13.80,652.00,8997.60,12.00,18.00,50.00,0.00,0.00,1.00,0.00
21341.00,13.85,348.00,4819.80,12.00,18.00,50.00,1.00,0.00,0.00,1.00
21342.00,13.80,428.00,5906.40,12.00,19.00,19.00,0.00,1.00,0.00,-1.00
21343.00,13.80,1622.00,22383.60,12.00,19.00,22.00,0.00,0.00,1.00,0.00
21344.00,13.80,428.00,5906.40,12.00,19.00,41.00,0.00,0.00,1.00,0.00
21345.00,13.80,760.00,10488.00,12.00,23.00,49.00,0.00,0.00,1.00,0.00
21346.00,13.80,724.00,9991.20,12.00,23.00,59.00,0.00,0.00,1.00,0.00
21347.00,13.80,200.00,2760.00,12.00,26.00,33.00,0.00,0.00,1.00,0.00
21348.00,13.80,1022.00,14103.60,12.00,26.00,33.00,0.00,0.00,1.00,0.00
21349.00,13.85,100.00,1385.00,12.00,28.00,13.00,1.00,0.00,0.00,1.00
21350.00,13.85,512.00,7091.20,12.00,32.00,19.00,0.00,0.00,1.00,0.00
21351.00,13.85,1642.00,22741.70,12.00,32.00,41.00,0.00,0.00,1.00,0.00
21352.00,13.85,1769.00,24500.65,12.00,32.00,41.00,0.00,0.00,1.00,0.00
21353.00,13.85,5000.00,69250.00,12.00,32.00,41.00,0.00,0.00,1.00,0.00
21354.00,13.85,5000.00,69250.00,12.00,32.00,41.00,0.00,0.00,1.00,0.00
21355.00,13.85,5000.00,69250.00,12.00,32.00,41.00,0.00,0.00,1.00,0.00
21356.00,13.85,1388.00,19223.80,12.00,32.00,44.00,0.00,0.00,1.00,0.00
21357.00,13.85,1000.00,13850.00,12.00,32.00,47.00,0.00,0.00,1.00,0.00
21358.00,13.80,2600.00,35880.00,12.00,34.00,23.00,0.00,1.00,0.00,-1.00
21359.00,13.85,160.00,2216.00,12.00,35.00,25.00,1.00,0.00,0.00,1.00
21360.00,13.85,1000.00,13850.00,12.00,36.00,53.00,0.00,0.00,1.00,0.00
21361.00,13.85,3657.00,50649.45,12.00,36.00,53.00,0.00,0.00,1.00,0.00
21362.00,13.85,1000.00,13850.00,12.00,36.00,53.00,0.00,0.00,1.00,0.00
21363.00,13.85,431.00,5969.35,12.00,36.00,53.00,0.00,0.00,1.00,0.00
21364.00,13.85,450.00,6232.50,12.00,36.00,53.00,0.00,0.00,1.00,0.00
21365.00,13.85,683.00,9459.55,12.00,36.00,53.00,0.00,0.00,1.00,0.00
21366.00,13.85,843.00,11675.55,12.00,39.00,42.00,0.00,0.00,1.00,0.00
21367.00,13.85,3200.00,44320.00,12.00,39.00,42.00,0.00,0.00,1.00,0.00
21368.00,13.85,957.00,13254.45,12.00,39.00,42.00,0.00,0.00,1.00,0.00
21369.00,13.85,224.00,3102.40,12.00,40.00,4.00,0.00,0.00,1.00,0.00
21370.00,13.85,1400.00,19390.00,12.00,40.00,4.00,0.00,0.00,1.00,0.00
21371.00,13.85,500.00,6925.00,12.00,40.00,16.00,0.00,0.00,1.00,0.00
21372.00,13.85,376.00,5207.60,12.00,40.00,22.00,0.00,0.00,1.00,0.00
21373.00,13.85,1624.00,22492.40,12.00,40.00,22.00,0.00,0.00,1.00,0.00
21374.00,13.85,3000.00,41550.00,12.00,41.00,18.00,0.00,0.00,1.00,0.00
21375.00,13.85,124.00,1717.40,12.00,43.00,40.00,0.00,0.00,1.00,0.00
21376.00,13.85,376.00,5207.60,12.00,43.00,40.00,0.00,0.00,1.00,0.00
21377.00,13.90,26.00,361.40,12.00,43.00,54.00,1.00,0.00,0.00,1.00
21378.00,13.85,376.00,5207.60,12.00,45.00,55.00,0.00,1.00,0.00,-1.00
21379.00,13.85,624.00,8642.40,12.00,51.00,55.00,0.00,0.00,1.00,0.00
21380.00,13.85,5000.00,69250.00,12.00,52.00,7.00,0.00,0.00,1.00,0.00
21381.00,13.85,4700.00,65095.00,12.00,54.00,10.00,0.00,0.00,1.00,0.00
21382.00,13.85,77.00,1066.45,12.00,54.00,10.00,0.00,0.00,1.00,0.00
21383.00,13.80,1000.00,13800.00,13.00,0.00,13.00,0.00,1.00,0.00,-1.00
21384.00,13.80,5000.00,69000.00,13.00,0.00,13.00,0.00,0.00,1.00,0.00
21385.00,13.85,875.00,12118.75,13.00,3.00,30.00,1.00,0.00,0.00,1.00
21386.00,13.85,1083.00,14999.55,13.00,8.00,58.00,0.00,0.00,1.00,0.00
21387.00,13.85,2000.00,27700.00,13.00,10.00,35.00,0.00,0.00,1.00,0.00
21388.00,13.85,2000.00,27700.00,13.00,11.00,51.00,0.00,0.00,1.00,0.00
21389.00,13.85,1000.00,13850.00,13.00,17.00,36.00,0.00,0.00,1.00,0.00
21390.00,13.80,1500.00,20700.00,13.00,17.00,54.00,0.00,1.00,0.00,-1.00
21391.00,13.80,676.00,9328.80,13.00,17.00,54.00,0.00,0.00,1.00,0.00
21392.00,13.80,797.00,10998.60,13.00,17.00,54.00,0.00,0.00,1.00,0.00
21393.00,13.75,1966.00,27032.50,13.00,18.00,14.00,0.00,1.00,0.00,-1.00
21394.00,13.75,2050.00,28187.50,13.00,18.00,14.00,0.00,0.00,1.00,0.00
21395.00,13.80,324.00,4471.20,13.00,18.00,14.00,1.00,0.00,0.00,1.00
21396.00,13.75,500.00,6875.00,13.00,20.00,17.00,0.00,1.00,0.00,-1.00
21397.00,13.80,50.00,690.00,13.00,21.00,36.00,1.00,0.00,0.00,1.00
21398.00,13.75,2150.00,29562.50,13.00,28.00,21.00,0.00,1.00,0.00,-1.00
21399.00,13.80,4217.00,58194.60,13.00,28.00,21.00,1.00,0.00,0.00,1.00
21400.00,13.80,370.00,5106.00,13.00,28.00,21.00,0.00,0.00,1.00,0.00
21401.00,13.85,2883.00,39929.55,13.00,31.00,25.00,1.00,0.00,0.00,1.00
21402.00,13.85,265.00,3670.25,13.00,31.00,25.00,0.00,0.00,1.00,0.00
21403.00,13.80,3500.00,48300.00,13.00,31.00,43.00,0.00,1.00,0.00,-1.00
21404.00,13.80,362.00,4995.60,13.00,35.00,46.00,0.00,0.00,1.00,0.00
21405.00,13.75,2000.00,27500.00,13.00,36.00,45.00,0.00,1.00,0.00,-1.00
21406.00,13.75,1000.00,13750.00,13.00,37.00,30.00,0.00,0.00,1.00,0.00
21407.00,13.75,2000.00,27500.00,13.00,39.00,50.00,0.00,0.00,1.00,0.00
21408.00,13.75,4516.00,62095.00,13.00,40.00,21.00,0.00,0.00,1.00,0.00
21409.00,13.75,1000.00,13750.00,13.00,40.00,21.00,0.00,0.00,1.00,0.00
21410.00,13.75,384.00,5280.00,13.00,40.00,21.00,0.00,0.00,1.00,0.00
21411.00,13.75,5484.00,75405.00,13.00,41.00,20.00,0.00,0.00,1.00,0.00
21412.00,13.80,512.00,7065.60,13.00,42.00,52.00,1.00,0.00,0.00,1.00
21413.00,13.75,732.00,10065.00,13.00,47.00,41.00,0.00,1.00,0.00,-1.00
21414.00,13.75,72.00,990.00,13.00,48.00,10.00,0.00,0.00,1.00,0.00
21415.00,13.75,2068.00,28435.00,13.00,48.00,10.00,0.00,0.00,1.00,0.00
21416.00,13.75,828.00,11385.00,13.00,49.00,16.00,0.00,0.00,1.00,0.00
21417.00,13.75,147.00,2021.25,13.00,52.00,5.00,0.00,0.00,1.00,0.00
21418.00,13.75,1353.00,18603.75,13.00,52.00,5.00,0.00,0.00,1.00,0.00
21419.00,13.80,1100.00,15180.00,13.00,54.00,46.00,1.00,0.00,0.00,1.00
21420.00,13.75,11797.00,162208.75,13.00,57.00,6.00,0.00,1.00,0.00,-1.00
21421.00,13.75,203.00,2791.25,13.00,57.00,6.00,0.00,0.00,1.00,0.00
21422.00,13.75,576.00,7920.00,13.00,57.00,20.00,0.00,0.00,1.00,0.00
21423.00,13.75,4000.00,55000.00,14.00,1.00,21.00,0.00,0.00,1.00,0.00
21424.00,13.75,300.00,4125.00,14.00,1.00,21.00,0.00,0.00,1.00,0.00
21425.00,13.80,1299.00,17926.20,14.00,1.00,35.00,1.00,0.00,0.00,1.00
21426.00,13.80,773.00,10667.40,14.00,5.00,34.00,0.00,0.00,1.00,0.00
21427.00,13.80,227.00,3132.60,14.00,5.00,34.00,0.00,0.00,1.00,0.00
21428.00,13.80,579.00,7990.20,14.00,7.00,3.00,0.00,0.00,1.00,0.00
21429.00,13.75,752.00,10340.00,14.00,7.00,36.00,0.00,1.00,0.00,-1.00
21430.00,13.75,293.00,4028.75,14.00,7.00,36.00,0.00,0.00,1.00,0.00
21431.00,13.75,911.00,12526.25,14.00,10.00,51.00,0.00,0.00,1.00,0.00
21432.00,13.75,2000.00,27500.00,14.00,11.00,29.00,0.00,0.00,1.00,0.00
21433.00,13.75,1059.00,14561.25,14.00,13.00,33.00,0.00,0.00,1.00,0.00
21434.00,13.75,715.00,9831.25,14.00,16.00,25.00,0.00,0.00,1.00,0.00
21435.00,13.75,737.00,10133.75,14.00,16.00,25.00,0.00,0.00,1.00,0.00
21436.00,13.70,3299.00,45196.30,14.00,19.00,45.00,0.00,1.00,0.00,-1.00
21437.00,13.70,21.00,287.70,14.00,19.00,45.00,0.00,0.00,1.00,0.00
21438.00,13.70,250.00,3425.00,14.00,19.00,45.00,0.00,0.00,1.00,0.00
21439.00,13.70,1459.00,19988.30,14.00,19.00,45.00,0.00,0.00,1.00,0.00
21440.00,13.70,500.00,6850.00,14.00,19.00,45.00,0.00,0.00,1.00,0.00
21441.00,13.70,1319.00,18070.30,14.00,19.00,45.00,0.00,0.00,1.00,0.00
21442.00,13.75,727.00,9996.25,14.00,22.00,23.00,1.00,0.00,0.00,1.00
21443.00,13.70,273.00,3740.10,14.00,22.00,31.00,0.00,1.00,0.00,-1.00
21444.00,13.70,5000.00,68500.00,14.00,23.00,24.00,0.00,0.00,1.00,0.00
21445.00,13.70,1000.00,13700.00,14.00,23.00,30.00,0.00,0.00,1.00,0.00
21446.00,13.80,260.00,3588.00,14.00,27.00,34.00,1.00,0.00,0.00,1.00
21447.00,13.80,823.00,11357.40,14.00,27.00,45.00,0.00,0.00,1.00,0.00
21448.00,13.80,973.00,13427.40,14.00,27.00,45.00,0.00,0.00,1.00,0.00
21449.00,13.80,204.00,2815.20,14.00,27.00,45.00,0.00,0.00,1.00,0.00
21450.00,13.80,2323.00,32057.40,14.00,29.00,31.00,0.00,0.00,1.00,0.00
21451.00,13.80,677.00,9342.60,14.00,29.00,31.00,0.00,0.00,1.00,0.00
21452.00,13.80,455.00,6279.00,14.00,30.00,24.00,0.00,0.00,1.00,0.00
21453.00,13.80,1545.00,21321.00,14.00,30.00,24.00,0.00,0.00,1.00,0.00
21454.00,13.75,422.00,5802.50,14.00,30.00,57.00,0.00,1.00,0.00,-1.00
21455.00,13.80,2000.00,27600.00,14.00,31.00,15.00,1.00,0.00,0.00,1.00
21456.00,13.75,596.00,8195.00,14.00,33.00,36.00,0.00,1.00,0.00,-1.00
21457.00,13.75,2000.00,27500.00,14.00,37.00,7.00,0.00,0.00,1.00,0.00
21458.00,13.70,1000.00,13700.00,14.00,39.00,10.00,0.00,1.00,0.00,-1.00
21459.00,13.70,1472.00,20166.40,14.00,39.00,10.00,0.00,0.00,1.00,0.00
21460.00,13.70,1428.00,19563.60,14.00,39.00,10.00,0.00,0.00,1.00,0.00
21461.00,13.70,300.00,4110.00,14.00,39.00,10.00,0.00,0.00,1.00,0.00
21462.00,13.70,770.00,10549.00,14.00,40.00,30.00,0.00,0.00,1.00,0.00
21463.00,13.70,438.00,6000.60,14.00,40.00,30.00,0.00,0.00,1.00,0.00
21464.00,13.70,397.00,5438.90,14.00,40.00,30.00,0.00,0.00,1.00,0.00
21465.00,13.70,3728.00,51073.60,14.00,40.00,30.00,0.00,0.00,1.00,0.00
21466.00,13.70,10000.00,137000.00,14.00,43.00,2.00,0.00,0.00,1.00,0.00
21467.00,13.70,1100.00,15070.00,14.00,43.00,2.00,0.00,0.00,1.00,0.00
21468.00,13.70,200.00,2740.00,14.00,43.00,2.00,0.00,0.00,1.00,0.00
21469.00,13.70,265.00,3630.50,14.00,43.00,2.00,0.00,0.00,1.00,0.00
21470.00,13.70,403.00,5521.10,14.00,43.00,2.00,0.00,0.00,1.00,0.00
21471.00,13.70,3533.00,48402.10,14.00,43.00,2.00,0.00,0.00,1.00,0.00
21472.00,13.75,500.00,6875.00,14.00,44.00,21.00,1.00,0.00,0.00,1.00
21473.00,13.75,204.00,2805.00,14.00,44.00,34.00,0.00,0.00,1.00,0.00
21474.00,13.75,200.00,2750.00,14.00,45.00,45.00,0.00,0.00,1.00,0.00
21475.00,13.70,1401.00,19193.70,14.00,45.00,45.00,0.00,1.00,0.00,-1.00
21476.00,13.75,3000.00,41250.00,14.00,46.00,49.00,1.00,0.00,0.00,1.00
21477.00,13.80,500.00,6900.00,14.00,48.00,27.00,1.00,0.00,0.00,1.00
21478.00,13.75,4370.00,60087.50,14.00,50.00,38.00,0.00,1.00,0.00,-1.00
21479.00,13.75,10000.00,137500.00,14.00,55.00,6.00,0.00,0.00,1.00,0.00
21480.00,13.75,846.00,11632.50,14.00,55.00,20.00,0.00,0.00,1.00,0.00
21481.00,13.70,453.00,6206.10,14.00,56.00,40.00,0.00,1.00,0.00,-1.00
21482.00,13.70,4613.00,63198.10,14.00,57.00,20.00,0.00,0.00,1.00,0.00
21483.00,13.70,1459.00,19988.30,14.00,57.00,20.00,0.00,0.00,1.00,0.00
21484.00,13.70,1593.00,21824.10,14.00,57.00,20.00,0.00,0.00,1.00,0.00
21485.00,13.70,2335.00,31989.50,14.00,57.00,20.00,0.00,0.00,1.00,0.00
21486.00,13.70,430.00,5891.00,14.00,58.00,28.00,0.00,0.00,1.00,0.00
21487.00,13.70,2407.00,32975.90,14.00,58.00,28.00,0.00,0.00,1.00,0.00
21488.00,13.70,802.00,10987.40,14.00,58.00,28.00,0.00,0.00,1.00,0.00
21489.00,13.65,1465.00,19997.25,15.00,3.00,28.00,0.00,1.00,0.00,-1.00
21490.00,13.65,1500.00,20475.00,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21491.00,13.65,549.00,7493.85,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21492.00,13.65,370.00,5050.50,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21493.00,13.65,370.00,5050.50,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21494.00,13.65,500.00,6825.00,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21495.00,13.65,747.00,10196.55,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21496.00,13.65,250.00,3412.50,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21497.00,13.65,3000.00,40950.00,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21498.00,13.65,300.00,4095.00,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21499.00,13.65,220.00,3003.00,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21500.00,13.65,1200.00,16380.00,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21501.00,13.65,541.00,7384.65,15.00,3.00,28.00,0.00,0.00,1.00,0.00
21502.00,13.65,9154.00,124952.10,15.00,4.00,8.00,0.00,0.00,1.00,0.00
21503.00,13.65,4988.00,68086.20,15.00,4.00,12.00,0.00,0.00,1.00,0.00
21504.00,13.65,350.00,4777.50,15.00,8.00,31.00,0.00,0.00,1.00,0.00
21505.00,13.65,9650.00,131722.50,15.00,9.00,26.00,0.00,0.00,1.00,0.00
21506.00,13.65,5000.00,68250.00,15.00,9.00,26.00,0.00,0.00,1.00,0.00
21507.00,13.65,5350.00,73027.50,15.00,9.00,26.00,0.00,0.00,1.00,0.00
21508.00,13.65,195.00,2661.75,15.00,11.00,1.00,0.00,0.00,1.00,0.00
21509.00,13.65,172.00,2347.80,15.00,11.00,1.00,0.00,0.00,1.00,0.00
21510.00,13.65,2000.00,27300.00,15.00,13.00,32.00,0.00,0.00,1.00,0.00
21511.00,13.65,2633.00,35940.45,15.00,13.00,42.00,0.00,0.00,1.00,0.00
21512.00,13.65,1465.00,19997.25,15.00,14.00,19.00,0.00,0.00,1.00,0.00
21513.00,13.65,374.00,5105.10,15.00,15.00,13.00,0.00,0.00,1.00,0.00
21514.00,13.65,2635.00,35967.75,15.00,15.00,47.00,0.00,0.00,1.00,0.00
21515.00,13.65,10.00,136.50,15.00,16.00,10.00,0.00,0.00,1.00,0.00
21516.00,13.65,5516.00,75293.40,15.00,16.00,48.00,0.00,0.00,1.00,0.00
21517.00,13.65,1902.00,25962.30,15.00,16.00,48.00,0.00,0.00,1.00,0.00
21518.00,13.65,400.00,5460.00,15.00,17.00,11.00,0.00,0.00,1.00,0.00
21519.00,13.65,1465.00,19997.25,15.00,17.00,26.00,0.00,0.00,1.00,0.00
21520.00,13.60,1000.00,13600.00,15.00,17.00,30.00,0.00,1.00,0.00,-1.00
21521.00,13.60,640.00,8704.00,15.00,17.00,30.00,0.00,0.00,1.00,0.00
21522.00,13.60,100.00,1360.00,15.00,17.00,30.00,0.00,0.00,1.00,0.00
21523.00,13.60,1000.00,13600.00,15.00,17.00,30.00,0.00,0.00,1.00,0.00
21524.00,13.60,4660.00,63376.00,15.00,17.00,30.00,0.00,0.00,1.00,0.00
21525.00,13.60,5000.00,68000.00,15.00,17.00,30.00,0.00,0.00,1.00,0.00
21526.00,13.65,611.00,8340.15,15.00,19.00,21.00,1.00,0.00,0.00,1.00
21527.00,13.65,8135.00,111042.75,15.00,19.00,21.00,0.00,0.00,1.00,0.00
21528.00,13.65,1389.00,18959.85,15.00,21.00,16.00,0.00,0.00,1.00,0.00
21529.00,13.65,111.00,1515.15,15.00,21.00,16.00,0.00,0.00,1.00,0.00
21530.00,13.65,5860.00,79989.00,15.00,22.00,30.00,0.00,0.00,1.00,0.00
21531.00,13.65,1000.00,13650.00,15.00,23.00,15.00,0.00,0.00,1.00,0.00
21532.00,13.65,2127.00,29033.55,15.00,23.00,15.00,0.00,0.00,1.00,0.00
21533.00,13.65,638.00,8708.70,15.00,23.00,15.00,0.00,0.00,1.00,0.00
21534.00,13.70,3361.00,46045.70,15.00,26.00,12.00,1.00,0.00,0.00,1.00
21535.00,13.70,4139.00,56704.30,15.00,26.00,12.00,0.00,0.00,1.00,0.00
21536.00,13.65,220.00,3003.00,15.00,30.00,8.00,0.00,1.00,0.00,-1.00
21537.00,13.70,680.00,9316.00,15.00,30.00,8.00,1.00,0.00,0.00,1.00
21538.00,13.70,2181.00,29879.70,15.00,41.00,35.00,0.00,0.00,1.00,0.00
21539.00,13.70,1919.00,26290.30,15.00,41.00,35.00,0.00,0.00,1.00,0.00
21540.00,13.70,714.00,9781.80,15.00,43.00,44.00,0.00,0.00,1.00,0.00
21541.00,13.70,3765.00,51580.50,15.00,43.00,44.00,0.00,0.00,1.00,0.00
21542.00,13.70,200.00,2740.00,15.00,43.00,44.00,0.00,0.00,1.00,0.00
21543.00,13.70,2000.00,27400.00,15.00,44.00,4.00,0.00,0.00,1.00,0.00
21544.00,13.70,3000.00,41100.00,15.00,44.00,54.00,0.00,0.00,1.00,0.00
21545.00,13.70,4800.00,65760.00,15.00,44.00,56.00,0.00,0.00,1.00,0.00
21546.00,13.70,2500.00,34250.00,15.00,44.00,56.00,0.00,0.00,1.00,0.00
21547.00,13.70,300.00,4110.00,15.00,45.00,2.00,0.00,0.00,1.00,0.00
21548.00,13.70,1158.00,15864.60,15.00,45.00,2.00,0.00,0.00,1.00,0.00
21549.00,13.70,200.00,2740.00,15.00,45.00,2.00,0.00,0.00,1.00,0.00
21550.00,13.70,10000.00,137000.00,15.00,45.00,2.00,0.00,0.00,1.00,0.00
21551.00,13.70,680.00,9316.00,15.00,45.00,2.00,0.00,0.00,1.00,0.00
21552.00,13.70,1208.00,16549.60,15.00,45.00,27.00,0.00,0.00,1.00,0.00
21553.00,13.70,8492.00,116340.40,15.00,45.00,39.00,0.00,0.00,1.00,0.00
21554.00,13.75,24.00,330.00,15.00,47.00,9.00,1.00,0.00,0.00,1.00
21555.00,13.75,24.00,330.00,15.00,47.00,51.00,0.00,0.00,1.00,0.00
21556.00,13.75,1276.00,17545.00,15.00,47.00,51.00,0.00,0.00,1.00,0.00
21557.00,13.75,200.00,2750.00,15.00,51.00,46.00,0.00,0.00,1.00,0.00
21558.00,13.75,130.00,1787.50,15.00,51.00,51.00,0.00,0.00,1.00,0.00
21559.00,13.75,850.00,11687.50,15.00,52.00,21.00,0.00,0.00,1.00,0.00
21560.00,13.75,40.00,550.00,15.00,52.00,28.00,0.00,0.00,1.00,0.00
21561.00,13.75,253.00,3478.75,15.00,53.00,7.00,0.00,0.00,1.00,0.00
21562.00,13.75,700.00,9625.00,15.00,55.00,22.00,0.00,0.00,1.00,0.00
21563.00,13.75,3037.00,41758.75,15.00,56.00,41.00,0.00,0.00,1.00,0.00
21564.00,13.75,2508.00,34485.00,15.00,56.00,41.00,0.00,0.00,1.00,0.00
21565.00,13.75,655.00,9006.25,15.00,56.00,41.00,0.00,0.00,1.00,0.00
21566.00,13.75,2000.00,27500.00,15.00,56.00,53.00,0.00,0.00,1.00,0.00
21567.00,13.75,1450.00,19937.50,16.00,0.00,53.00,0.00,0.00,1.00,0.00
21568.00,13.75,370.00,5087.50,16.00,1.00,58.00,0.00,0.00,1.00,0.00
21569.00,13.75,40.00,550.00,16.00,2.00,26.00,0.00,0.00,1.00,0.00
21570.00,13.75,225.00,3093.75,16.00,6.00,10.00,0.00,0.00,1.00,0.00
21571.00,13.75,250.00,3437.50,16.00,8.00,7.00,0.00,0.00,1.00,0.00
21572.00,13.75,490.00,6737.50,16.00,8.00,23.00,0.00,0.00,1.00,0.00
21573.00,13.75,10.00,137.50,16.00,8.00,23.00,0.00,0.00,1.00,0.00
21574.00,13.75,730.00,10037.50,16.00,11.00,28.00,0.00,0.00,1.00,0.00
21575.00,13.75,583.00,8016.25,16.00,11.00,36.00,0.00,0.00,1.00,0.00
21576.00,13.70,4900.00,67130.00,16.00,12.00,34.00,0.00,1.00,0.00,-1.00
21577.00,13.70,583.00,7987.10,16.00,12.00,34.00,0.00,0.00,1.00,0.00
21578.00,13.70,1000.00,13700.00,16.00,12.00,34.00,0.00,0.00,1.00,0.00
21579.00,13.70,1069.00,14645.30,16.00,12.00,34.00,0.00,0.00,1.00,0.00
21580.00,13.70,15998.00,219172.60,16.00,12.00,34.00,0.00,0.00,1.00,0.00
21581.00,13.70,1450.00,19865.00,16.00,12.00,34.00,0.00,0.00,1.00,0.00
21582.00,13.75,3431.00,47176.25,16.00,14.00,5.00,1.00,0.00,0.00,1.00
21583.00,13.75,2502.00,34402.50,16.00,15.00,0.00,0.00,0.00,1.00,0.00
21584.00,13.70,4032.00,55238.40,16.00,17.00,46.00,0.00,1.00,0.00,-1.00
21585.00,13.75,1000.00,13750.00,16.00,18.00,28.00,1.00,0.00,0.00,1.00
21586.00,13.75,1455.00,20006.25,16.00,18.00,59.00,0.00,0.00,1.00,0.00
21587.00,13.75,5000.00,68750.00,16.00,19.00,0.00,0.00,0.00,1.00,0.00
21588.00,13.75,500.00,6875.00,16.00,20.00,13.00,0.00,0.00,1.00,0.00
21589.00,13.75,900.00,12375.00,16.00,24.00,31.00,0.00,0.00,1.00,0.00
21590.00,13.70,10000.00,137000.00,16.00,25.00,27.00,0.00,1.00,0.00,-1.00
21591.00,13.75,800.00,11000.00,16.00,25.00,33.00,1.00,0.00,0.00,1.00
21592.00,13.70,2000.00,27400.00,16.00,26.00,44.00,0.00,1.00,0.00,-1.00
21593.00,13.70,437.00,5986.90,16.00,26.00,44.00,0.00,0.00,1.00,0.00
21594.00,13.70,250.00,3425.00,16.00,26.00,44.00,0.00,0.00,1.00,0.00
21595.00,13.70,3916.00,53649.20,16.00,26.00,44.00,0.00,0.00,1.00,0.00
21596.00,13.65,300.00,4095.00,16.00,27.00,1.00,0.00,1.00,0.00,-1.00
21597.00,13.65,400.00,5460.00,16.00,29.00,3.00,0.00,0.00,1.00,0.00
21598.00,13.65,1098.00,14987.70,16.00,29.00,3.00,0.00,0.00,1.00,0.00
21599.00,13.65,7326.00,99999.90,16.00,29.00,3.00,0.00,0.00,1.00,0.00
21600.00,13.65,3363.00,45904.95,16.00,29.00,3.00,0.00,0.00,1.00,0.00
21601.00,13.65,345.00,4709.25,16.00,29.00,12.00,0.00,0.00,1.00,0.00
