"<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>,<oi>"
"1609,20170816,134117,11.700,11.700,11.700,11.700,2500.000,0"
"1610,20170816,134117,11.700,11.700,11.700,11.700,1100.000,0"
"1611,20170816,134118,11.650,11.650,11.650,11.650,3000.000,0"
"1612,20170816,134224,11.650,11.650,11.650,11.650,15.000,0"
"1613,20170816,134232,11.650,11.650,11.650,11.650,1485.000,0"
"1614,20170816,134325,11.600,11.600,11.600,11.600,500.000,0"
"1615,20170816,134448,11.500,11.500,11.500,11.500,50.000,0"
"1616,20170816,134540,11.500,11.500,11.500,11.500,2450.000,0"
"1617,20170816,134540,11.500,11.500,11.500,11.500,700.000,0"
"1618,20170816,134545,11.500,11.500,11.500,11.500,1850.000,0"
"1619,20170816,134555,11.600,11.600,11.600,11.600,400.000,0"
"1620,20170816,134555,11.650,11.650,11.650,11.650,100.000,0"
"1621,20170816,135046,11.550,11.550,11.550,11.550,270.000,0"
"1622,20170816,135051,11.550,11.550,11.550,11.550,50.000,0"
"1623,20170816,135253,11.550,11.550,11.550,11.550,760.000,0"
"1624,20170816,135342,11.500,11.500,11.500,11.500,50.000,0"
"1625,20170816,135345,11.550,11.550,11.550,11.550,2620.000,0"
"1626,20170816,135348,11.550,11.550,11.550,11.550,2620.000,0"
"1627,20170816,135612,11.600,11.600,11.600,11.600,853.000,0"
"1628,20170816,135705,11.650,11.650,11.650,11.650,126.000,0"
"1629,20170816,135734,11.650,11.650,11.650,11.650,2774.000,0"
"1630,20170816,135734,11.650,11.650,11.650,11.650,26.000,0"
"1631,20170816,140137,11.600,11.600,11.600,11.600,3000.000,0"
"1632,20170816,140204,11.650,11.650,11.650,11.650,6000.000,0"
"1633,20170816,140357,11.600,11.600,11.600,11.600,837.000,0"
"1634,20170816,140454,11.600,11.600,11.600,11.600,1200.000,0"
"1635,20170816,140830,11.600,11.600,11.600,11.600,1463.000,0"
"1636,20170816,140845,11.550,11.550,11.550,11.550,50.000,0"
"1637,20170816,140851,11.600,11.600,11.600,11.600,337.000,0"
"1638,20170816,141346,11.550,11.550,11.550,11.550,1200.000,0"
"1639,20170816,141633,11.550,11.550,11.550,11.550,1000.000,0"
"1640,20170816,141633,11.550,11.550,11.550,11.550,260.000,0"
"1641,20170816,141633,11.550,11.550,11.550,11.550,1370.000,0"
"1642,20170816,141633,11.550,11.550,11.550,11.550,3030.000,0"
"1643,20170816,141658,11.500,11.500,11.500,11.500,1000.000,0"
"1644,20170816,141658,11.500,11.500,11.500,11.500,1800.000,0"
"1645,20170816,141817,11.550,11.550,11.550,11.550,11340.000,0"
"1646,20170816,141826,11.500,11.500,11.500,11.500,719.000,0"
"1647,20170816,141826,11.500,11.500,11.500,11.500,2739.000,0"
"1648,20170816,142452,11.500,11.500,11.500,11.500,3000.000,0"
"1649,20170816,143006,11.650,11.650,11.650,11.650,3974.000,0"
"1650,20170816,143006,11.650,11.650,11.650,11.650,1026.000,0"
"1651,20170816,144057,11.650,11.650,11.650,11.650,7500.000,0"
"1652,20170816,144302,11.650,11.650,11.650,11.650,1474.000,0"
"1653,20170816,144302,11.700,11.700,11.700,11.700,26.000,0"
"1654,20170816,144411,11.700,11.700,11.700,11.700,520.000,0"
"1655,20170816,144447,11.700,11.700,11.700,11.700,429.000,0"
"1656,20170816,145606,11.700,11.700,11.700,11.700,50.000,0"
"1657,20170816,145612,11.700,11.700,11.700,11.700,100.000,0"
"1658,20170816,150158,11.700,11.700,11.700,11.700,530.000,0"
"1659,20170816,150653,11.600,11.600,11.600,11.600,2253.000,0"
"1660,20170816,150653,11.600,11.600,11.600,11.600,3500.000,0"
"1661,20170816,150753,11.600,11.600,11.600,11.600,1400.000,0"
"1662,20170816,150819,11.600,11.600,11.600,11.600,657.000,0"
"1663,20170816,150835,11.600,11.600,11.600,11.600,343.000,0"
"1664,20170816,150927,11.700,11.700,11.700,11.700,1845.000,0"
"1665,20170816,150927,11.700,11.700,11.700,11.700,1655.000,0"
"1666,20170816,151453,11.700,11.700,11.700,11.700,345.000,0"
"1667,20170816,151453,11.700,11.700,11.700,11.700,1755.000,0"
"1668,20170816,151732,11.600,11.600,11.600,11.600,2657.000,0"
"1669,20170816,151732,11.600,11.600,11.600,11.600,3000.000,0"
"1670,20170816,151755,11.650,11.650,11.650,11.650,1281.000,0"
"1671,20170816,151755,11.650,11.650,11.650,11.650,5000.000,0"
"1672,20170816,151822,11.650,11.650,11.650,11.650,3719.000,0"
"1673,20170816,151829,11.650,11.650,11.650,11.650,381.000,0"
"1674,20170816,153229,11.600,11.600,11.600,11.600,900.000,0"
"1675,20170816,153229,11.600,11.600,11.600,11.600,3000.000,0"
"1676,20170816,153229,11.550,11.550,11.550,11.550,1000.000,0"
"1677,20170816,153229,11.550,11.550,11.550,11.550,1740.000,0"
"1678,20170816,153433,11.600,11.600,11.600,11.600,245.000,0"
"1679,20170816,153721,11.650,11.650,11.650,11.650,1112.000,0"
"1680,20170816,153721,11.650,11.650,11.650,11.650,2800.000,0"
"1681,20170816,153721,11.650,11.650,11.650,11.650,2125.000,0"
"1682,20170816,153721,11.650,11.650,11.650,11.650,400.000,0"
"1683,20170816,153800,11.650,11.650,11.650,11.650,2125.000,0"
"1684,20170816,154142,11.700,11.700,11.700,11.700,120.000,0"
"1685,20170816,154212,11.700,11.700,11.700,11.700,700.000,0"
"1686,20170816,154410,11.650,11.650,11.650,11.650,385.000,0"
"1687,20170816,154410,11.600,11.600,11.600,11.600,3444.000,0"
"1688,20170816,154421,11.600,11.600,11.600,11.600,5200.000,0"
"1689,20170816,154557,11.650,11.650,11.650,11.650,1000.000,0"
"1690,20170816,154600,11.700,11.700,11.700,11.700,26.000,0"
"1691,20170816,154730,11.700,11.700,11.700,11.700,1215.000,0"
"1692,20170816,155506,11.650,11.650,11.650,11.650,160.000,0"
"1693,20170816,155609,11.650,11.650,11.650,11.650,4.000,0"
"1694,20170816,155844,11.650,11.650,11.650,11.650,1438.000,0"
"1695,20170816,155844,11.700,11.700,11.700,11.700,2735.000,0"
"1696,20170816,155844,11.700,11.700,11.700,11.700,2500.000,0"
"1697,20170816,155844,11.700,11.700,11.700,11.700,1000.000,0"
"1698,20170816,155850,11.700,11.700,11.700,11.700,2000.000,0"
"1699,20170816,155902,11.750,11.750,11.750,11.750,3000.000,0"
"1700,20170816,155902,11.750,11.750,11.750,11.750,1151.000,0"
"1701,20170816,155902,11.750,11.750,11.750,11.750,3507.000,0"
"1702,20170816,160020,11.800,11.800,11.800,11.800,200.000,0"
"1703,20170816,160109,11.700,11.700,11.700,11.700,10555.000,0"
"1704,20170816,160430,11.700,11.700,11.700,11.700,800.000,0"
"1705,20170816,160430,11.700,11.700,11.700,11.700,545.000,0"
"1706,20170816,160509,11.750,11.750,11.750,11.750,126.000,0"
"1707,20170816,160841,11.700,11.700,11.700,11.700,100.000,0"
"1708,20170816,161844,11.650,11.650,11.650,11.650,600.000,0"
"1709,20170816,161945,11.600,11.600,11.600,11.600,100.000,0"
"1710,20170816,161946,11.700,11.700,11.700,11.700,200.000,0"
"1711,20170816,162001,11.700,11.700,11.700,11.700,2467.000,0"
"1712,20170816,162004,11.750,11.750,11.750,11.750,3874.000,0"
"1713,20170816,162010,11.800,11.800,11.800,11.800,126.000,0"
"1714,20170816,162602,11.700,11.700,11.700,11.700,300.000,0"
"1715,20170816,162714,11.600,11.600,11.600,11.600,50.000,0"
"1716,20170816,162714,11.600,11.600,11.600,11.600,7011.000,0"
"1717,20170816,162714,11.600,11.600,11.600,11.600,1500.000,0"
"1718,20170816,162714,11.600,11.600,11.600,11.600,5000.000,0"
"1719,20170816,163112,11.700,11.700,11.700,11.700,2286.000,0"
"1720,20170816,163112,11.700,11.700,11.700,11.700,3245.000,0"
"1721,20170816,163309,11.650,11.650,11.650,11.650,200.000,0"
"1722,20170816,163326,11.650,11.650,11.650,11.650,200.000,0"
"1723,20170816,163339,11.600,11.600,11.600,11.600,9350.000,0"
"1724,20170816,163344,11.650,11.650,11.650,11.650,200.000,0"
"1725,20170816,163434,11.650,11.650,11.650,11.650,100.000,0"
"1726,20170816,163434,11.650,11.650,11.650,11.650,4900.000,0"
"1727,20170816,163439,11.650,11.650,11.650,11.650,100.000,0"
"1728,20170816,163554,11.600,11.600,11.600,11.600,2000.000,0"
"1729,20170816,163646,11.650,11.650,11.650,11.650,300.000,0"
"1730,20170816,163646,11.650,11.650,11.650,11.650,4700.000,0"
"1731,20170816,163712,11.600,11.600,11.600,11.600,3000.000,0"
"1732,20170816,164021,11.650,11.650,11.650,11.650,300.000,0"
"1733,20170816,164021,11.600,11.600,11.600,11.600,800.000,0"
"1734,20170816,164021,11.650,11.650,11.650,11.650,300.000,0"
"1735,20170816,164021,11.650,11.650,11.650,11.650,1300.000,0"
"1736,20170816,164112,11.650,11.650,11.650,11.650,381.000,0"
"1737,20170816,164112,11.650,11.650,11.650,11.650,300.000,0"
"1738,20170816,164112,11.650,11.650,11.650,11.650,755.000,0"
"1739,20170816,164112,11.650,11.650,11.650,11.650,10.000,0"
"1740,20170816,164112,11.650,11.650,11.650,11.650,54.000,0"
"1741,20170816,164233,11.550,11.550,11.550,11.550,173.000,0"
"1742,20170816,164235,11.650,11.650,11.650,11.650,300.000,0"
"1743,20170816,164235,11.650,11.650,11.650,11.650,755.000,0"
"1744,20170816,164235,11.650,11.650,11.650,11.650,1945.000,0"
"1745,20170816,164450,11.650,11.650,11.650,11.650,729.000,0"
"1746,20170816,164528,11.650,11.650,11.650,11.650,326.000,0"
"1747,20170816,164528,11.650,11.650,11.650,11.650,300.000,0"
"1748,20170816,164528,11.650,11.650,11.650,11.650,374.000,0"
"1749,20170816,164751,11.600,11.600,11.600,11.600,900.000,0"
"1750,20170816,164838,11.600,11.600,11.600,11.600,490.000,0"
"1751,20170816,164846,11.600,11.600,11.600,11.600,2000.000,0"
"1752,20170816,164846,11.600,11.600,11.600,11.600,1010.000,0"
"1753,20170816,164846,11.600,11.600,11.600,11.600,3800.000,0"
"1754,20170816,164936,11.600,11.600,11.600,11.600,1200.000,0"
"1755,20170816,164949,11.600,11.600,11.600,11.600,1030.000,0"
"1756,20170816,165019,11.550,11.550,11.550,11.550,50.000,0"
"1757,20170816,165101,11.550,11.550,11.550,11.550,5000.000,0"
"1758,20170816,165101,11.550,11.550,11.550,11.550,634.000,0"
"1759,20170816,165101,11.550,11.550,11.550,11.550,10000.000,0"
"1760,20170816,165101,11.550,11.550,11.550,11.550,3000.000,0"
"1761,20170816,165120,11.500,11.500,11.500,11.500,1000.000,0"
"1762,20170816,165205,11.550,11.550,11.550,11.550,1400.000,0"
"1763,20170816,165205,11.550,11.550,11.550,11.550,3000.000,0"
"1764,20170816,165226,11.550,11.550,11.550,11.550,2500.000,0"
"1765,20170816,165303,11.550,11.550,11.550,11.550,500.000,0"
"1766,20170816,165303,11.550,11.550,11.550,11.550,2500.000,0"
"1767,20170816,165318,11.550,11.550,11.550,11.550,2000.000,0"
"1768,20170816,165337,11.550,11.550,11.550,11.550,735.000,0"
"1769,20170816,165415,11.550,11.550,11.550,11.550,1890.000,0"
"1770,20170816,165415,11.550,11.550,11.550,11.550,265.000,0"
"1771,20170816,165423,11.550,11.550,11.550,11.550,1600.000,0"
"1772,20170816,165424,11.500,11.500,11.500,11.500,382.000,0"
"1773,20170816,165424,11.500,11.500,11.500,11.500,435.000,0"
"1774,20170816,165424,11.500,11.500,11.500,11.500,2000.000,0"
"1775,20170816,165424,11.500,11.500,11.500,11.500,2000.000,0"
"1776,20170816,165631,11.550,11.550,11.550,11.550,164.000,0"
"1777,20170816,170003,11.600,11.600,11.600,11.600,50.000,0"
"1778,20170816,170003,11.600,11.600,11.600,11.600,950.000,0"
"1779,20170816,170003,11.600,11.600,11.600,11.600,450.000,0"
"1780,20170816,170003,11.600,11.600,11.600,11.600,57.000,0"
"1781,20170816,170003,11.600,11.600,11.600,11.600,3064.000,0"
"1782,20170816,170003,11.600,11.600,11.600,11.600,1106.000,0"
"1783,20170816,170003,11.600,11.600,11.600,11.600,159.000,0"
"1784,20170816,170003,11.600,11.600,11.600,11.600,4000.000,0"
"1785,20170817,110007,11.650,11.650,11.650,11.650,2400.000,0"
"1786,20170817,110007,11.650,11.650,11.650,11.650,2575.000,0"
"1787,20170817,110054,11.600,11.600,11.600,11.600,896.000,0"
"1788,20170817,110532,11.600,11.600,11.600,11.600,1000.000,0"
"1789,20170817,110645,11.500,11.500,11.500,11.500,1534.000,0"
"1790,20170817,110645,11.550,11.550,11.550,11.550,2597.000,0"
"1791,20170817,110645,11.500,11.500,11.500,11.500,869.000,0"
"1792,20170817,110654,11.600,11.600,11.600,11.600,687.000,0"
"1793,20170817,110810,11.600,11.600,11.600,11.600,432.000,0"
"1794,20170817,110942,11.600,11.600,11.600,11.600,172.000,0"
"1795,20170817,111014,11.550,11.550,11.550,11.550,500.000,0"
"1796,20170817,111014,11.550,11.550,11.550,11.550,1000.000,0"
"1797,20170817,111014,11.500,11.500,11.500,11.500,5000.000,0"
"1798,20170817,111014,11.500,11.500,11.500,11.500,2000.000,0"
"1799,20170817,111014,11.500,11.500,11.500,11.500,3466.000,0"
"1800,20170817,111102,11.500,11.500,11.500,11.500,2500.000,0"
"1801,20170817,111116,11.450,11.450,11.450,11.450,2500.000,0"
"1802,20170817,111147,11.500,11.500,11.500,11.500,2500.000,0"
"1803,20170817,111312,11.500,11.500,11.500,11.500,958.000,0"
"1804,20170817,111348,11.500,11.500,11.500,11.500,42.000,0"
"1805,20170817,111514,11.500,11.500,11.500,11.500,2000.000,0"
"1806,20170817,111639,11.450,11.450,11.450,11.450,2500.000,0"
"1807,20170817,111707,11.500,11.500,11.500,11.500,430.000,0"
"1808,20170817,111752,11.500,11.500,11.500,11.500,430.000,0"
"1809,20170817,111848,11.500,11.500,11.500,11.500,2000.000,0"
"1810,20170817,111857,11.500,11.500,11.500,11.500,4300.000,0"
"1811,20170817,112101,11.450,11.450,11.450,11.450,836.000,0"
"1812,20170817,112151,11.450,11.450,11.450,11.450,4164.000,0"
"1813,20170817,112151,11.450,11.450,11.450,11.450,2137.000,0"
"1814,20170817,112151,11.450,11.450,11.450,11.450,124.000,0"
"1815,20170817,112243,11.450,11.450,11.450,11.450,1813.000,0"
"1816,20170817,112255,11.450,11.450,11.450,11.450,1000.000,0"
"1817,20170817,112255,11.450,11.450,11.450,11.450,3063.000,0"
"1818,20170817,112329,11.400,11.400,11.400,11.400,2380.000,0"
"1819,20170817,112358,11.500,11.500,11.500,11.500,3798.000,0"
"1820,20170817,112358,11.450,11.450,11.450,11.450,937.000,0"
"1821,20170817,112358,11.500,11.500,11.500,11.500,5265.000,0"
"1822,20170817,112451,11.500,11.500,11.500,11.500,67.000,0"
"1823,20170817,112704,11.500,11.500,11.500,11.500,2278.000,0"
"1824,20170817,112716,11.450,11.450,11.450,11.450,3200.000,0"
"1825,20170817,112945,11.450,11.450,11.450,11.450,500.000,0"
"1826,20170817,112946,11.450,11.450,11.450,11.450,666.000,0"
"1827,20170817,112946,11.450,11.450,11.450,11.450,5000.000,0"
"1828,20170817,113005,11.450,11.450,11.450,11.450,132.000,0"
"1829,20170817,113005,11.450,11.450,11.450,11.450,1368.000,0"
"1830,20170817,113005,11.400,11.400,11.400,11.400,2500.000,0"
"1831,20170817,113308,11.400,11.400,11.400,11.400,1412.000,0"
"1832,20170817,113308,11.400,11.400,11.400,11.400,3820.000,0"
"1833,20170817,113308,11.450,11.450,11.450,11.450,3368.000,0"
"1834,20170817,113537,11.450,11.450,11.450,11.450,3000.000,0"
"1835,20170817,113634,11.500,11.500,11.500,11.500,3000.000,0"
"1836,20170817,113634,11.500,11.500,11.500,11.500,8913.000,0"
"1837,20170817,113639,11.600,11.600,11.600,11.600,1000.000,0"
"1838,20170817,114630,11.500,11.500,11.500,11.500,100.000,0"
"1839,20170817,114630,11.500,11.500,11.500,11.500,3500.000,0"
"1840,20170817,114951,11.450,11.450,11.450,11.450,394.000,0"
"1841,20170817,115004,11.450,11.450,11.450,11.450,606.000,0"
"1842,20170817,115004,11.450,11.450,11.450,11.450,394.000,0"
"1843,20170817,115212,11.500,11.500,11.500,11.500,300.000,0"
"1844,20170817,115342,11.500,11.500,11.500,11.500,4173.000,0"
"1845,20170817,115346,11.500,11.500,11.500,11.500,55.000,0"
"1846,20170817,115614,11.500,11.500,11.500,11.500,1478.000,0"
"1847,20170817,115658,11.500,11.500,11.500,11.500,522.000,0"
"1848,20170817,115741,11.450,11.450,11.450,11.450,479.000,0"
"1849,20170817,115741,11.450,11.450,11.450,11.450,5000.000,0"
"1850,20170817,115741,11.450,11.450,11.450,11.450,1746.000,0"
"1851,20170817,115741,11.450,11.450,11.450,11.450,4000.000,0"
"1852,20170817,115741,11.450,11.450,11.450,11.450,1000.000,0"
"1853,20170817,120237,11.500,11.500,11.500,11.500,1500.000,0"
"1854,20170817,120307,11.500,11.500,11.500,11.500,2800.000,0"
"1855,20170817,120310,11.500,11.500,11.500,11.500,2800.000,0"
"1856,20170817,120317,11.500,11.500,11.500,11.500,1500.000,0"
"1857,20170817,120701,11.500,11.500,11.500,11.500,1000.000,0"
"1858,20170817,120707,11.500,11.500,11.500,11.500,200.000,0"
"1859,20170817,121251,11.500,11.500,11.500,11.500,1562.000,0"
"1860,20170817,121251,11.500,11.500,11.500,11.500,438.000,0"
"1861,20170817,121257,11.500,11.500,11.500,11.500,90.000,0"
"1862,20170817,122000,11.550,11.550,11.550,11.550,519.000,0"
"1863,20170817,122303,11.550,11.550,11.550,11.550,300.000,0"
"1864,20170817,122303,11.600,11.600,11.600,11.600,1000.000,0"
"1865,20170817,122303,11.550,11.550,11.550,11.550,1000.000,0"
"1866,20170817,122303,11.550,11.550,11.550,11.550,481.000,0"
"1867,20170817,122303,11.600,11.600,11.600,11.600,1000.000,0"
"1868,20170817,122827,11.700,11.700,11.700,11.700,2437.000,0"
"1869,20170817,122827,11.650,11.650,11.650,11.650,2063.000,0"
"1870,20170817,122827,11.700,11.700,11.700,11.700,500.000,0"
"1871,20170817,123106,11.650,11.650,11.650,11.650,200.000,0"
"1872,20170817,123110,11.650,11.650,11.650,11.650,96.000,0"
"1873,20170817,123257,11.600,11.600,11.600,11.600,13719.000,0"
"1874,20170817,123312,11.700,11.700,11.700,11.700,394.000,0"
"1875,20170817,123312,11.700,11.700,11.700,11.700,5000.000,0"
"1876,20170817,123400,11.750,11.750,11.750,11.750,500.000,0"
"1877,20170817,123400,11.750,11.750,11.750,11.750,3582.000,0"
"1878,20170817,123400,11.750,11.750,11.750,11.750,3582.000,0"
"1879,20170817,123401,11.800,11.800,11.800,11.800,880.000,0"
"1880,20170817,123401,11.800,11.800,11.800,11.800,990.000,0"
"1881,20170817,123401,11.800,11.800,11.800,11.800,333.000,0"
"1882,20170817,123405,11.800,11.800,11.800,11.800,3486.000,0"
"1883,20170817,123405,11.800,11.800,11.800,11.800,300.000,0"
"1884,20170817,123411,11.900,11.900,11.900,11.900,126.000,0"
"1885,20170817,124214,11.700,11.700,11.700,11.700,2606.000,0"
"1886,20170817,124240,11.700,11.700,11.700,11.700,3394.000,0"
"1887,20170817,124301,11.800,11.800,11.800,11.800,200.000,0"
"1888,20170817,124301,11.850,11.850,11.850,11.850,2000.000,0"
"1889,20170817,124301,11.850,11.850,11.850,11.850,400.000,0"
"1890,20170817,124301,11.850,11.850,11.850,11.850,400.000,0"
"1891,20170817,124622,11.850,11.850,11.850,11.850,2000.000,0"
"1892,20170817,124626,11.850,11.850,11.850,11.850,600.000,0"
"1893,20170817,124937,11.900,11.900,11.900,11.900,1874.000,0"
"1894,20170817,124937,11.900,11.900,11.900,11.900,226.000,0"
"1895,20170817,125050,11.800,11.800,11.800,11.800,100.000,0"
"1896,20170817,125544,11.850,11.850,11.850,11.850,1044.000,0"
"1897,20170817,125647,11.800,11.800,11.800,11.800,23222.000,0"
"1898,20170817,125647,11.800,11.800,11.800,11.800,5000.000,0"
"1899,20170817,130319,11.800,11.800,11.800,11.800,300.000,0"
"1900,20170817,130319,11.800,11.800,11.800,11.800,1000.000,0"
"1901,20170817,130319,11.800,11.800,11.800,11.800,700.000,0"
"1902,20170817,130325,11.800,11.800,11.800,11.800,700.000,0"
"1903,20170817,130908,11.800,11.800,11.800,11.800,1000.000,0"
"1904,20170817,130948,11.850,11.850,11.850,11.850,2000.000,0"
"1905,20170817,130948,11.850,11.850,11.850,11.850,778.000,0"
"1906,20170817,130948,11.850,11.850,11.850,11.850,22.000,0"
"1907,20170817,130955,11.850,11.850,11.850,11.850,3172.000,0"
"1908,20170817,130955,11.850,11.850,11.850,11.850,978.000,0"
"1909,20170817,131024,11.850,11.850,11.850,11.850,1828.000,0"
"1910,20170817,131057,11.850,11.850,11.850,11.850,1000.000,0"
"1911,20170817,131130,11.900,11.900,11.900,11.900,126.000,0"
"1912,20170817,131130,11.900,11.900,11.900,11.900,1774.000,0"
"1913,20170817,131133,11.850,11.850,11.850,11.850,672.000,0"
"1914,20170817,131151,11.800,11.800,11.800,11.800,3095.000,0"
"1915,20170817,131229,11.850,11.850,11.850,11.850,10000.000,0"
"1916,20170817,131232,11.850,11.850,11.850,11.850,431.000,0"
"1917,20170817,131652,11.850,11.850,11.850,11.850,2326.000,0"
"1918,20170817,132324,11.850,11.850,11.850,11.850,453.000,0"
"1919,20170817,132420,11.850,11.850,11.850,11.850,3500.000,0"
"1920,20170817,132605,11.850,11.850,11.850,11.850,94.000,0"
"1921,20170817,132815,11.850,11.850,11.850,11.850,2500.000,0"
"1922,20170817,133059,11.850,11.850,11.850,11.850,2000.000,0"
"1923,20170817,133059,11.850,11.850,11.850,11.850,1000.000,0"
"1924,20170817,133059,11.850,11.850,11.850,11.850,1000.000,0"
"1925,20170817,133059,11.850,11.850,11.850,11.850,526.000,0"
