,Open,Close,Si Close >Open=1
14507,1463.67004,1457.64002,0
14508,1457.60999,1473.98999,1
14509,1473.95996,1489.42004,1
14510,1488.76001,1472.29004,0
14511,1472.03003,1478.55005,1
14512,1478.55005,1453.55005,0
14513,1453.5,1451.69995,0
14514,1451.68994,1471.48999,1
14515,1471.09998,1471.56006,1
14516,1471.46997,1483.94995,1
14517,1483.94995,1484.25,1
14518,1484.23999,1476.65002,0
14519,1476.63001,1519.78003,1
14520,1519.75,1529.03003,1
14521,1528.68994,1518.75,0
14522,1518.75,1525.75,1
14523,1525.75,1517.72998,0
14524,1516.33997,1517.20996,1
14525,1518.62,1525.42004,1
14526,1527.31995,1531.38001,1
14527,1531.23999,1526.75,0
14528,1527.29004,1547.04004,1
14529,1546.95996,1546.63001,0
14530,1545.80005,1539.58997,0
14531,1539.91003,1542.83997,1
14532,1543.83997,1557.58997,1
14533,1556.51001,1552.57996,0
14534,1553.18005,1565.15002,1
14535,1564.97998,1562.46997,0
14536,1564.71997,1554.41003,0
14537,1555.41003,1561.80005,1
14538,1562.25,1548.70996,0
14539,1547.81006,1538.53003,0
14540,1544.43994,1541.23999,0
14541,1539.29004,1540.07996,1
14542,1540,1500.63001,0
14543,1497.79004,1506.32996,1
14544,1509.30005,1519.58997,1
14545,1516.60999,1515.88001,0
14546,1516.15002,1514.40002,0
14547,1522.17004,1535.28003,1
14548,1536.92004,1540.97998,1
14549,1539.42004,1531.02002,0
14550,1532.15002,1549.38001,1
14551,1545.79004,1508.43994,0
14552,1511.06995,1509.65002,0
14553,1505.60999,1502.17004,0
14554,1505.32996,1520.27002,1
14555,1515.45996,1475.62,0
14556,1475.27002,1474.77002,0
14557,1467.58997,1453.69995,0
14558,1453.66003,1439.18005,0
14559,1441.34998,1481.05005,1
14560,1483.40002,1470.57996,0
14561,1468.04004,1451.15002,0
14562,1453.08997,1458.73999,1
14563,1456.69995,1433.27002,0
14564,1434.51001,1439.69995,1
14565,1434.70996,1416.77002,0
14566,1417.62,1440.69995,1
14567,1440.73999,1407.21997,0
14568,1409.58997,1428.22998,1
14569,1432.94995,1469.02002,1
14570,1467.41003,1469.71997,1
14571,1471.82996,1481.14002,1
14572,1479.63001,1472.42004,0
14573,1471.33997,1462.79004,0
14574,1465.21997,1485.01001,1
14575,1484.58997,1507.33997,1
14576,1508.59998,1504.66003,0
14577,1505.10999,1515.95996,1
14578,1516.68005,1477.65002,0
14579,1487.57996,1486.58997,0
14580,1483.27002,1488.41003,1
14581,1486.18994,1467.94995,0
14582,1465.05005,1445.90002,0
14583,1445.92004,1454.97998,1
14584,1454.69995,1453,0
14585,1456.42004,1460.12,1
14586,1463.18994,1484.45996,1
14587,1484.55005,1496.44995,1
14588,1495.12,1497.66003,1
14589,1495.05005,1476.27002,0
14590,1479.82996,1478.48999,0
14591,1475.25,1468.35999,0
14592,1467.96997,1447.16003,0
14593,1447.55005,1447.16003,0
14594,1444.01001,1411.63001,0
14595,1414.06995,1416.18005,1
14596,1415.70996,1390.18994,0
14597,1390.25,1409.13001,1
14598,1406.78003,1420.32996,1
14599,1419.91003,1401.02002,0
14600,1402.91003,1416.25,1
14601,1411.88001,1380.94995,0
14602,1377.41003,1373.19995,0
14603,1374.79004,1333.25,0
14604,1333.90002,1325.18994,0
14605,1312.93994,1310.5,0
14606,1310.41003,1338.59998,1
14607,1340.13001,1352.06995,1
14608,1357.31995,1330.60999,0
14609,1330.69995,1353.95996,1
14610,1355.93994,1362.30005,1
14611,1362.21997,1355.81006,0
14612,1351.97998,1378.55005,1
14613,1378.59998,1395.42004,1
14614,1395.38001,1380.81995,0
14615,1380.28003,1336.64002,0
14616,1339.47998,1326.44995,0
14617,1324.01001,1336.91003,1
14618,1336.88001,1331.29004,0
14619,1331.92004,1339.13001,1
14620,1340.55005,1348.85999,1
14621,1353.12,1367.20996,1
14622,1367.32996,1348.85999,0
14623,1347.52002,1349.98999,1
14624,1355.85999,1348.78003,0
14625,1348.39002,1360.03003,1
14626,1362.20996,1342.53003,0
14627,1344.21997,1353.10999,1
14628,1352.75,1371.80005,1
14629,1371.76001,1381.29004,1
14630,1378.94995,1380.02002,1
14631,1378.16003,1367.68005,0
14632,1364.06995,1330.63001,0
14633,1330.44995,1331.33997,1
14634,1329.57996,1326.75,0
14635,1327.68994,1333.69995,1
14636,1332.19995,1304.33997,0
14637,1301.53003,1293.37,0
14638,1293.16003,1273.37,0
14639,1274.40002,1320.65002,1
14640,1321.13001,1308.77002,0
14641,1305.26001,1315.47998,1
14642,1316.05005,1288.14002,0
14643,1283.20996,1276.59998,0
14644,1277.16003,1330.73999,1
14645,1330.96997,1298.42004,0
14646,1299.67004,1329.51001,1
14647,1330.29004,1349.88001,1
14648,1349.06995,1352.98999,1
14649,1352.44995,1341.13001,0
14650,1340.33997,1325.76001,0
14651,1327.02002,1315.21997,0
14652,1315.92004,1322.69995,1
14653,1326.41003,1370.18005,1
14654,1369.95996,1367.53003,0
14655,1365.68994,1369.31006,1
14656,1369.84998,1370.40002,1
14657,1373.68994,1372.54004,0
14658,1370.16003,1365.54004,0
14659,1365.5,1354.48999,0
14660,1355.37,1360.55005,1
14661,1357.97998,1332.82996,0
14662,1332.19995,1328.31995,0
14663,1331.71997,1334.43005,1
14664,1337.02002,1364.70996,1
14665,1363.37,1365.56006,1
14666,1369,1390.32996,1
14667,1387.71997,1388.17004,1
14668,1386.43005,1375.93994,0
14669,1378.40002,1379.93005,1
14670,1380.52002,1388.81995,1
14671,1387.88001,1397.83997,1
14672,1397.95996,1396.37,0
14673,1395.60999,1390.93994,0
14674,1391.21997,1385.58997,0
14675,1385.96997,1409.33997,1
14676,1409.16003,1413.90002,1
14677,1415.33997,1407.48999,0
14678,1405.59998,1418.26001,1
14679,1417.48999,1392.56995,0
14680,1394.29004,1397.68005,1
14681,1394.90002,1388.28003,0
14682,1389.40002,1403.57996,1
14683,1404.40002,1403.04004,0
14684,1405.65002,1408.66003,1
14685,1408.35999,1423.56995,1
14686,1423.89002,1425.34998,1
14687,1425.28003,1426.63001,1
14688,1424.48999,1413.40002,0
14689,1414.06006,1390.70996,0
14690,1390.82996,1394.34998,1
14691,1392.19995,1375.93005,0
14692,1375.96997,1385.34998,1
14693,1386.54004,1390.83997,1
14694,1390.5,1398.26001,1
14695,1398.35999,1400.38001,1
14696,1399.62,1385.67004,0
14697,1386.42004,1377.65002,0
14698,1376.26001,1377.19995,1
14699,1377.47998,1404.05005,1
14700,1400.06006,1360.68005,0
14701,1360.82996,1361.76001,1
14702,1358.97998,1358.43994,0
14703,1357.08997,1335.48999,0
14704,1335.78003,1339.87,1
14705,1341.81006,1360.03003,1
14706,1358.84998,1360.14002,1
14707,1360.70996,1350.93005,0
14708,1349.58997,1337.81006,0
14709,1336.89002,1342.82996,1
14710,1341.02002,1317.93005,0
14711,1319.77002,1318,0
14712,1317.22998,1314.29004,0
14713,1314.54004,1321.96997,1
14714,1316.29004,1283.15002,0
14715,1283.59998,1278.38001,0
14716,1278.06006,1280,1
14717,1276.68994,1284.91003,1
14718,1285.81995,1261.52002,0
14719,1262.95996,1262.90002,0
14720,1262.90002,1252.31006,0
14721,1251.83997,1273.69995,1
14722,1273.38001,1244.68994,0
14723,1245.25,1253.39002,1
14724,1248.66003,1239.48999,0
14725,1241.60999,1228.30005,0
14726,1226.82996,1214.91003,0
14727,1214.65002,1245.35999,1
14728,1246.31006,1260.31995,1
14729,1258.21997,1260.68005,1
14730,1261.81995,1260,0
14731,1257.07996,1277,1
14732,1278.87,1282.18994,1
14733,1283.21997,1252.54004,0
14734,1253.51001,1257.76001,1
14735,1257.76001,1234.37,0
14736,1236.38001,1263.19995,1
14737,1264.52002,1284.26001,1
14738,1281.37,1267.38001,0
14739,1269.42004,1260.31006,0
14740,1253.27002,1249.01001,0
14741,1254.87,1284.88001,1
14742,1283.98999,1289.18994,1
14743,1286.51001,1266.06995,0
14744,1266.29004,1296.31995,1
14745,1294.42004,1305.31995,1
14746,1304.79004,1289.58997,0
14747,1288.64002,1285.82996,0
14748,1282.10999,1292.93005,1
14749,1293.84998,1298.19995,1
14750,1298.14002,1278.59998,0
14751,1276.65002,1266.68994,0
14752,1267.33997,1274.54004,1
14753,1271.06995,1277.71997,1
14754,1277.58997,1292.19995,1
14755,1290.46997,1266.83997,0
14756,1267.03003,1271.51001,1
14757,1271.29004,1281.66003,1
14758,1283.79004,1300.68005,1
14759,1296.48999,1282.82996,0
14760,1287.82996,1277.57996,0
14761,1276.60999,1274.97998,0
14762,1271.80005,1236.82996,0
14763,1233.20996,1242.31006,1
14764,1249.5,1267.79004,1
14765,1267.97998,1224.51001,0
14766,1227.5,1232.04004,1
14767,1229.04004,1249.05005,1
14768,1245.88001,1251.69995,1
14769,1250.92004,1192.69995,0
14770,1188.31006,1213.59998,1
14771,1210.33997,1156.39002,0
14772,1157.07996,1206.51001,1
14773,1213.10999,1255.07996,1
14774,1255.37,1207.08997,0
14775,1207.60999,1188.21997,0
14776,1188.79004,1185.87,0
14777,1187.87,1209.18005,1
14778,1204.46997,1213.27002,1
14779,1209.06995,1106.42004,0
14780,1113.78003,1166.35999,1
14781,1164.17004,1161.06006,0
14782,1160.64002,1114.28003,0
14783,1115.16003,1099.22998,0
14784,1097.56006,1056.89002,0
14785,1057.59998,996.22998,0
14786,988.90997,984.94,0
14787,988.41998,909.91998,0
14788,902.31,899.21997,0
14789,912.75,1003.34998,1
14790,1009.96997,998.01001,0
14791,994.59998,907.84003,0
14792,909.53003,946.42999,1
14793,942.28998,940.54999,0
14794,943.51001,985.40002,1
14795,980.40002,955.04999,0
14796,951.66998,896.78003,0
14797,899.08002,908.10999,1
14798,895.21997,876.77002,0
14799,874.28003,848.91998,0
14800,848.91998,940.51001,1
14801,939.51001,930.09003,0
14802,939.38001,954.09003,1
14803,953.10999,968.75,1
14804,968.66998,966.29999,0
14805,971.31,1005.75,1
14806,1001.84003,952.77002,0
14807,952.40002,904.88001,0
14808,907.44,930.98999,1
14809,936.75,919.21002,0
14810,917.15002,898.95001,0
14811,893.39002,852.29999,0
14812,853.13001,911.28998,1
14813,904.35999,873.28998,0
14814,873.22998,850.75,0
14815,852.34003,859.12,1
14816,859.03003,806.58002,0
14817,805.87,752.44,0
14818,755.84003,800.03003,1
14819,801.20001,851.81,1
14820,853.40002,857.39002,1
14821,852.90002,887.67999,1
14822,886.89002,896.23999,1
14823,888.60999,816.21002,0
14824,817.94,848.81,1
14825,843.59998,870.73999,1
14826,869.75,845.21997,0
14827,844.42999,876.07001,1
14828,882.71002,909.70001,1
14829,906.47998,888.66998,0
14830,892.16998,899.23999,1
14831,898.34998,873.59003,0
14832,871.78998,879.72998,1
14833,881.07001,868.57001,0
14834,871.53003,913.17999,1
14835,908.15997,904.41998,0
14836,905.97998,885.28003,0
14837,886.96002,887.88001,1
14838,887.20001,871.63001,0
14839,874.31,863.15997,0
14840,863.87,868.15002,1
14841,869.51001,872.79999,1
14842,872.37,869.41998,0
14843,870.58002,890.64002,1
14844,890.59003,903.25,1
14845,902.98999,931.79999,1
14846,929.16998,927.45001,0
14847,931.16998,934.70001,1
14848,927.45001,906.65002,0
14849,905.72998,909.72998,1
14850,909.90997,890.34998,0
14851,890.40002,870.26001,0
14852,869.78998,871.78998,1
14853,867.28003,842.62,0
14854,841.98999,843.73999,1
14855,844.45001,850.12,1
14856,849.64002,805.21997,0
14857,806.77002,840.23999,1
14858,839.73999,827.5,0
14859,822.15997,831.95001,1
14860,832.5,836.57001,1
14861,837.29999,845.71002,1
14862,845.72998,874.09003,1
14863,868.89002,845.14002,0
14864,845.69,825.88001,0
14865,823.09003,825.44,1
14866,825.69,838.51001,1
14867,837.77002,832.22998,0
14868,831.75,845.84998,1
14869,846.09003,868.59998,1
14870,868.23999,869.89002,1
14871,866.87,827.15997,0
14872,827.40997,833.73999,1
14873,829.90997,835.19,1
14874,833.95001,826.84003,0
14875,818.60999,789.16998,0
14876,791.06,788.41998,0
14877,787.90997,778.94,0
14878,775.87,770.04999,0
14879,773.25,743.33002,0
14880,744.69,773.14002,1
14881,770.64002,764.90002,0
14882,765.76001,752.83002,0
14883,749.92999,735.09003,0
14884,729.57001,700.82001,0
14885,704.44,696.33002,0
14886,698.59998,712.87,1
14887,708.27002,682.54999,0
14888,684.03998,683.38001,0
14889,680.76001,676.53003,0
14890,679.28003,719.59998,1
14891,719.59003,721.35999,1
14892,720.89002,750.73999,1
14893,751.96997,756.54999,1
14894,758.84003,753.89002,0
14895,753.88001,778.12,1
14896,776.01001,794.34998,1
14897,797.91998,784.03998,0
14898,784.58002,768.53998,0
14899,772.31,822.91998,1
14900,820.59998,806.12,0
14901,806.81,813.88001,1
14902,814.06,832.85999,1
14903,828.67999,815.94,0
14904,809.07001,787.53003,0
14905,790.88001,797.87,1
14906,793.59003,811.08002,1
14907,814.53003,834.38001,1
14908,835.13001,842.5,1
14909,839.75,835.47998,0
14910,834.12,815.54999,0
14911,816.76001,825.15997,1
14912,829.28998,856.56,1
14913,855.33002,858.72998,1
14914,856.88001,841.5,0
14915,839.44,852.06,1
14916,854.53998,865.29999,1
14917,865.17999,869.59998,1
14918,868.27002,832.39002,0
14919,831.25,850.08002,1
14920,847.26001,843.54999,0
14921,844.62,851.91998,1
14922,853.90997,866.22998,1
14923,862.82001,857.51001,0
14924,854.47998,855.15997,1
14925,856.84998,873.64002,1
14926,876.59003,872.81,0
14927,872.73999,877.52002,1
14928,879.21002,907.23999,1
14929,906.09998,903.79999,0
14930,903.95001,919.53003,1
14931,919.58002,907.39002,0
14932,909.03003,929.22998,1
14933,922.98999,909.23999,0
14934,910.52002,908.34998,0
14935,905.40002,883.91998,0
14936,884.23999,893.07001,1
14937,892.76001,882.88001,0
14938,886.07001,909.71002,1
14939,909.66998,908.13001,0
14940,908.62,903.46997,0
14941,900.41998,888.33002,0
14942,888.67999,887,0
14943,887,910.33002,1
14944,909.95001,893.06,0
14945,892.96002,906.83002,1
14946,907.02002,919.14002,1
14947,923.26001,942.87,1
14948,942.87,944.73999,1
14949,942.51001,931.76001,0
14950,932.48999,942.46002,1
14951,945.66998,940.09003,0
14952,938.12,939.14002,1
14953,940.34998,942.42999,1
14954,942.72998,939.15002,0
14955,939.03998,944.89002,1
14956,943.44,946.21002,1
14957,942.45001,923.71997,0
14958,925.59998,911.96997,0
14959,911.89002,910.71002,0
14960,910.85999,918.37,1
14961,919.96002,921.22998,1
14962,918.13001,893.03998,0
14963,893.46002,895.09998,1
14964,896.31,900.94,1
14965,899.45001,920.26001,1
14966,918.84003,918.90002,1
14967,919.85999,927.22998,1
14968,927.15002,919.32001,0
14969,920.82001,923.33002,1
14970,921.23999,896.41998,0
14971,894.27002,898.71997,1
14972,898.59998,881.03003,0
14973,881.90002,879.56,0
14974,881.28003,882.67999,1
14975,880.03003,879.13001,0
14976,879.57001,901.04999,1
14977,900.77002,905.84003,1
14978,910.15002,932.67999,1
14979,930.16998,940.73999,1
14980,940.56,940.38001,0
14981,942.07001,951.13001,1
14982,951.96997,954.58002,1
14983,953.40002,954.07001,1
14984,954.07001,976.28998,1
14985,972.15997,979.26001,1
14986,978.63001,982.17999,1
14987,981.47998,979.62,0
14988,977.65997,975.15002,0
14989,976.01001,986.75,1
14990,986.79999,987.47998,1
14991,990.21997,1002.63001,1
14992,1001.40997,1005.65002,1
14993,1005.40997,1002.71997,0
14994,1004.06,997.08002,0
14995,999.83002,1010.47998,1
14996,1008.89002,1007.09998,0
14997,1005.77002,994.34998,0
14998,994,1005.81,1
14999,1005.85999,1012.72998,1
15000,1012.22998,1004.09003,0
15001,998.17999,979.72998,0
15002,980.62,989.66998,1
15003,986.88001,996.46002,1
15004,996.40997,1007.37,1
15005,1009.06,1026.13001,1
15006,1026.58997,1025.56995,0
15007,1026.63001,1028,1
15008,1027.34998,1028.12,1
15009,1027.81006,1030.97998,1
15010,1031.62,1028.93005,0
15011,1025.20996,1020.62,0
15012,1019.52002,998.03998,0
15013,996.07001,994.75,0
15014,996.12,1003.23999,1
15015,1003.84003,1016.40002,1
15016,1018.66998,1025.39002,1
15017,1025.35999,1033.37,1
15018,1032.98999,1044.14002,1
15019,1043.92004,1042.72998,0
15020,1040.15002,1049.33997,1
15021,1049.03003,1052.63001,1
15022,1053.98999,1068.76001,1
15023,1067.87,1065.48999,0
15024,1066.59998,1068.30005,1
15025,1067.14002,1064.66003,0
15026,1066.34998,1071.66003,1
15027,1072.68994,1060.87,0
15028,1062.56006,1050.78003,0
15029,1049.47998,1044.38001,0
15030,1045.38001,1062.97998,1
15031,1063.68994,1060.60999,0
15032,1061.02002,1057.07996,0
15033,1054.91003,1029.84998,0
15034,1029.70996,1025.20996,0
15035,1026.87,1040.45996,1
15036,1042.02002,1054.71997,1
15037,1053.65002,1057.57996,1
15038,1060.03003,1065.47998,1
15039,1065.28003,1071.48999,1
15040,1071.63001,1076.18994,1
15041,1074.95996,1073.18994,0
15042,1078.68005,1092.02002,1
15043,1090.35999,1096.56006,1
15044,1094.67004,1087.68005,0
15045,1088.21997,1097.91003,1
15046,1098.64002,1091.06006,0
15047,1090.35999,1081.40002,0
15048,1080.95996,1092.91003,1
15049,1095.62,1079.59998,0
15050,1080.35999,1066.94995,0
15051,1067.54004,1063.41003,0
15052,1061.51001,1042.63001,0
15053,1043.68994,1066.10999,1
15054,1065.41003,1036.18994,0
15055,1036.18005,1042.88001,1
15056,1040.92004,1045.41003,1
15057,1047.14002,1046.5,0
15058,1047.30005,1066.63001,1
15059,1064.94995,1069.30005,1
15060,1072.31006,1093.07996,1
15061,1091.85999,1093.01001,1
15062,1096.04004,1098.51001,1
15063,1098.31006,1087.23999,0
15064,1087.58997,1093.47998,1
15065,1094.13001,1109.30005,1
15066,1109.21997,1110.31995,1
15067,1109.43994,1109.80005,1
15068,1106.43994,1094.90002,0
15069,1094.66003,1091.38001,0
15070,1094.85999,1106.23999,1
15071,1105.82996,1105.65002,0
15072,1106.48999,1110.63001,1
15073,1105.46997,1091.48999,0
15074,1091.06995,1095.63001,1
15075,1098.89002,1108.85999,1
15076,1109.03003,1109.23999,1
15077,1110.58997,1099.92004,0
15078,1100.43005,1105.97998,1
15079,1105.52002,1103.25,0
15080,1103.04004,1091.93994,0
15081,1091.06995,1095.94995,1
15082,1098.68994,1102.34998,1
15083,1103.95996,1106.41003,1
15084,1107.83997,1114.10999,1
15085,1114.10999,1107.93005,0
15086,1108.60999,1109.18005,1
15087,1106.35999,1096.07996,0
15088,1097.85999,1102.46997,1
15089,1105.31006,1114.05005,1
15090,1114.51001,1118.02002,1
15091,1118.83997,1120.58997,1
15092,1121.07996,1126.47998,1
15093,1127.53003,1127.78003,1
15094,1128.55005,1126.19995,0
15095,1125.53003,1126.42004,1
15096,1126.59998,1115.09998,0
15097,1116.56006,1132.98999,1
15098,1132.66003,1136.52002,1
15099,1135.70996,1137.14002,1
15100,1136.27002,1141.68994,1
15101,1140.52002,1144.97998,1
15102,1145.95996,1146.97998,1
15103,1143.81006,1136.21997,0
15104,1137.31006,1145.68005,1
15105,1145.68005,1148.45996,1
15106,1147.71997,1136.03003,0
15107,1136.03003,1150.22998,1
15108,1147.94995,1138.04004,0
15109,1138.68005,1116.47998,0
15110,1115.48999,1091.76001,0
15111,1092.40002,1096.78003,1
15112,1095.80005,1092.17004,0
15113,1091.93994,1097.5,1
15114,1096.93005,1084.53003,0
15115,1087.60999,1073.87,0
15116,1073.89002,1089.18994,1
15117,1090.05005,1103.31995,1
15118,1100.67004,1097.28003,0
15119,1097.25,1063.10999,0
15120,1064.12,1066.18994,1
15121,1065.51001,1056.73999,0
15122,1060.06006,1070.52002,1
15123,1069.68005,1068.13001,0
15124,1067.09998,1078.46997,1
15125,1075.94995,1075.51001,0
15126,1079.13001,1094.87,1
15127,1096.14002,1099.51001,1
15128,1099.03003,1106.75,1
15129,1105.48999,1109.17004,1
15130,1110,1108.01001,0
15131,1107.48999,1094.59998,0
15132,1095.89002,1105.23999,1
15133,1101.23999,1102.93994,1
15134,1103.09998,1104.48999,1
15135,1105.35999,1115.70996,1
15136,1117.01001,1118.31006,1
15137,1119.35999,1118.79004,0
15138,1119.12,1122.96997,1
15139,1125.12,1138.69995,1
15140,1138.40002,1138.5,1
15141,1137.56006,1140.44995,1
15142,1140.21997,1145.60999,1
15143,1143.95996,1150.23999,1
15144,1151.70996,1149.98999,0
15145,1148.53003,1150.51001,1
15146,1150.82996,1159.45996,1
15147,1159.93994,1166.20996,1
15148,1166.13001,1165.82996,0
15149,1166.68005,1159.90002,0
15150,1157.25,1165.81006,1
15151,1166.46997,1174.17004,1
15152,1172.69995,1167.71997,0
15153,1170.03003,1165.72998,0
15154,1167.57996,1166.58997,0
15155,1167.70996,1173.21997,1
15156,1173.75,1173.27002,0
15157,1171.75,1169.43005,0
15158,1171.22998,1178.09998,1
15159,1178.70996,1187.43994,1
15160,1186.01001,1189.43994,1
15161,1188.22998,1182.44995,0
15162,1181.75,1186.43994,1
15163,1187.46997,1194.37,1
15164,1194.93994,1196.47998,1
15165,1195.93994,1197.30005,1
15166,1198.68994,1210.65002,1
15167,1210.77002,1211.67004,1
15168,1210.17004,1192.13001,0
15169,1192.06006,1197.52002,1
15170,1199.04004,1207.17004,1
15171,1207.16003,1205.93994,0
15172,1202.52002,1208.67004,1
15173,1207.87,1217.28003,1
15174,1217.06995,1212.05005,0
15175,1209.92004,1183.70996,0
15176,1184.58997,1191.35999,1
15177,1193.30005,1206.78003,1
15178,1206.77002,1186.68994,0
15179,1188.57996,1202.26001,1
15180,1197.5,1173.59998,0
15181,1169.23999,1165.87,0
15182,1164.38001,1128.15002,0
15183,1127.04004,1110.88001,0
15184,1122.27002,1159.72998,1
15185,1156.39002,1155.79004,0
15186,1155.43005,1171.67004,1
15187,1170.04004,1157.43994,0
15188,1157.18994,1135.68005,0
15189,1136.52002,1136.93994,1
15190,1138.78003,1120.80005,0
15191,1119.56995,1115.05005,0
15192,1107.33997,1071.58997,0
15193,1067.26001,1087.68994,1
15194,1084.78003,1073.65002,0
15195,1067.42004,1074.03003,1
15196,1075.51001,1067.94995,0
15197,1074.27002,1103.06006,1
15198,1102.58997,1089.41003,0
15199,1087.30005,1070.70996,0
15200,1073.01001,1098.38001,1
15201,1098.81995,1102.82996,1
15202,1098.43005,1064.88001,0
15203,1065.83997,1050.46997,0
15204,1050.81006,1062,1
15205,1062.75,1055.68994,0
15206,1058.77002,1086.83997,1
15207,1082.65002,1091.59998,1
15208,1095,1089.63001,0
15209,1091.20996,1115.22998,1
15210,1114.02002,1114.60999,1
15211,1115.97998,1116.04004,1
15212,1116.16003,1117.51001,1
15213,1122.79004,1113.19995,0
15214,1113.90002,1095.31006,0
15215,1095.56995,1092.04004,0
15216,1090.93005,1073.68994,0
15217,1075.09998,1076.76001,1
15218,1077.5,1074.56995,0
15219,1071.09998,1041.23999,0
15220,1040.56006,1030.70996,0
15221,1031.09998,1027.37,0
15222,1027.65002,1022.58002,0
15223,1028.08997,1028.06006,0
15224,1028.54004,1060.27002,1
15225,1062.92004,1070.25,1
15226,1070.5,1077.95996,1
15227,1077.22998,1078.75,1
15228,1080.65002,1095.33997,1
15229,1095.60999,1095.17004,0
15230,1094.45996,1096.47998,1
15231,1093.84998,1064.88001,0
15232,1066.84998,1071.25,1
15233,1064.53003,1083.47998,1
15234,1086.67004,1069.58997,0
15235,1072.14002,1093.67004,1
15236,1092.17004,1102.66003,1
15237,1102.89002,1115.01001,1
15238,1117.35999,1113.83997,0
15239,1112.83997,1106.13001,0
15240,1108.06995,1101.53003,0
15241,1098.43994,1101.59998,1
15242,1107.53003,1125.85999,1
15243,1125.33997,1120.45996,0
15244,1121.06006,1127.23999,1
15245,1125.78003,1125.81006,1
15246,1122.06995,1121.64002,0
15247,1122.80005,1127.79004,1
15248,1122.92004,1121.06006,0
15249,1116.89002,1089.46997,0
15250,1081.47998,1083.60999,1
15251,1082.21997,1079.25,0
15252,1077.48999,1079.38001,1
15253,1081.16003,1092.54004,1
15254,1092.07996,1094.16003,1
15255,1092.43994,1075.63001,0
15256,1075.63001,1071.68994,0
15257,1073.35999,1067.35999,0
15258,1063.19995,1051.87,0
15259,1048.97998,1055.32996,1
15260,1056.28003,1047.21997,0
15261,1049.27002,1064.58997,1
15262,1062.90002,1048.92004,0
15263,1046.88001,1049.32996,1
15264,1049.71997,1080.29004,1
15265,1080.66003,1090.09998,1
15266,1093.60999,1104.51001,1
15267,1102.59998,1091.83997,0
15268,1092.35999,1098.87,1
15269,1101.15002,1104.18005,1
15270,1104.56995,1109.55005,1
15271,1113.38001,1121.90002,1
15272,1121.16003,1121.09998,0
15273,1119.43005,1125.06995,1
15274,1123.89002,1124.66003,1
15275,1126.39002,1125.58997,0
15276,1126.56995,1142.70996,1
15277,1142.81995,1139.78003,0
15278,1139.48999,1134.28003,0
15279,1131.09998,1124.82996,0
15280,1131.68994,1148.67004,1
15281,1148.64002,1142.16003,0
15282,1142.31006,1147.69995,1
15283,1146.75,1144.72998,0
15284,1145.96997,1141.19995,0
15285,1143.48999,1146.23999,1
15286,1144.95996,1137.03003,0
15287,1140.68005,1160.75,1
15288,1159.81006,1159.96997,1
15289,1161.56995,1158.06006,0
15290,1158.35999,1165.15002,1
15291,1165.31995,1165.31995,0
15292,1164.28003,1169.77002,1
15293,1171.31995,1178.09998,1
15294,1177.81995,1173.81006,0
15295,1177.46997,1176.18994,0
15296,1176.82996,1184.70996,1
15297,1178.64002,1165.90002,0
15298,1166.73999,1178.17004,1
15299,1179.81995,1180.26001,1
15300,1180.52002,1183.07996,1
15301,1184.73999,1185.62,1
15302,1184.88001,1185.64002,1
15303,1183.83997,1182.44995,0
15304,1184.46997,1183.78003,0
15305,1183.87,1183.26001,0
15306,1185.70996,1184.38001,0
15307,1187.85999,1193.56995,1
15308,1193.79004,1197.95996,1
15309,1198.33997,1221.06006,1
15310,1221.19995,1225.84998,1
15311,1223.23999,1223.25,1
15312,1223.58997,1213.40002,0
15313,1213.14002,1218.70996,1
15314,1213.04004,1213.54004,1
15315,1209.06995,1199.20996,0
15316,1200.43994,1197.75,0
15317,1194.79004,1178.33997,0
15318,1178.32996,1178.58997,1
15319,1183.75,1196.68994,1
15320,1196.12,1199.72998,1
15321,1198.06995,1197.83997,0
15322,1192.51001,1180.72998,0
15323,1183.69995,1198.34998,1
15324,1194.16003,1189.40002,0
15325,1189.07996,1187.76001,0
15326,1182.95996,1180.55005,0
15327,1186.59998,1206.06995,1
15328,1206.81006,1221.53003,1
15329,1219.93005,1224.70996,1
15330,1223.87,1223.12,0
15331,1227.25,1223.75,0
15332,1225.02002,1228.28003,1
15333,1230.14002,1233,1
15334,1233.84998,1240.40002,1
15335,1242.52002,1240.45996,0
15336,1241.83997,1241.58997,0
15337,1241.57996,1235.22998,0
15338,1236.33997,1242.87,1
15339,1243.63001,1243.91003,1
15340,1245.76001,1247.07996,1
15341,1249.43005,1254.59998,1
15342,1254.93994,1258.83997,1
15343,1257.53003,1256.77002,0
15344,1254.66003,1257.54004,1
15345,1259.09998,1258.51001,0
15346,1258.78003,1259.78003,1
15347,1259.43994,1257.88001,0
15348,1256.76001,1257.64002,1
15349,1257.62,1271.87,1
15350,1272.94995,1270.19995,0
15351,1268.78003,1276.56006,1
15352,1276.29004,1273.84998,0
15353,1274.41003,1271.5,0
15354,1270.83997,1269.75,0
15355,1272.57996,1274.47998,1
15356,1275.65002,1285.95996,1
15357,1285.78003,1283.76001,0
15358,1282.90002,1293.23999,1
15359,1293.21997,1295.02002,1
15360,1294.52002,1281.92004,0
15361,1280.84998,1280.26001,0
15362,1283.63001,1283.34998,0
15363,1283.29004,1290.83997,1
15364,1288.17004,1291.18005,1
15365,1291.96997,1296.63001,1
15366,1297.51001,1299.54004,1
