,Precio,VN,PXQ,Hora,Min,Segundo,Mayor Vol,Menor Vol,Igual Vol,Si es 1 es igual si es cero es MAYOR O MENOR
2874, 1.71 ," 2,923 "," 4,998.33 ",14,43,24,0,1,0,1
2875, 1.71 ," 7,077 "," 12,101.67 ",14,43,24,1,0,0,1
2876, 1.71 ," 5,000 "," 8,550.00 ",14,43,45,0,1,0,1
2877, 1.71 ," 1,365 "," 2,334.15 ",14,43,50,0,1,0,1
2878, 1.72 ," 30,000 "," 51,600.00 ",14,45,8,1,0,0,0
2879, 1.72 ," 10,000 "," 17,200.00 ",14,45,13,0,1,0,1
2880, 1.72 ," 7,000 "," 12,040.00 ",14,47,26,0,1,0,1
2881, 1.72 ," 5,000 "," 8,600.00 ",14,50,53,0,1,0,1
2882, 1.72 ," 1,470 "," 2,528.40 ",14,55,24,0,1,0,1
2883, 1.72 , 530 , 911.60 ,14,55,24,0,1,0,1
2884, 1.72 ," 19,470 "," 33,488.40 ",14,57,37,1,0,0,1
2885, 1.72 ," 40,000 "," 68,800.00 ",14,59,30,1,0,0,1
2886, 1.72 , 530 , 911.60 ,15,0,14,0,1,0,1
2887, 1.73 ," 1,800 "," 3,114.00 ",15,4,56,1,0,0,0
2888, 1.73 ," 21,758 "," 37,641.34 ",15,4,56,1,0,0,1
2889, 1.73 ," 2,802 "," 4,847.46 ",15,5,16,0,1,0,1
2890, 1.73 ," 5,000 "," 8,650.00 ",15,5,16,1,0,0,1
2891, 1.73 ," 20,000 "," 34,600.00 ",15,5,16,1,0,0,1
2892, 1.73 ," 1,300 "," 2,249.00 ",15,5,16,0,1,0,1
2893, 1.73 ," 6,400 "," 11,072.00 ",15,9,4,1,0,0,1
2894, 1.73 ," 3,600 "," 6,228.00 ",15,10,25,0,1,0,1
2895, 1.73 ," 25,000 "," 43,250.00 ",15,10,25,1,0,0,1
2896, 1.73 ," 25,000 "," 43,250.00 ",15,11,18,0,0,1,1
2897, 1.73 ," 20,000 "," 34,600.00 ",15,12,4,0,1,0,1
2898, 1.73 ," 10,000 "," 17,300.00 ",15,16,52,0,1,0,1
2899, 1.73 ," 10,000 "," 17,300.00 ",15,18,20,0,0,1,1
2900, 1.73 ," 17,000 "," 29,410.00 ",15,19,4,1,0,0,1
2901, 1.73 ," 1,300 "," 2,249.00 ",15,22,4,0,1,0,1
2902, 1.74 ," 3,000 "," 5,220.00 ",15,22,11,1,0,0,0
2903, 1.74 ," 22,000 "," 38,280.00 ",15,22,11,1,0,0,1
2904, 1.74 ," 25,000 "," 43,500.00 ",15,22,11,1,0,0,1
2905, 1.73 ," 28,700 "," 49,651.00 ",15,22,36,1,0,0,0
2906, 1.73 ," 1,298 "," 2,245.54 ",15,22,44,0,1,0,1
2907, 1.73 , 2 , 3.46 ,15,23,8,0,1,0,1
2908, 1.74 ," 1,300 "," 2,262.00 ",15,23,32,1,0,0,0
2909, 1.74 ," 8,700 "," 15,138.00 ",15,23,32,1,0,0,1
2910, 1.74 ," 19,300 "," 33,582.00 ",15,23,50,1,0,0,1
2911, 1.74 ," 5,700 "," 9,918.00 ",15,25,3,0,1,0,1
2912, 1.74 ," 14,300 "," 24,882.00 ",15,25,14,1,0,0,1
2913, 1.74 ," 20,000 "," 34,800.00 ",15,26,15,1,0,0,1
2914, 1.74 ," 20,000 "," 34,800.00 ",15,27,19,0,0,1,1
2915, 1.75 ," 4,000 "," 7,000.00 ",15,32,9,0,1,0,0
2916, 1.75 ," 28,300 "," 49,525.00 ",15,32,9,1,0,0,1
2917, 1.75 ," 25,000 "," 43,750.00 ",15,32,9,0,1,0,1
2918, 1.73 , 272 , 470.56 ,15,32,45,0,1,0,0
2919, 1.73 , 528 , 913.44 ,15,32,45,1,0,0,1
2920, 1.73 , 272 , 470.56 ,15,32,53,0,1,0,1
2921, 1.75 ," 4,000 "," 7,000.00 ",15,33,54,1,0,0,0
2922, 1.75 ," 1,500 "," 2,625.00 ",15,33,54,0,1,0,1
2923, 1.75 ," 1,250 "," 2,187.50 ",15,35,27,0,1,0,1
2924, 1.75 ," 3,250 "," 5,687.50 ",15,36,55,1,0,0,1
2925, 1.75 ," 1,500 "," 2,625.00 ",15,38,35,0,1,0,1
2926, 1.76 ," 3,600 "," 6,336.00 ",15,42,40,1,0,0,0
2927, 1.76 ," 70,000 "," 123,200.00 ",15,42,40,1,0,0,1
2928, 1.75 , 400 , 700.00 ,15,42,58,0,1,0,0
2929, 1.76 ," 7,000 "," 12,320.00 ",15,43,15,1,0,0,0
2930, 1.76 ," 30,000 "," 52,800.00 ",15,43,53,1,0,0,1
2931, 1.76 ," 16,650 "," 29,304.00 ",15,44,23,0,1,0,1
2932, 1.76 ," 3,912 "," 6,885.12 ",15,44,31,0,1,0,1
2933, 1.76 ," 16,088 "," 28,314.88 ",15,44,38,1,0,0,1
2934, 1.76 ," 20,000 "," 35,200.00 ",15,46,59,1,0,0,1
2935, 1.76 ," 4,000 "," 7,040.00 ",15,49,14,0,1,0,1
2936, 1.76 ," 11,500 "," 20,240.00 ",15,50,2,1,0,0,1
2937, 1.76 ," 18,412 "," 32,405.12 ",15,50,41,1,0,0,1
2938, 1.76 ," 31,588 "," 55,594.88 ",15,50,49,1,0,0,1
2939, 1.77 ," 5,000 "," 8,850.00 ",15,53,0,0,1,0,0
2940, 1.77 ," 2,000 "," 3,540.00 ",15,53,0,0,1,0,1
2941, 1.77 ," 8,000 "," 14,160.00 ",15,53,0,1,0,0,1
2942, 1.76 ," 18,000 "," 31,680.00 ",15,54,27,1,0,0,0
2943, 1.77 ," 3,000 "," 5,310.00 ",15,54,31,0,1,0,0
2944, 1.77 ," 10,000 "," 17,700.00 ",15,54,31,1,0,0,1
2945, 1.77 ," 3,000 "," 5,310.00 ",15,54,31,0,1,0,1
2946, 1.77 ," 10,000 "," 17,700.00 ",15,54,31,1,0,0,1
2947, 1.76 , 412 , 725.12 ,15,54,39,0,1,0,0
2948, 1.76 ," 20,000 "," 35,200.00 ",15,54,39,1,0,0,1
2949, 1.76 ," 4,588 "," 8,074.88 ",15,54,49,0,1,0,1
2950, 1.77 ," 25,000 "," 44,250.00 ",15,55,22,1,0,0,0
2951, 1.77 ," 10,000 "," 17,700.00 ",15,55,22,0,1,0,1
2952, 1.77 ," 10,000 "," 17,700.00 ",15,55,51,0,0,1,1
2953, 1.77 ," 10,000 "," 17,700.00 ",15,56,24,0,0,1,1
2954, 1.77 ," 5,000 "," 8,850.00 ",15,56,33,0,1,0,1
2955, 1.77 ," 15,000 "," 26,550.00 ",15,56,49,1,0,0,1
2956, 1.77 ," 3,000 "," 5,310.00 ",15,57,23,0,1,0,1
2957, 1.77 ," 6,000 "," 10,620.00 ",15,57,23,1,0,0,1
2958, 1.77 ," 15,000 "," 26,550.00 ",15,57,36,1,0,0,1
2959, 1.78 ," 12,000 "," 21,360.00 ",15,59,33,0,1,0,0
2960, 1.78 ," 8,000 "," 14,240.00 ",16,0,10,0,1,0,1
2961, 1.78 ," 12,000 "," 21,360.00 ",16,0,10,1,0,0,1
2962, 1.78 ," 8,000 "," 14,240.00 ",16,0,16,0,1,0,1
2963, 1.78 ," 20,000 "," 35,600.00 ",16,0,43,1,0,0,1
2964, 1.78 ," 12,020 "," 21,395.60 ",16,0,48,0,1,0,1
2965, 1.79 ," 2,000 "," 3,580.00 ",16,1,34,0,1,0,0
2966, 1.79 ," 16,072 "," 28,768.88 ",16,2,10,1,0,0,1
2967, 1.79 ," 8,820 "," 15,787.80 ",16,2,41,0,1,0,1
2968, 1.79 ," 15,000 "," 26,850.00 ",16,3,8,1,0,0,1
2969, 1.79 ," 16,180 "," 28,962.20 ",16,3,23,1,0,0,1
2970, 1.79 ," 3,000 "," 5,370.00 ",16,3,23,0,1,0,1
2971, 1.79 ," 1,520 "," 2,720.80 ",16,3,23,0,1,0,1
2972, 1.79 ," 10,000 "," 17,900.00 ",16,3,42,1,0,0,1
2973, 1.79 ," 1,480 "," 2,649.20 ",16,4,48,0,1,0,1
2974, 1.79 ," 3,520 "," 6,300.80 ",16,4,48,1,0,0,1
2975, 1.78 ," 1,500 "," 2,670.00 ",16,5,45,0,1,0,0
2976, 1.78 ," 3,000 "," 5,340.00 ",16,7,7,1,0,0,1
2977, 1.78 ," 15,500 "," 27,590.00 ",16,7,27,1,0,0,1
2978, 1.78 ," 14,500 "," 25,810.00 ",16,12,33,0,1,0,1
2979, 1.78 ," 10,000 "," 17,800.00 ",16,12,33,0,1,0,1
2980, 1.78 ," 12,750 "," 22,695.00 ",16,12,33,1,0,0,1
2981, 1.78 ," 2,750 "," 4,895.00 ",16,12,33,0,1,0,1
2982, 1.78 ," 7,250 "," 12,905.00 ",16,12,49,1,0,0,1
2983, 1.78 ," 5,000 "," 8,900.00 ",16,13,32,0,1,0,1
2984, 1.78 ," 7,000 "," 12,460.00 ",16,14,46,1,0,0,1
2985, 1.78 ," 103,000 "," 183,340.00 ",16,15,33,1,0,0,1
2986, 1.78 ," 5,000 "," 8,900.00 ",16,15,42,0,1,0,1
2987, 1.78 ," 1,400 "," 2,492.00 ",16,16,17,0,1,0,1
2988, 1.77 ," 17,650 "," 31,240.50 ",16,20,38,1,0,0,0
2989, 1.77 ," 5,000 "," 8,850.00 ",16,21,9,0,1,0,1
2990, 1.77 ," 12,350 "," 21,859.50 ",16,21,16,1,0,0,1
2991, 1.77 ," 5,300 "," 9,381.00 ",16,21,21,0,1,0,1
2992, 1.77 , 100 , 177.00 ,16,21,31,0,1,0,1
2993, 1.77 ," 9,600 "," 16,992.00 ",16,21,50,1,0,0,1
2994, 1.77 , 400 , 708.00 ,16,22,21,0,1,0,1
2995, 1.77 ," 1,800 "," 3,186.00 ",16,22,42,1,0,0,1
2996, 1.77 ," 8,500 "," 15,045.00 ",16,23,19,1,0,0,1
2997, 1.77 ," 1,200 "," 2,124.00 ",16,23,21,0,1,0,1
2998, 1.77 ," 20,000 "," 35,400.00 ",16,23,35,1,0,0,1
2999, 1.77 ," 18,100 "," 32,037.00 ",16,23,53,0,1,0,1
3000, 1.77 ," 50,000 "," 88,500.00 ",16,23,53,1,0,0,1
3001, 1.77 ," 31,900 "," 56,463.00 ",16,25,8,0,1,0,1
3002, 1.77 ," 10,000 "," 17,700.00 ",16,25,59,0,1,0,1
3003, 1.77 ," 8,100 "," 14,337.00 ",16,27,31,0,1,0,1
3004, 1.76 ," 1,500 "," 2,640.00 ",16,30,33,0,1,0,0
3005, 1.77 , 150 , 265.50 ,16,31,53,0,1,0,0
3006, 1.77 ," 5,000 "," 8,850.00 ",16,31,53,1,0,0,1
3007, 1.77 ," 4,300 "," 7,611.00 ",16,33,3,0,1,0,1
3008, 1.77 ," 10,000 "," 17,700.00 ",16,33,26,1,0,0,1
3009, 1.77 ," 22,000 "," 38,940.00 ",16,33,35,1,0,0,1
3010, 1.77 ," 16,550 "," 29,293.50 ",16,33,43,0,1,0,1
3011, 1.77 ," 200,000 "," 354,000.00 ",16,35,0,1,0,0,1
3012, 1.77 ," 28,787 "," 50,952.99 ",16,39,54,0,1,0,1
3013, 1.77 ," 7,650 "," 13,540.50 ",16,45,0,0,1,0,1
3014, 1.77 ," 1,137 "," 2,012.49 ",16,45,0,0,1,0,1
3015, 1.77 ," 1,213 "," 2,147.01 ",16,45,0,1,0,0,1
3016, 1.76 ," 18,500 "," 32,560.00 ",16,46,31,1,0,0,0
3017, 1.76 ," 50,000 "," 88,000.00 ",16,46,31,1,0,0,1
3018, 1.76 ," 1,200 "," 2,112.00 ",16,48,29,0,1,0,1
3019, 1.76 ," 7,400 "," 13,024.00 ",16,51,16,1,0,0,1
3020, 1.76 ," 9,976 "," 17,557.76 ",16,51,20,1,0,0,1
3021, 1.76 ," 1,024 "," 1,802.24 ",16,51,20,0,1,0,1
3022, 1.76 ," 6,976 "," 12,277.76 ",16,51,26,1,0,0,1
3023, 1.76 ," 3,024 "," 5,322.24 ",16,51,26,0,1,0,1
3024, 1.76 ," 8,863 "," 15,598.88 ",16,51,56,1,0,0,1
3025, 1.76 ," 1,113 "," 1,958.88 ",16,53,36,0,1,0,1
3026, 1.76 ," 2,000 "," 3,520.00 ",16,54,9,1,0,0,1
3027, 1.76 ," 1,087 "," 1,913.12 ",16,54,22,0,1,0,1
3028, 1.76 , 413 , 726.88 ,16,55,42,0,1,0,1
3029, 1.76 ," 99,587 "," 175,273.12 ",16,55,42,1,0,0,1
3030, 1.76 , 413 , 726.88 ,16,56,54,0,1,0,1
3031, 1.76 ," 1,087 "," 1,913.12 ",16,56,54,1,0,0,1
3032, 1.76 ," 5,913 "," 10,406.88 ",16,57,3,1,0,0,1
3033, 1.76 ," 1,500 "," 2,640.00 ",16,59,19,0,1,0,1
3034, 1.76 ," 100,000 "," 176,000.00 ",16,59,47,1,0,0,1
3035, 1.76 , 230 , 404.80 ,17,2,12,0,1,0,1
3036, 1.76 ," 2,170 "," 3,819.20 ",17,2,12,1,0,0,1
3037, 1.76 ," 17,830 "," 31,380.80 ",17,2,39,1,0,0,1
3038, 1.79 ," 1,750 "," 3,132.50 ",10,12,19,0,1,0,0
3039, 1.79 ," 2,220 "," 3,973.80 ",10,35,15,1,0,0,1
3040, 1.79 ," 5,500 "," 9,845.00 ",10,37,34,1,0,0,1
3041, 1.79 ," 5,000 "," 8,950.00 ",11,2,34,0,1,0,1
3042, 1.79 ," 2,000 "," 3,580.00 ",11,2,34,0,1,0,1
3043, 1.79 ," 5,000 "," 8,950.00 ",11,2,34,1,0,0,1
3044, 1.79 ," 14,300 "," 25,597.00 ",11,4,12,1,0,0,1
3045, 1.78 , 560 , 996.80 ,11,4,15,0,1,0,0
3046, 1.79 ," 20,000 "," 35,800.00 ",11,4,40,1,0,0,0
3047, 1.79 ," 20,000 "," 35,800.00 ",11,4,40,0,0,1,1
3048, 1.79 ," 15,000 "," 26,850.00 ",11,4,44,0,1,0,1
3049, 1.79 ," 5,000 "," 8,950.00 ",11,4,57,0,1,0,1
3050, 1.79 ," 30,000 "," 53,700.00 ",11,5,52,1,0,0,1
3051, 1.79 ," 20,000 "," 35,800.00 ",11,8,47,0,1,0,1
3052, 1.79 ," 96,000 "," 171,840.00 ",11,8,47,1,0,0,1
3053, 1.79 ," 20,000 "," 35,800.00 ",11,8,47,0,1,0,1
3054, 1.79 ," 5,000 "," 8,950.00 ",11,8,47,0,1,0,1
3055, 1.80 ," 3,037 "," 5,466.60 ",11,12,35,0,1,0,0
3056, 1.80 ," 25,000 "," 45,000.00 ",11,12,35,1,0,0,1
3057, 1.80 ," 1,500 "," 2,700.00 ",11,12,35,0,1,0,1
3058, 1.80 ," 14,000 "," 25,200.00 ",11,12,35,1,0,0,1
3059, 1.80 ," 5,000 "," 9,000.00 ",11,12,35,0,1,0,1
3060, 1.78 , 240 , 427.20 ,11,14,55,0,1,0,0
3061, 1.80 ," 5,000 "," 9,000.00 ",11,15,36,1,0,0,0
3062, 1.80 ," 10,000 "," 18,000.00 ",11,16,2,1,0,0,1
3063, 1.80 ," 25,000 "," 45,000.00 ",11,16,29,1,0,0,1
3064, 1.80 ," 2,625 "," 4,725.00 ",11,17,3,0,1,0,1
3065, 1.80 ," 5,000 "," 9,000.00 ",11,18,33,1,0,0,1
3066, 1.80 ," 3,717 "," 6,690.60 ",11,22,3,0,1,0,1
3067, 1.80 ," 10,000 "," 18,000.00 ",11,22,40,1,0,0,1
3068, 1.80 ," 1,500 "," 2,700.00 ",11,25,7,0,1,0,1
3069, 1.80 ," 1,500 "," 2,700.00 ",11,27,49,0,0,1,1
3070, 1.80 ," 5,000 "," 9,000.00 ",11,28,40,1,0,0,1
3071, 1.80 ," 5,000 "," 9,000.00 ",11,28,40,0,0,1,1
3072, 1.79 ," 10,000 "," 17,900.00 ",11,29,24,1,0,0,0
3073, 1.80 ," 60,000 "," 108,000.00 ",11,29,25,1,0,0,0
3074, 1.80 ," 100,000 "," 180,000.00 ",11,29,25,1,0,0,1
3075, 1.80 ," 60,000 "," 108,000.00 ",11,30,34,0,1,0,1
3076, 1.80 ," 3,764 "," 6,775.20 ",11,33,7,0,1,0,1
3077, 1.80 ," 10,000 "," 18,000.00 ",11,33,8,1,0,0,1
3078, 1.80 ," 20,000 "," 36,000.00 ",11,34,6,1,0,0,1
3079, 1.80 ," 30,000 "," 54,000.00 ",11,34,28,1,0,0,1
3080, 1.80 ," 16,000 "," 28,800.00 ",11,34,37,0,1,0,1
3081, 1.80 , 236 , 424.80 ,11,34,45,0,1,0,1
3082, 1.80 ," 23,205 "," 41,769.00 ",11,34,46,1,0,0,1
3083, 1.80 ," 2,559 "," 4,606.20 ",11,35,2,0,1,0,1
3084, 1.80 ," 15,000 "," 27,000.00 ",11,35,17,1,0,0,1
3085, 1.80 ," 10,000 "," 18,000.00 ",11,35,29,0,1,0,1
3086, 1.80 ," 10,000 "," 18,000.00 ",11,53,34,0,0,1,1
3087, 1.80 ," 17,559 "," 31,606.20 ",11,53,34,1,0,0,1
3088, 1.80 ," 2,441 "," 4,393.80 ",11,53,34,0,1,0,1
3089, 1.79 ," 21,900 "," 39,201.00 ",11,53,52,1,0,0,0
3090, 1.79 ," 14,847 "," 26,576.13 ",11,54,44,0,1,0,1
3091, 1.79 ," 10,000 "," 17,900.00 ",11,57,55,0,1,0,1
3092, 1.80 ," 4,000 "," 7,200.00 ",11,59,27,0,1,0,0
3093, 1.79 ," 17,500 "," 31,325.00 ",11,59,51,1,0,0,0
3094, 1.79 ," 31,000 "," 55,490.00 ",12,6,48,1,0,0,1
3095, 1.79 ," 15,247 "," 27,292.13 ",12,7,31,0,1,0,1
3096, 1.79 ," 14,753 "," 26,407.87 ",12,7,31,0,1,0,1
3097, 1.79 ," 2,852 "," 5,105.08 ",12,9,21,0,1,0,1
3098, 1.79 ," 7,250 "," 12,977.50 ",12,9,40,1,0,0,1
3099, 1.79 ," 8,500 "," 15,215.00 ",12,9,57,1,0,0,1
3100, 1.79 ," 16,000 "," 28,640.00 ",12,10,0,1,0,0,1
3101, 1.79 ," 3,960 "," 7,088.40 ",12,10,48,0,1,0,1
3102, 1.79 ," 15,000 "," 26,850.00 ",12,11,2,1,0,0,1
3103, 1.79 , 492 , 880.68 ,12,15,21,0,1,0,1
3104, 1.79 , 508 , 909.32 ,12,16,33,1,0,0,1
3105, 1.79 ," 5,000 "," 8,950.00 ",12,16,43,1,0,0,1
3106, 1.79 ," 6,000 "," 10,740.00 ",12,22,43,1,0,0,1
3107, 1.80 , 191 , 343.80 ,12,23,15,0,1,0,0
3108, 1.79 ," 28,000 "," 50,120.00 ",12,26,53,1,0,0,0
3109, 1.79 ," 10,000 "," 17,900.00 ",12,35,26,0,1,0,1
3110, 1.78 ," 5,000 "," 8,900.00 ",12,42,15,0,1,0,0
3111, 1.78 ," 8,500 "," 15,130.00 ",12,42,15,1,0,0,1
3112, 1.78 ," 8,500 "," 15,130.00 ",12,42,15,0,0,1,1
3113, 1.78 ," 5,000 "," 8,900.00 ",12,42,15,0,1,0,1
3114, 1.78 ," 5,500 "," 9,790.00 ",13,6,44,1,0,0,1
3115, 1.78 ," 4,500 "," 8,010.00 ",13,9,43,0,1,0,1
3116, 1.78 , 500 , 890.00 ,13,10,43,0,1,0,1
3117, 1.78 ," 2,000 "," 3,560.00 ",13,11,1,1,0,0,1
3118, 1.79 ," 10,000 "," 17,900.00 ",13,11,35,1,0,0,0
3119, 1.78 ," 20,000 "," 35,600.00 ",13,15,55,1,0,0,0
3120, 1.78 ," 10,000 "," 17,800.00 ",13,18,4,0,1,0,1
3121, 1.78 ," 10,000 "," 17,800.00 ",13,36,29,0,0,1,1
3122, 1.78 ," 14,900 "," 26,522.00 ",13,45,45,1,0,0,1
3123, 1.78 ," 10,000 "," 17,800.00 ",13,48,2,0,1,0,1
3124, 1.78 ," 1,900 "," 3,382.00 ",14,0,19,0,1,0,1
3125, 1.78 ," 3,100 "," 5,518.00 ",14,0,19,1,0,0,1
3126, 1.78 ," 8,100 "," 14,418.00 ",14,5,18,1,0,0,1
3127, 1.78 ," 2,500 "," 4,450.00 ",14,8,28,0,1,0,1
3128, 1.78 , 149 , 265.22 ,14,10,2,0,1,0,1
3129, 1.78 , 877 ," 1,561.06 ",14,10,2,1,0,0,1
3130, 1.78 ," 4,172 "," 7,426.16 ",14,21,46,1,0,0,1
3131, 1.78 ," 13,172 "," 23,446.16 ",14,28,58,1,0,0,1
3132, 1.78 ," 10,828 "," 19,273.84 ",14,28,58,0,1,0,1
3133, 1.78 , 828 ," 1,473.84 ",14,29,26,0,1,0,1
3134, 1.77 ," 3,013 "," 5,333.01 ",14,38,38,1,0,0,0
3135, 1.77 ," 2,263 "," 4,005.51 ",14,38,38,0,1,0,1
3136, 1.77 ," 1,160 "," 2,053.20 ",14,38,47,0,1,0,1
3137, 1.77 ," 8,840 "," 15,646.80 ",14,38,47,1,0,0,1
3138, 1.77 ," 8,840 "," 15,646.80 ",14,38,53,0,0,1,1
3139, 1.77 ," 10,000 "," 17,700.00 ",14,39,42,1,0,0,1
3140, 1.77 ," 8,000 "," 14,160.00 ",14,47,12,0,1,0,1
3141, 1.77 ," 2,000 "," 3,540.00 ",14,47,12,0,1,0,1
3142, 1.77 ," 1,500 "," 2,655.00 ",14,47,52,0,1,0,1
3143, 1.77 ," 3,500 "," 6,195.00 ",14,51,28,1,0,0,1
3144, 1.77 ," 1,500 "," 2,655.00 ",14,51,28,0,1,0,1
3145, 1.77 ," 1,160 "," 2,053.20 ",14,52,0,0,1,0,1
3146, 1.77 ," 4,660 "," 8,248.20 ",15,0,16,1,0,0,1
3147, 1.77 ," 5,340 "," 9,451.80 ",15,0,16,1,0,0,1
3148, 1.77 ," 6,900 "," 12,213.00 ",15,23,34,1,0,0,1
3149, 1.78 , 672 ," 1,196.16 ",15,31,30,0,1,0,0
3150, 1.78 ," 10,000 "," 17,800.00 ",15,31,30,1,0,0,1
3151, 1.78 ," 1,468 "," 2,613.04 ",15,31,30,0,1,0,1
3152, 1.78 ," 3,300 "," 5,874.00 ",15,38,44,1,0,0,1
3153, 1.78 ," 2,000 "," 3,560.00 ",15,38,44,0,1,0,1
3154, 1.78 ," 12,860 "," 22,890.80 ",15,38,44,1,0,0,1
3155, 1.78 ," 3,440 "," 6,123.20 ",15,38,44,0,1,0,1
3156, 1.77 ," 1,850 "," 3,274.50 ",15,41,7,0,1,0,0
3157, 1.77 , 150 , 265.50 ,15,43,25,0,1,0,1
3158, 1.76 ," 5,600 "," 9,856.00 ",15,51,50,1,0,0,0
3159, 1.76 ," 21,750 "," 38,280.00 ",16,2,26,1,0,0,1
3160, 1.76 ," 1,400 "," 2,464.00 ",16,2,26,0,1,0,1
3161, 1.76 ," 1,850 "," 3,256.00 ",16,2,26,1,0,0,1
3162, 1.76 ," 19,100 "," 33,616.00 ",16,3,26,1,0,0,1
3163, 1.76 , 900 ," 1,584.00 ",16,3,26,0,1,0,1
3164, 1.77 ," 3,000 "," 5,310.00 ",16,7,26,1,0,0,0
3165, 1.77 ," 1,500 "," 2,655.00 ",16,21,29,0,1,0,1
3166, 1.77 , 900 ," 1,593.00 ",16,26,10,0,1,0,1
3167, 1.77 , 600 ," 1,062.00 ",16,26,53,0,1,0,1
3168, 1.76 ," 1,800 "," 3,168.00 ",16,32,43,1,0,0,0
3169, 1.76 ," 11,200 "," 19,712.00 ",16,32,43,1,0,0,1
3170, 1.76 ," 1,050 "," 1,848.00 ",16,36,1,0,1,0,1
3171, 1.76 ," 3,950 "," 6,952.00 ",16,40,53,1,0,0,1
3172, 1.76 ," 50,000 "," 88,000.00 ",16,44,22,1,0,0,1
3173, 1.76 ," 2,000 "," 3,520.00 ",16,55,32,0,1,0,1
3174, 1.76 ," 20,000 "," 35,200.00 ",16,56,2,1,0,0,1
3175, 1.76 ," 30,000 "," 52,800.00 ",16,58,50,1,0,0,1
3176, 1.76 ," 1,900 "," 3,344.00 ",11,3,48,0,1,0,1
3177, 1.76 , 106 , 186.56 ,11,58,40,0,1,0,1
3178, 1.75 , 800 ," 1,400.00 ",12,15,9,1,0,0,0
3179, 1.76 , 50 , 88.00 ,12,16,22,0,1,0,0
3180, 1.74 ," 2,000 "," 3,480.00 ",12,49,7,1,0,0,0
3181, 1.73 ," 4,855 "," 8,399.15 ",12,53,25,1,0,0,0
3182, 1.73 ," 3,000 "," 5,190.00 ",13,10,8,0,1,0,1
3183, 1.73 , 145 , 250.85 ,13,10,8,0,1,0,1
3184, 1.72 ," 3,000 "," 5,160.00 ",13,11,7,1,0,0,0
3185, 1.72 ," 2,000 "," 3,440.00 ",13,15,36,0,1,0,1
3186, 1.72 ," 12,000 "," 20,640.00 ",13,15,36,1,0,0,1
3187, 1.72 ," 2,110 "," 3,629.20 ",13,15,37,0,1,0,1
3188, 1.72 , 890 ," 1,530.80 ",13,19,35,0,1,0,1
3189, 1.72 ," 1,610 "," 2,769.20 ",13,20,15,1,0,0,1
3190, 1.72 , 500 , 860.00 ,13,29,27,0,1,0,1
3191, 1.73 ," 5,000 "," 8,650.00 ",13,31,28,1,0,0,0
3192, 1.74 ," 4,570 "," 7,951.80 ",13,34,18,0,1,0,0
3193, 1.74 , 430 , 748.20 ,13,34,35,0,1,0,1
3194, 1.74 ," 4,570 "," 7,951.80 ",13,34,35,1,0,0,1
3195, 1.73 ," 4,290 "," 7,421.70 ",13,43,52,0,1,0,0
3196, 1.73 , 710 ," 1,228.30 ",13,53,33,0,1,0,1
3197, 1.73 ," 2,500 "," 4,325.00 ",13,53,33,1,0,0,1
3198, 1.73 ," 1,200 "," 2,076.00 ",13,53,33,0,1,0,1
3199, 1.72 ," 23,390 "," 40,230.80 ",13,56,43,1,0,0,0
3200, 1.72 ," 1,610 "," 2,769.20 ",13,56,43,0,1,0,1
3201, 1.73 , 750 ," 1,297.50 ",13,58,34,0,1,0,0
3202, 1.73 , 437 , 756.01 ,14,1,0,0,1,0,1
3203, 1.73 ," 14,000 "," 24,220.00 ",14,1,25,1,0,0,1
3204, 1.73 , 563 , 973.99 ,14,5,0,0,1,0,1
3205, 1.73 ," 9,437 "," 16,326.01 ",14,5,0,1,0,0,1
3206, 1.74 ," 2,500 "," 4,350.00 ",14,11,53,0,1,0,0
3207, 1.74 ," 15,000 "," 26,100.00 ",14,11,53,1,0,0,1
3208, 1.74 ," 2,780 "," 4,837.20 ",14,11,53,0,1,0,1
3209, 1.74 ," 4,199 "," 7,306.26 ",14,11,53,1,0,0,1
3210, 1.74 , 430 , 748.20 ,14,11,53,0,1,0,1
3211, 1.74 ," 4,199 "," 7,306.26 ",14,12,10,1,0,0,1
3212, 1.74 ," 6,602 "," 11,487.48 ",14,12,39,1,0,0,1
3213, 1.74 ," 13,398 "," 23,312.52 ",14,12,48,1,0,0,1
3214, 1.73 , 844 ," 1,460.12 ",14,13,21,0,1,0,0
3215, 1.74 ," 1,344 "," 2,338.56 ",14,13,37,1,0,0,0
3216, 1.74 ," 3,865 "," 6,725.10 ",14,13,59,1,0,0,1
3217, 1.74 , 853 ," 1,484.22 ",14,17,12,0,1,0,1
3218, 1.74 , 563 , 979.62 ,14,17,12,0,1,0,1
3219, 1.74 ," 1,276 "," 2,220.24 ",14,17,27,1,0,0,1
3220, 1.74 ," 8,724 "," 15,179.76 ",14,19,38,1,0,0,1
3221, 1.74 ," 5,000 "," 8,700.00 ",14,19,49,0,1,0,1
3222, 1.73 ," 1,500 "," 2,595.00 ",14,19,51,0,1,0,0
3223, 1.74 ," 10,892 "," 18,952.08 ",14,21,17,1,0,0,0
3224, 1.74 ," 5,118 "," 8,905.32 ",14,21,17,0,1,0,1
3225, 1.74 ," 4,300 "," 7,482.00 ",14,24,49,0,1,0,1
3226, 1.74 , 582 ," 1,012.68 ",14,33,49,0,1,0,1
