, PRECIO , VN , PxQ ,Mayor a 100K
19104,24.8,500,12400,0
19105,24.9,56,1394.4,0
19106,25.5,288,7344,0
19107,25.3,300,7590,0
19108,25.45,500,12725,0
19109,25.5,212,5406,0
19110,25.5,892,22746,0
19111,25.25,500,12625,0
19112,25.25,500,12625,0
19113,25.5,160,4080,0
19114,25.5,340,8670,0
19115,25.55,500,12775,0
19116,25.25,500,12625,0
19117,25.25,500,12625,0
19118,25.25,500,12625,0
19119,25.25,500,12625,0
19120,25.25,500,12625,0
19121,25.25,120,3030,0
19122,25.25,454,11463.5,0
19123,25.7,1,25.7,0
19124,25.5,500,12750,0
19125,25.5,426,10863,0
19126,25.5,1000,25500,0
19127,25.5,4000,102000,1
19128,25.25,5000,126250,1
19129,25.25,500,12625,0
19130,25.25,500,12625,0
19131,25.25,500,12625,0
19132,25.25,500,12625,0
19133,25.25,500,12625,0
19134,25.25,500,12625,0
19135,25.25,500,12625,0
19136,25.25,500,12625,0
19137,25.25,500,12625,0
19138,25.25,500,12625,0
19139,25.25,500,12625,0
19140,25.25,500,12625,0
19141,25.25,500,12625,0
19142,25.25,500,12625,0
19143,25.25,500,12625,0
19144,25.25,500,12625,0
19145,25.25,700,17675,0
19146,25,310,7750,0
19147,25,500,12500,0
19148,24.95,474,11826.3,0
19149,25.05,174,4358.7,0
19150,25.25,60,1515,0
19151,25.25,755,19063.75,0
19152,25.25,360,9090,0
19153,25.25,1425,35981.25,0
19154,25.1,500,12550,0
19155,25.1,1000,25100,0
19156,25,1000,25000,0
19157,25,20,500,0
19158,25,40,1000,0
19159,25,115,2875,0
19160,24.9,44,1095.6,0
19161,24.9,120,2988,0
19162,24.9,16,398.4,0
19163,24.5,600,14700,0
19164,24.5,400,9800,0
19165,24.2,239,5783.8,0
19166,24.2,261,6316.2,0
19167,24.2,877,21223.4,0
19168,24.2,312,7550.4,0
19169,24.7,100,2470,0
19170,24.7,207,5112.9,0
19171,24.3,270,6561,0
19172,24.3,60,1458,0
19173,24.3,270,6561,0
19174,24.3,150,3645,0
19175,24.3,940,22842,0
19176,24.5,955,23397.5,0
19177,24.5,10,245,0
19178,24.5,897,21976.5,0
19179,24.5,306,7497,0
19180,24,2500,60000,1
19181,24,83,1992,0
19182,23.6,191,4507.6,0
19183,24,130,3120,0
19184,23.6,809,19092.4,0
19185,23.6,60,1416,0
19186,23.6,1100,25960,0
19187,23.5,700,16450,0
19188,23.6,1331,31411.6,0
19189,23.95,50,1197.5,0
19190,23.95,60,1437,0
19191,23.95,100,2395,0
19192,24.1,73,1759.3,0
19193,24.1,87,2096.7,0
19194,24.1,11,265.1,0
19195,24,10,240,0
19196,24.1,250,6025,0
19197,23.6,442,10431.2,0
19198,23.5,814,19129,0
19199,23.5,1000,23500,0
19200,23.5,220,5170,0
19201,23.5,200,4700,0
19202,23.5,1426,33511,0
19203,23.3,1000,23300,0
19204,23.4,53,1240.2,0
19205,23.5,127,2984.5,0
19206,23.5,340,7990,0
19207,23.5,533,12525.5,0
19208,23.5,667,15674.5,0
19209,23.5,1000,23500,0
19210,23.5,300,7050,0
19211,23.5,200,4700,0
19212,23,480,11040,0
19213,23,100,2300,0
19214,23,1120,25760,0
19215,23,114,2622,0
19216,23,120,2760,0
19217,23,66,1518,0
19218,23,174,4002,0
19219,22.5,197,4432.5,0
19220,22.4,526,11782.4,0
19221,22.5,474,10665,0
19222,22.5,89,2002.5,0
19223,22.8,200,4560,0
19224,22,100,2200,0
19225,22.5,100,2250,0
19226,22.5,119,2677.5,0
19227,22.75,100,2275,0
19228,22.5,1131,25447.5,0
19229,22.8,500,11400,0
19230,22.8,1000,22800,0
19231,22.8,300,6840,0
19232,22.8,217,4947.6,0
19233,22.8,87,1983.6,0
19234,22.8,310,7068,0
19235,22.8,131,2986.8,0
19236,22.8,487,11103.6,0
19237,22.8,100,2280,0
19238,23,473,10879,0
19239,22.8,500,11400,0
19240,22.8,590,13452,0
19241,23,2000,46000,0
19242,23.5,262,6157,0
19243,23.5,6300,148050,1
19244,23.5,2000,47000,0
19245,23.5,88,2068,0
19246,23.5,415,9752.5,0
19247,23.5,220,5170,0
19248,23.2,330,7656,0
19249,23.2,25,580,0
19250,23.2,145,3364,0
19251,23.25,245,5696.25,0
19252,23.25,5,116.25,0
19253,23,350,8050,0
19254,23,50,1150,0
19255,23,100,2300,0
19256,23,160,3680,0
19257,22.75,550,12512.5,0
19258,23,52,1196,0
19259,23,110,2530,0
19260,23,50000,1150000,1
19261,23,15000,345000,1
19262,23,200,4600,0
19263,23,65,1495,0
19264,22.75,295,6711.25,0
19265,23,215,4945,0
19266,22.9,309,7076.1,0
19267,22.85,90,2056.5,0
19268,23.5,163,3830.5,0
19269,24,64,1536,0
19270,23.6,423,9982.8,0
19271,23.6,211,4979.6,0
19272,23.5,175,4112.5,0
19273,23.5,25,587.5,0
19274,23.6,284,6702.4,0
19275,23.6,216,5097.6,0
19276,23.5,25,587.5,0
19277,23.5,300,7050,0
19278,23.5,38,893,0
19279,23.5,60,1410,0
19280,23.5,107,2514.5,0
19281,23.5,766,18001,0
19282,23.5,33,775.5,0
19283,23.5,1000,23500,0
19284,24,349,8376,0
19285,23.9,400,9560,0
19286,24,87,2088,0
19287,24,139,3336,0
19288,24,500,12000,0
19289,24,10,240,0
19290,24,313,7512,0
19291,24,87,2088,0
19292,24.1,14,337.4,0
19293,23.7,500,11850,0
19294,23.9,70,1673,0
19295,24,30,720,0
19296,24,117,2808,0
19297,24,170,4080,0
19298,24,100,2400,0
19299,24.4,77,1878.8,0
19300,24.4,120,2928,0
19301,24,200,4800,0
19302,24,8,192,0
19303,23.9,100,2390,0
19304,23.9,900,21510,0
19305,23.9,2755,65844.5,1
19306,23.9,1100,26290,0
19307,23.9,2000,47800,0
19308,23.9,320,7648,0
19309,23.9,259,6190.1,0
19310,23.9,1000,23900,0
19311,23.9,603,14411.7,0
19312,23.95,447,10705.65,0
19313,24,155,3720,0
19314,23.95,2858,68449.1,1
19315,23.5,11,258.5,0
19316,24,10,240,0
19317,24,129,3096,0
19318,24,286,6864,0
19319,24.1,2000,48200,0
19320,24.1,100,2410,0
19321,24.1,100,2410,0
19322,24.1,14,337.4,0
19323,24,485,11640,0
19324,24,500,12000,0
19325,24,440,10560,0
19326,24,343,8232,0
19327,23.7,1200,28440,0
19328,23.5,2000,47000,0
19329,23.5,2000,47000,0
19330,23.5,2000,47000,0
19331,23.5,1957,45989.5,0
19332,23.7,125,2962.5,0
19333,23.7,10,237,0
19334,23.7,40,948,0
19335,23.7,70,1659,0
19336,23.7,371,8792.7,0
19337,23.7,184,4360.8,0
19338,23.5,1000,23500,0
19339,23.5,200,4700,0
19340,23.5,1,23.5,0
19341,23.5,299,7026.5,0
19342,23.5,552,12972,0
19343,23.5,40,940,0
19344,23.75,50,1187.5,0
19345,23.75,395,9381.25,0
19346,24,1000,24000,0
19347,23.9,3000,71700,1
19348,23.5,600,14100,0
19349,24,2000,48000,0
19350,24,2808,67392,1
19351,23.5,350,8225,0
19352,23.8,347,8258.6,0
19353,24,10,240,0
19354,24,100,2400,0
19355,24,37,888,0
19356,24.25,697,16902.25,0
19357,23.7,215,5095.5,0
19358,23.7,625,14812.5,0
19359,23.5,100,2350,0
19360,23.5,112,2632,0
19361,23.5,513,12055.5,0
19362,23.2,250,5800,0
19363,23,500,11500,0
19364,23,40,920,0
19365,24,35,840,0
19366,24,45,1080,0
19367,23,301,6923,0
19368,24.25,178,4316.5,0
19369,24.25,540,13095,0
19370,23.7,220,5214,0
19371,23.7,1045,24766.5,0
19372,24,10,240,0
19373,23.6,28,660.8,0
19374,23.6,70,1652,0
19375,23.6,601,14183.6,0
19376,23.5,4300,101050,1
19377,23.8,180,4284,0
19378,24,700,16800,0
19379,23.9,441,10539.9,0
19380,24,1978,47472,0
19381,23.5,441,10363.5,0
19382,23.5,59,1386.5,0
19383,23.5,82,1927,0
19384,23.5,11,258.5,0
19385,24,121,2904,0
19386,24.2,154,3726.8,0
19387,24.25,46,1115.5,0
19388,24.2,246,5953.2,0
19389,24.45,62,1515.9,0
19390,24.45,3414,83472.3,1
19391,24.45,54,1320.3,0
19392,24.45,246,6014.7,0
19393,24.25,372,9021,0
19394,24.4,790,19276,0
19395,24.45,553,13520.85,0
19396,24.5,503,12323.5,0
19397,24.5,400,9800,0
19398,24.5,277,6786.5,0
19399,24.5,323,7913.5,0
19400,24.5,1000,24500,0
19401,24.5,1000,24500,0
19402,24.5,1000,24500,0
19403,24.5,1000,24500,0
19404,24.6,131,3222.6,0
19405,25,423,10575,0
19406,24.75,197,4875.75,0
19407,24.8,83,2058.4,0
19408,24.6,82,2017.2,0
19409,24.9,500,12450,0
19410,24.75,100,2475,0
19411,24.75,591,14627.25,0
19412,24.75,909,22497.75,0
19413,24.5,200,4900,0
19414,24.75,200,4950,0
19415,24.75,350,8662.5,0
19416,24.75,2960,73260,1
19417,24.75,30,742.5,0
19418,24.5,1751,42899.5,0
19419,24.75,197,4875.75,0
19420,24.75,1500,37125,0
19421,24.7,500,12350,0
19422,24.7,228,5631.6,0
19423,25,145,3625,0
19424,25,145,3625,0
19425,25,318,7950,0
19426,25.5,1000,25500,0
19427,25,57,1425,0
19428,25,1335,33375,0
19429,25,968,24200,0
19430,25,32,800,0
19431,25,1968,49200,0
19432,25,368,9200,0
19433,25,32,800,0
19434,25.4,1000,25400,0
19435,25.4,1988,50495.2,1
19436,25.2,120,3024,0
19437,25.1,2200,55220,1
19438,25,300,7500,0
19439,25,220,5500,0
19440,25,12,300,0
19441,25.1,1060,26606,0
19442,25.1,3411,85616.1,1
19443,25.1,375,9412.5,0
19444,25.1,214,5371.4,0
19445,25,120,3000,0
19446,25,160,4000,0
19447,24.5,286,7007,0
19448,24.5,14,343,0
19449,25,197,4925,0
19450,25,320,8000,0
19451,25,398,9950,0
19452,25,148,3700,0
19453,24.75,202,4999.5,0
19454,24.75,998,24700.5,0
19455,25,152,3800,0
19456,24.75,2,49.5,0
19457,24.6,113,2779.8,0
19458,25,185,4625,0
19459,25,2000,50000,0
19460,25,52,1300,0
19461,25,2763,69075,1
19462,25.25,20,505,0
19463,25.25,980,24745,0
19464,25.25,1188,29997,0
19465,25.25,1832,46258,0
19466,25.25,168,4242,0
19467,25.4,163,4140.2,0
19468,25.5,420,10710,0
19469,25.5,1318,33609,0
19470,25.5,2682,68391,1
19471,25.25,320,8080,0
19472,25.5,420,10710,0
19473,25.5,48,1224,0
19474,25.75,2000,51500,1
19475,25.75,452,11639,0
19476,25.75,548,14111,0
19477,25.75,1500,38625,0
19478,25.75,452,11639,0
19479,25.55,5000,127750,1
19480,25.6,1250,32000,0
19481,25.75,60,1545,0
19482,25.5,230,5865,0
19483,25.5,3000,76500,1
19484,25.5,784,19992,0
19485,25.6,500,12800,0
19486,25.6,200,5120,0
19487,25.7,117,3006.9,0
19488,25.7,83,2133.1,0
19489,25.7,252,6476.4,0
19490,25.5,79,2014.5,0
19491,25.5,1220,31110,0
19492,25.9,30,777,0
19493,25.9,470,12173,0
19494,26,200,5200,0
19495,26,2000,52000,1
19496,26,220,5720,0
19497,26.4,386,10190.4,0
19498,26.25,91,2388.75,0
19499,26.25,20,525,0
19500,26.4,500,13200,0
19501,26.4,114,3009.6,0
19502,26.5,144,3816,0
19503,26.45,156,4126.2,0
19504,26.5,156,4134,0
19505,26.25,4889,128336.25,1
19506,26.3,300,7890,0
19507,26.2,280,7336,0
19508,26.2,220,5764,0
19509,26.2,423,11082.6,0
19510,26.4,60,1584,0
19511,26.3,250,6575,0
19512,26.4,65,1716,0
19513,26.3,62,1630.6,0
19514,26.1,1000,26100,0
19515,26,4000,104000,1
19516,26.3,32,841.6,0
19517,26,1000,26000,0
19518,25.75,116,2987,0
19519,25.75,2000,51500,1
19520,25.75,5000,128750,1
19521,25.6,4680,119808,1
19522,25.6,1000,25600,0
19523,25.6,500,12800,0
19524,25.55,752,19213.6,0
19525,25.5,748,19074,0
19526,25.5,252,6426,0
19527,25.5,748,19074,0
19528,26,187,4862,0
19529,25.85,1000,25850,0
19530,26,450,11700,0
19531,25.5,1000,25500,0
19532,25.5,135,3442.5,0
19533,25.75,2000,51500,1
19534,25.8,275,7095,0
19535,25.8,1662,42879.6,0
19536,25.6,70,1792,0
19537,25.6,76,1945.6,0
19538,25.8,820,21156,0
19539,25.8,1430,36894,0
19540,25.6,354,9062.4,0
19541,25.5,821,20935.5,0
19542,25.5,179,4564.5,0
19543,25.5,175,4462.5,0
19544,25.5,60,1530,0
19545,25.5,1000,25500,0
19546,25.3,500,12650,0
19547,25.75,500,12875,0
19548,25.75,310,7982.5,0
19549,25.75,220,5665,0
19550,25.75,555,14291.25,0
19551,25.75,3,77.25,0
19552,25.7,50,1285,0
19553,25.7,40,1028,0
19554,25.7,275,7067.5,0
19555,25.75,3150,81112.5,1
19556,25.7,135,3469.5,0
19557,25.7,114,2929.8,0
19558,25.7,151,3880.7,0
19559,25.75,229,5896.75,0
19560,25.75,60,1545,0
19561,25.75,114,2935.5,0
19562,25.75,58,1493.5,0
19563,25.75,1886,48564.5,0
19564,25.75,500,12875,0
19565,25.75,500,12875,0
19566,25.75,145,3733.75,0
19567,25.5,386,9843,0
19568,25.4,500,12700,0
19569,25.25,211,5327.75,0
19570,25.5,614,15657,0
19571,25.5,13,331.5,0
19572,25.5,1289,32869.5,0
19573,25.4,1000,25400,0
19574,25.35,700,17745,0
19575,25.35,9,228.15,0
19576,25.35,800,20280,0
19577,25.3,200,5060,0
19578,25.3,800,20240,0
19579,25.35,3191,80891.85,1
19580,25.3,1500,37950,0
19581,25.3,1000,25300,0
19582,25.5,750,19125,0
19583,25.3,1000,25300,0
19584,25.3,2200,55660,1
19585,25.3,76,1922.8,0
19586,25.35,200,5070,0
19587,25.3,100,2530,0
19588,25.3,500,12650,0
19589,25.3,38,961.4,0
19590,25,38,950,0
19591,25.2,380,9576,0
19592,25.3,43,1087.9,0
19593,25.5,5000,127500,1
19594,25.5,1414,36057,0
19595,25,200,5000,0
19596,25.2,2000,50400,1
19597,25.2,2000,50400,1
19598,25.2,2000,50400,1
19599,25.2,2000,50400,1
19600,25.2,2000,50400,1
19601,25.2,866,21823.2,0
19602,25.2,2000,50400,1
19603,25.5,750,19125,0
19604,25.25,1000,25250,0
19605,25.25,800,20200,0
19606,25.25,1200,30300,0
19607,25.3,1134,28690.2,0
19608,25.3,1866,47209.8,0
19609,25.35,134,3396.9,0
19610,25.25,103,2600.75,0
19611,25.25,1866,47116.5,0
19612,25.25,1031,26032.75,0
19613,25.2,3000,75600,1
19614,25.25,969,24467.25,0
19615,25.3,100,2530,0
19616,25.3,230,5819,0
19617,25.15,3000,75450,1
19618,25.3,400,10120,0
19619,25.3,726,18367.8,0
19620,25,2250,56250,1
19621,25,2250,56250,1
19622,25,2250,56250,1
19623,25,2250,56250,1
19624,25,782,19550,0
19625,24.8,2000,49600,0
19626,25,1988,49700,0
19627,24.8,3282,81393.6,1
19628,24.5,100,2450,0
19629,24.5,205,5022.5,0
19630,24.5,1702,41699,0
19631,24.5,2993,73328.5,1
19632,24.5,1000,24500,0
19633,24.25,124,3007,0
19634,24.25,3000,72750,1
19635,24.25,500,12125,0
19636,24.2,400,9680,0
19637,24.45,100,2445,0
19638,24.25,500,12125,0
19639,24.25,850,20612.5,0
19640,24.25,70,1697.5,0
19641,24.25,124,3007,0
19642,24.25,60,1455,0
19643,24.25,150,3637.5,0
19644,24.25,1000,24250,0
19645,24.4,700,17080,0
19646,24.4,1000,24400,0
19647,24.25,200,4850,0
19648,24.25,800,19400,0
19649,23.75,1000,23750,0
19650,23.75,500,11875,0
19651,23.5,1000,23500,0
19652,23.5,500,11750,0
19653,23.5,4444,104434,1
19654,23.5,200,4700,0
19655,23.7,1000,23700,0
19656,23.7,404,9574.8,0
19657,23.7,400,9480,0
19658,23.7,540,12798,0
19659,23.7,464,10996.8,0
19660,23.7,36,853.2,0
19661,23.7,574,13603.8,0
19662,23.8,784,18659.2,0
19663,24,1123,26952,0
19664,23.8,300,7140,0
19665,23.8,700,16660,0
19666,23.8,277,6592.6,0
19667,24,1530,36720,0
19668,24,100,2400,0
19669,24.15,20,483,0
19670,23.85,400,9540,0
19671,23.85,200,4770,0
19672,23.5,1000,23500,0
19673,23.1,172,3973.2,0
19674,23.1,828,19126.8,0
19675,23,172,3956,0
19676,23,942,21666,0
19677,23,334,7682,0
19678,23,436,10028,0
19679,23,130,2990,0
19680,23.5,342,8037,0
19681,23.5,650,15275,0
19682,23.5,152,3572,0
19683,23.5,103,2420.5,0
19684,23.5,1700,39950,0
19685,23.5,194,4559,0
19686,23.5,600,14100,0
19687,23.6,500,11800,0
19688,23.6,500,11800,0
19689,23.8,1000,23800,0
19690,23.8,189,4498.2,0
19691,23.6,1000,23600,0
19692,23.5,167,3924.5,0
19693,23.5,333,7825.5,0
19694,23.5,667,15674.5,0
19695,23.1,1000,23100,0
19696,23.1,1000,23100,0
19697,23,333,7659,0
19698,23,100,2300,0
19699,23,100,2300,0
19700,23.1,801,18503.1,0
19701,23.1,100,2310,0
19702,23.1,432,9979.2,0
19703,23,133,3059,0
19704,23,1000,23000,0
19705,23,575,13225,0
19706,23.1,1425,32917.5,0
19707,23.1,100,2310,0
19708,23.1,2063,47655.3,0
19709,23.2,512,11878.4,0
19710,23.2,500,11600,0
19711,23.2,512,11878.4,0
19712,23.2,488,11321.6,0
19713,23.1,3000,69300,1
19714,21.9,439,9614.1,0
19715,21.6,500,10800,0
19716,21.5,284,6106,0
19717,21.5,216,4644,0
19718,21.3,200,4260,0
19719,21.5,2934,63081,1
19720,21.5,66,1419,0
19721,21.4,500,10700,0
19722,21.4,913,19538.2,0
19723,21.5,467,10040.5,0
19724,21.5,350,7525,0
19725,21.5,500,10750,0
19726,21.5,1372,29498,0
19727,21.6,100,2160,0
19728,22,200,4400,0
19729,22.1,113,2497.3,0
19730,22.5,200,4500,0
19731,22.5,180,4050,0
19732,22.5,366,8235,0
19733,22.5,373,8392.5,0
19734,22.5,253,5692.5,0
19735,22.5,5000,112500,1
19736,22.5,3000,67500,1
19737,22.5,2000,45000,0
19738,22.3,5000,111500,1
19739,22.25,100,2225,0
19740,22.25,900,20025,0
19741,22.4,2222,49772.8,0
19742,22.25,3000,66750,1
19743,22.25,2000,44500,0
19744,22.2,200,4440,0
19745,22.2,1347,29903.4,0
19746,22.2,1453,32256.6,0
19747,22.1,45,994.5,0
19748,22.2,20,444,0
19749,22,700,15400,0
19750,22,700,15400,0
19751,22,1600,35200,0
19752,22,1091,24002,0
19753,21.9,225,4927.5,0
19754,21.9,50,1095,0
19755,22.15,2000,44300,0
19756,22.15,78,1727.7,0
19757,22.15,835,18495.25,0
19758,22.15,80,1772,0
19759,22,350,7700,0
19760,22,300,6600,0
19761,22.2,1791,39760.2,0
19762,22.25,3000,66750,1
19763,22.1,300,6630,0
19764,22.1,200,4420,0
19765,22.6,778,17582.8,0
19766,22.6,1000,22600,0
19767,22.6,452,10215.2,0
19768,22.95,850,19507.5,0
19769,22.7,150,3405,0
19770,22.75,760,17290,0
19771,22.95,150,3442.5,0
19772,23,397,9131,0
19773,23.5,500,11750,0
19774,24,500,12000,0
19775,24,1819,43656,0
19776,24,3900,93600,1
19777,23.5,600,14100,0
19778,23.5,1000,23500,0
19779,23.3,1000,23300,0
19780,23.4,133,3112.2,0
19781,23,1000,23000,0
19782,23,3000,69000,1
19783,23,200,4600,0
19784,23,168,3864,0
19785,22.9,2000,45800,0
19786,22.9,1332,30502.8,0
19787,22.9,168,3847.2,0
19788,22.9,2642,60501.8,1
19789,22.9,2500,57250,1
19790,22.9,1000,22900,0
19791,22.8,1000,22800,0
19792,22.9,60,1374,0
19793,22.9,940,21526,0
19794,23,99,2277,0
19795,23,1901,43723,0
19796,23,2000,46000,0
19797,22.8,5000,114000,1
19798,22.75,2000,45500,0
19799,22.6,1000,22600,0
19800,22.6,1000,22600,0
19801,22.6,400,9040,0
19802,22.6,100,2260,0
19803,22.5,1000,22500,0
19804,22.5,1000,22500,0
19805,22.5,472,10620,0
19806,23,1000,23000,0
19807,23,170,3910,0
19808,23,3830,88090,1
19809,22.9,1000,22900,0
19810,23,3000,69000,1
19811,23,100,2300,0
19812,23,1200,27600,0
19813,23,3000,69000,1
19814,23,1000,23000,0
19815,23,878,20194,0
19816,23.25,26,604.5,0
19817,23.25,1384,32178,0
19818,23.5,500,11750,0
19819,23.5,1000,23500,0
19820,23.5,500,11750,0
19821,23.5,500,11750,0
19822,23.5,212,4982,0
19823,23.5,788,18518,0
19824,23.5,630,14805,0
19825,23.5,582,13677,0
19826,23.5,970,22795,0
19827,23.5,1448,34028,0
19828,24,500,12000,0
19829,24,458,10992,0
19830,24,42,1008,0
19831,24,342,8208,0
19832,24,90,2160,0
19833,24.2,65,1573,0
19834,23.75,1000,23750,0
19835,23.6,300,7080,0
19836,24,250,6000,0
19837,24,200,4800,0
19838,24,750,18000,0
19839,24.25,1000,24250,0
19840,24,316,7584,0
19841,24,309,7416,0
19842,24,1595,38280,0
19843,24.25,500,12125,0
19844,24.25,750,18187.5,0
19845,24.3,1000,24300,0
19846,24.5,700,17150,0
19847,24.5,50,1225,0
19848,24.5,1000,24500,0
19849,24.5,776,19012,0
19850,24.3,1000,24300,0
19851,24.3,870,21141,0
19852,24.3,1870,45441,0
19853,24.3,1870,45441,0
19854,24.3,1870,45441,0
19855,24,350,8400,0
19856,24,2000,48000,0
19857,24,650,15600,0
19858,24.2,400,9680,0
19859,24.2,505,12221,0
19860,24.2,500,12100,0
19861,24,825,19800,0
19862,24,120,2880,0
19863,24,945,22680,0
19864,24,945,22680,0
19865,23.75,174,4132.5,0
19866,23,134,3082,0
19867,23.5,500,11750,0
19868,23.5,125,2937.5,0
19869,23.75,100,2375,0
19870,23.75,100,2375,0
19871,23.75,800,19000,0
19872,23.75,525,12468.75,0
19873,24.2,2078,50287.6,1
19874,24,300,7200,0
19875,24.5,875,21437.5,0
19876,24.25,412,9991,0
19877,24.5,2528,61936,1
19878,24.1,1000,24100,0
19879,24.1,700,16870,0
19880,24.1,1260,30366,0
19881,24.1,1480,35668,0
19882,24.1,1480,35668,0
19883,24.1,1480,35668,0
19884,24.1,1000,24100,0
19885,24.1,378,9109.8,0
19886,24.1,609,14676.9,0
19887,24.05,1000,24050,0
19888,24,10364,248736,1
19889,24,80,1920,0
19890,24,1267,30408,0
19891,24,280,6720,0
19892,24,370,8880,0
19893,24,400,9600,0
19894,24.45,50,1222.5,0
19895,24.45,100,2445,0
19896,24.25,42,1018.5,0
19897,24.45,45,1100.25,0
19898,24.45,250,6112.5,0
19899,24.45,178,4352.1,0
19900,24.45,22,537.9,0
19901,24.4,200,4880,0
19902,24.4,10,244,0
19903,24.1,1650,39765,0
19904,24.1,1578,38029.8,0
19905,24.15,1062,25647.3,0
19906,24,500,12000,0
19907,24,700,16800,0
19908,24,300,7200,0
19909,24.4,178,4343.2,0
19910,24.4,302,7368.8,0
19911,24.4,735,17934,0
19912,24.2,100,2420,0
19913,24.1,230,5543,0
19914,24.4,1765,43066,0
19915,24.4,2500,61000,1
19916,24.4,2500,61000,1
19917,24.4,2500,61000,1
19918,24.45,763,18655.35,0
19919,24.5,250,6125,0
19920,24.3,700,17010,0
19921,24.7,100,2470,0
19922,24.7,61,1506.7,0
19923,24.3,289,7022.7,0
19924,24,303,7272,0
19925,24,174,4176,0
19926,24.25,10,242.5,0
19927,24.5,303,7423.5,0
19928,24.8,100,2480,0
19929,25,18,450,0
19930,24.1,45,1084.5,0
19931,24.2,200,4840,0
19932,24.25,3150,76387.5,1
19933,24.25,45,1091.25,0
19934,24,250,6000,0
19935,24,185,4440,0
19936,24,65,1560,0
19937,23.9,1000,23900,0
19938,24,500,12000,0
19939,24,152,3648,0
19940,24,202,4848,0
19941,24,146,3504,0
19942,23.9,180,4302,0
19943,23.9,1000,23900,0
19944,23.9,20,478,0
19945,23.9,321,7671.9,0
19946,23.9,150,3585,0
19947,23.8,500,11900,0
19948,23.8,339,8068.2,0
19949,24,367,8808,0
19950,23.8,233,5545.4,0
19951,23.8,150,3570,0
19952,23.8,127,3022.6,0
19953,24,2000,48000,0
19954,24,500,12000,0
19955,24,500,12000,0
19956,24,200,4800,0
19957,24,26,624,0
19958,24.3,300,7290,0
19959,24.5,759,18595.5,0
19960,24.5,496,12152,0
19961,24.4,810,19764,0
19962,24.25,188,4559,0
19963,24.4,440,10736,0
19964,24.4,560,13664,0
19965,24.4,270,6588,0
19966,24.5,39,955.5,0
19967,24.5,11,269.5,0
19968,24,6800,163200,1
19969,24,952,22848,0
19970,24.1,379,9133.9,0
19971,24.3,8,194.4,0
19972,24.1,1390,33499,0
19973,24.3,192,4665.6,0
19974,24.3,76,1846.8,0
19975,24.5,50,1225,0
19976,24.5,150,3675,0
19977,24.5,60,1470,0
19978,24.4,165,4026,0
19979,24.4,222,5416.8,0
19980,24.4,100,2440,0
19981,24.4,22,536.8,0
19982,24.4,41,1000.4,0
19983,24,100,2400,0
19984,24,160,3840,0
19985,24,6090,146160,1
19986,23.6,197,4649.2,0
19987,24,60,1440,0
19988,24,637,15288,0
19989,24,1850,44400,0
19990,24,363,8712,0
19991,23.75,182,4322.5,0
19992,23.9,1000,23900,0
19993,24,75,1800,0
19994,24,103,2472,0
19995,24.3,600,14580,0
19996,24.3,1000,24300,0
19997,24.25,8748,212139,1
19998,24.05,1034,24867.7,0
19999,24,3000,72000,1
20000,24,10,240,0
20001,24,3966,95184,1
20002,23.95,150,3592.5,0
20003,24,1850,44400,0
20004,24,500,12000,0
20005,24,500,12000,0
20006,24,2000,48000,0
20007,24,2000,48000,0
20008,24,1972,47328,0
20009,24.3,1500,36450,0
20010,24.3,28,680.4,0
20011,24.3,500,12150,0
20012,24.3,1730,42039,0
20013,24.5,1000,24500,0
20014,24.5,45,1102.5,0
20015,24.65,1,24.65,0
20016,24.3,270,6561,0
