, PRECIO , VN , PxQ 
17538,28.20,144.00,4060.80
17539,28.20,147.00,4145.40
17540,28.20,1164.00,32824.80
17541,28.20,147.00,4145.40
17542,28.20,704.00,19852.80
17543,28.20,91.00,2566.20
17544,28.20,202.00,5696.40
17545,28.20,147.00,4145.40
17546,28.20,504.00,14212.80
17547,28.20,194.00,5470.80
17548,28.20,88.00,2481.60
17549,28.20,12.00,338.40
17550,28.20,59.00,1663.80
17551,28.20,196.00,5527.20
17552,28.20,233.00,6570.60
17553,28.25,150.00,4237.50
17554,28.25,200.00,5650.00
17555,28.30,170.00,4811.00
17556,28.50,174.00,4959.00
17557,28.30,330.00,9339.00
17558,28.50,194.00,5529.00
17559,28.50,41.00,1168.50
17560,28.50,343.00,9775.50
17561,28.50,249.00,7096.50
17562,28.50,161.00,4588.50
17563,28.50,293.00,8350.50
17564,28.50,126.00,3591.00
17565,28.50,200.00,5700.00
17566,28.50,255.00,7267.50
17567,28.50,296.00,8436.00
17568,28.50,364.00,10374.00
17569,28.50,135.00,3847.50
17570,28.50,88.00,2508.00
17571,28.50,194.00,5529.00
17572,28.50,390.00,11115.00
17573,28.50,226.00,6441.00
17574,28.50,106.00,3021.00
17575,28.50,111.00,3163.50
17576,28.50,100.00,2850.00
17577,28.50,191.00,5443.50
17578,28.50,103.00,2935.50
17579,28.50,62.00,1767.00
17580,28.50,126.00,3591.00
17581,28.50,120.00,3420.00
17582,28.50,229.00,6526.50
17583,28.50,103.00,2935.50
17584,28.25,55.00,1553.75
17585,28.25,50.00,1412.50
17586,28.25,425.00,12006.25
17587,28.50,56.00,1596.00
17588,28.50,109.00,3106.50
17589,28.50,70.00,1995.00
17590,28.50,39.00,1111.50
17591,28.50,434.00,12369.00
17592,28.50,27.00,769.50
17593,28.50,102.00,2907.00
17594,28.50,70.00,1995.00
17595,28.50,487.00,13879.50
17596,28.50,82.00,2337.00
17597,28.50,59.00,1681.50
17598,28.50,109.00,3106.50
17599,28.50,67.00,1909.50
17600,28.50,65.00,1852.50
17601,28.50,94.00,2679.00
17602,28.50,88.00,2508.00
17603,28.50,97.00,2764.50
17604,28.50,82.00,2337.00
17605,28.50,91.00,2593.50
17606,28.50,94.00,2679.00
17607,28.50,59.00,1681.50
17608,28.50,103.00,2935.50
17609,28.50,147.00,4189.50
17610,28.50,104.00,2964.00
17611,28.50,65.00,1852.50
17612,28.50,48.00,1368.00
17613,28.50,56.00,1596.00
17614,28.50,59.00,1681.50
17615,28.50,205.00,5842.50
17616,28.50,62.00,1767.00
17617,28.60,70.00,2002.00
17618,28.85,15.00,432.75
17619,28.85,59.00,1702.15
17620,28.85,62.00,1788.70
17621,28.85,53.00,1529.05
17622,28.85,158.00,4558.30
17623,28.60,675.00,19305.00
17624,28.60,106.00,3031.60
17625,28.60,135.00,3861.00
17626,28.60,88.00,2516.80
17627,28.60,67.00,1916.20
17628,28.60,70.00,2002.00
17629,28.60,161.00,4604.60
17630,28.60,70.00,2002.00
17631,28.60,65.00,1859.00
17632,28.60,91.00,2602.60
17633,28.60,65.00,1859.00
17634,28.60,67.00,1916.20
17635,28.60,147.00,4204.20
17636,28.60,32.00,915.20
17637,28.60,76.00,2173.60
17638,28.85,109.00,3144.65
17639,28.60,85.00,2431.00
17640,28.85,282.00,8135.70
17641,28.85,88.00,2538.80
17642,28.85,85.00,2452.25
17643,28.85,85.00,2452.25
17644,28.75,85.00,2443.75
17645,28.75,73.00,2098.75
17646,28.75,59.00,1696.25
17647,28.75,59.00,1696.25
17648,28.75,59.00,1696.25
17649,28.75,132.00,3795.00
17650,28.75,55.00,1581.25
17651,28.75,103.00,2961.25
17652,28.75,60.00,1725.00
17653,28.75,53.00,1523.75
17654,28.75,117.00,3363.75
17655,28.75,164.00,4715.00
17656,28.75,152.00,4370.00
17657,28.75,59.00,1696.25
17658,28.75,103.00,2961.25
17659,28.75,76.00,2185.00
17660,28.75,59.00,1696.25
17661,28.75,88.00,2530.00
17662,28.75,75.00,2156.25
17663,28.75,150.00,4312.50
17664,28.75,219.00,6296.25
17665,28.75,20.00,575.00
17666,28.75,173.00,4973.75
17667,28.65,346.00,9912.90
17668,28.75,1807.00,51951.25
17669,28.65,1000.00,28650.00
17670,28.45,35.00,995.75
17671,28.45,100.00,2845.00
17672,28.45,100.00,2845.00
17673,28.45,100.00,2845.00
17674,28.45,500.00,14225.00
17675,28.45,165.00,4694.25
17676,28.50,35.00,997.50
17677,28.50,100.00,2850.00
17678,28.45,500.00,14225.00
17679,28.60,360.00,10296.00
17680,28.50,500.00,14250.00
17681,28.50,151.00,4303.50
17682,28.60,500.00,14300.00
17683,28.60,1140.00,32604.00
17684,28.75,1500.00,43125.00
17685,28.75,278.00,7992.50
17686,28.75,222.00,6382.50
17687,28.75,638.00,18342.50
17688,28.75,12.00,345.00
17689,28.75,150.00,4312.50
17690,28.60,2000.00,57200.00
17691,28.80,800.00,23040.00
17692,28.80,1519.00,43747.20
17693,28.80,343.00,9878.40
17694,28.80,138.00,3974.40
17695,28.80,862.00,24825.60
17696,28.80,100.00,2880.00
17697,28.80,35.00,1008.00
17698,28.80,3.00,86.40
17699,28.80,997.00,28713.60
17700,28.80,50.00,1440.00
17701,28.80,347.00,9993.60
17702,28.80,33.00,950.40
17703,28.60,100.00,2860.00
17704,28.60,100.00,2860.00
17705,28.60,100.00,2860.00
17706,28.60,100.00,2860.00
17707,28.60,100.00,2860.00
17708,28.60,100.00,2860.00
17709,28.50,349.00,9946.50
17710,28.50,500.00,14250.00
17711,28.45,45.00,1280.25
17712,28.30,355.00,10046.50
17713,28.50,320.00,9120.00
17714,28.50,81.00,2308.50
17715,28.70,1000.00,28700.00
17716,28.70,1000.00,28700.00
17717,28.80,346.00,9964.80
17718,28.60,401.00,11468.60
17719,28.60,496.00,14185.60
17720,28.55,577.00,16473.35
17721,28.50,6936.00,197676.00
17722,28.50,500.00,14250.00
17723,28.50,600.00,17100.00
17724,28.50,500.00,14250.00
17725,28.50,50.00,1425.00
17726,28.50,500.00,14250.00
17727,28.50,500.00,14250.00
17728,28.50,200.00,5700.00
17729,28.50,50.00,1425.00
17730,28.75,434.00,12477.50
17731,28.75,1500.00,43125.00
17732,28.70,500.00,14350.00
17733,28.50,118.00,3363.00
17734,28.60,145.00,4147.00
17735,28.50,500.00,14250.00
17736,28.50,195.00,5557.50
17737,28.50,805.00,22942.50
17738,28.70,693.00,19889.10
17739,28.70,40.00,1148.00
17740,28.70,267.00,7662.90
17741,28.75,33.00,948.75
17742,28.50,500.00,14250.00
17743,28.50,500.00,14250.00
17744,28.50,500.00,14250.00
17745,28.50,500.00,14250.00
17746,28.75,20.00,575.00
17747,28.75,59.00,1696.25
17748,28.75,13.00,373.75
17749,28.75,441.00,12678.75
17750,28.75,1559.00,44821.25
17751,28.75,521.00,14978.75
17752,28.75,1900.00,54625.00
17753,28.60,200.00,5720.00
17754,28.60,1000.00,28600.00
17755,28.75,20.00,575.00
17756,28.75,380.00,10925.00
17757,28.80,3.00,86.40
17758,28.80,576.00,16588.80
17759,28.80,500.00,14400.00
17760,28.80,700.00,20160.00
17761,28.80,224.00,6451.20
17762,28.70,2000.00,57400.00
17763,28.70,2000.00,57400.00
17764,28.70,2000.00,57400.00
17765,28.70,900.00,25830.00
17766,28.70,65.00,1865.50
17767,28.70,69.00,1980.30
17768,28.70,100.00,2870.00
17769,28.70,866.00,24854.20
17770,28.75,100.00,2875.00
17771,28.75,100.00,2875.00
17772,28.75,1024.00,29440.00
17773,28.75,100.00,2875.00
17774,28.75,100.00,2875.00
17775,28.75,100.00,2875.00
17776,28.75,100.00,2875.00
17777,28.75,376.00,10810.00
17778,28.75,134.00,3852.50
17779,28.75,1866.00,53647.50
17780,28.75,134.00,3852.50
17781,28.75,50.00,1437.50
17782,28.00,50.00,1400.00
17783,28.00,13.00,364.00
17784,28.00,300.00,8400.00
17785,28.00,100.00,2800.00
17786,28.00,37.00,1036.00
17787,28.50,320.00,9120.00
17788,28.40,171.00,4856.40
17789,28.40,174.00,4941.60
17790,28.35,400.00,11340.00
17791,28.35,100.00,2835.00
17792,28.30,200.00,5660.00
17793,28.30,1000.00,28300.00
17794,28.35,124.00,3515.40
17795,28.25,116.00,3277.00
17796,28.30,621.00,17574.30
17797,28.40,95.00,2698.00
17798,28.40,905.00,25702.00
17799,28.40,295.00,8378.00
17800,28.50,171.00,4873.50
17801,28.50,150.00,4275.00
17802,28.50,179.00,5101.50
17803,28.50,1246.00,35511.00
17804,28.50,434.00,12369.00
17805,28.50,194.00,5529.00
17806,28.50,50.00,1425.00
17807,28.50,556.00,15846.00
17808,28.50,100.00,2850.00
17809,28.50,2000.00,57000.00
17810,28.50,21.00,598.50
17811,28.45,500.00,14225.00
17812,28.40,1000.00,28400.00
17813,28.20,500.00,14100.00
17814,28.20,900.00,25380.00
17815,28.20,200.00,5640.00
17816,28.20,100.00,2820.00
17817,28.20,50.00,1410.00
17818,28.00,1000.00,28000.00
17819,28.00,205.00,5740.00
17820,28.00,178.00,4984.00
17821,28.00,17.00,476.00
17822,27.90,179.00,4994.10
17823,27.50,256.00,7040.00
17824,27.50,2467.00,67842.50
17825,27.70,96.00,2659.20
17826,27.70,10.00,277.00
17827,27.70,1789.00,49555.30
17828,27.70,240.00,6648.00
17829,27.95,22.00,614.90
17830,27.90,500.00,13950.00
17831,27.70,2500.00,69250.00
17832,27.70,437.00,12104.90
17833,27.70,361.00,9999.70
17834,27.70,1000.00,27700.00
17835,27.70,1639.00,45400.30
17836,27.90,100.00,2790.00
17837,27.75,90.00,2497.50
17838,27.75,50.00,1387.50
17839,27.90,478.00,13336.20
17840,27.90,500.00,13950.00
17841,27.90,1563.00,43607.70
17842,27.95,3145.00,87902.75
17843,27.95,350.00,9782.50
17844,27.95,364.00,10173.80
17845,27.95,355.00,9922.25
17846,27.95,186.00,5198.70
17847,27.95,155.00,4332.25
17848,27.90,437.00,12192.30
17849,27.90,143.00,3989.70
17850,27.90,720.00,20088.00
17851,27.90,3082.00,85987.80
17852,27.95,50.00,1397.50
17853,27.95,245.00,6847.75
17854,27.95,500.00,13975.00
17855,28.00,600.00,16800.00
17856,28.00,670.00,18760.00
17857,28.00,9330.00,261240.00
17858,28.00,22.00,616.00
17859,28.00,670.00,18760.00
17860,27.95,2800.00,78260.00
17861,28.00,3052.00,85456.00
17862,28.00,148.00,4144.00
17863,28.00,4052.00,113456.00
17864,28.00,1948.00,54544.00
17865,28.00,50.00,1400.00
17866,28.00,5058.00,141624.00
17867,28.00,942.00,26376.00
17868,27.90,3000.00,83700.00
17869,27.90,18.00,502.20
17870,28.00,1000.00,28000.00
17871,28.00,5000.00,140000.00
17872,28.00,6000.00,168000.00
17873,27.80,200.00,5560.00
17874,27.80,750.00,20850.00
17875,27.75,410.00,11377.50
17876,27.75,2140.00,59385.00
17877,27.90,500.00,13950.00
17878,27.90,2000.00,55800.00
17879,28.05,99.00,2776.95
17880,28.00,200.00,5600.00
17881,27.90,1000.00,27900.00
17882,27.90,500.00,13950.00
17883,27.90,2500.00,69750.00
17884,28.00,3800.00,106400.00
17885,28.00,1000.00,28000.00
17886,28.00,500.00,14000.00
17887,28.00,500.00,14000.00
17888,28.00,80.00,2240.00
17889,28.00,211.00,5908.00
17890,28.00,120.00,3360.00
17891,28.00,700.00,19600.00
17892,27.80,223.00,6199.40
17893,27.75,100.00,2775.00
17894,27.75,360.00,9990.00
17895,27.75,390.00,10822.50
17896,27.75,500.00,13875.00
17897,27.70,861.00,23849.70
17898,27.70,1156.00,32021.20
17899,27.70,500.00,13850.00
17900,28.00,19.00,532.00
17901,28.00,81.00,2268.00
17902,28.00,36.00,1008.00
17903,28.00,678.00,18984.00
17904,28.00,175.00,4900.00
17905,28.50,245.00,6982.50
17906,28.20,1052.00,29666.40
17907,28.20,141.00,3976.20
17908,28.00,100.00,2800.00
17909,28.15,244.00,6868.60
17910,28.15,500.00,14075.00
17911,28.20,256.00,7219.20
17912,28.20,100.00,2820.00
17913,28.00,250.00,7000.00
17914,28.00,100.00,2800.00
17915,28.00,1785.00,49980.00
17916,27.90,110.00,3069.00
17917,27.90,88.00,2455.20
17918,27.90,50.00,1395.00
17919,27.90,17.00,474.30
17920,27.85,42.00,1169.70
17921,27.85,317.00,8828.45
17922,27.60,10.00,276.00
17923,27.60,500.00,13800.00
17924,27.60,990.00,27324.00
17925,27.60,10.00,276.00
17926,27.60,350.00,9660.00
17927,27.55,1000.00,27550.00
17928,27.55,10.00,275.50
17929,27.60,500.00,13800.00
17930,27.50,550.00,15125.00
17931,27.50,80.00,2200.00
17932,27.50,37.00,1017.50
17933,27.00,500.00,13500.00
17934,27.00,10.00,270.00
17935,27.00,590.00,15930.00
17936,27.00,50.00,1350.00
17937,27.00,1000.00,27000.00
17938,26.70,500.00,13350.00
17939,26.50,377.00,9990.50
17940,26.70,356.00,9505.20
17941,26.70,144.00,3844.80
17942,26.70,1.00,26.70
17943,26.70,302.00,8063.40
17944,27.20,302.00,8214.40
17945,27.20,198.00,5385.60
17946,27.30,529.00,14441.70
17947,27.25,14.00,381.50
17948,27.20,86.00,2339.20
17949,26.90,500.00,13450.00
17950,26.50,123.00,3259.50
17951,26.70,77.00,2055.90
17952,26.70,247.00,6594.90
17953,26.70,103.00,2750.10
17954,26.70,138.00,3684.60
17955,26.70,153.00,4085.10
17956,26.90,200.00,5380.00
17957,26.90,200.00,5380.00
17958,26.90,300.00,8070.00
17959,26.60,375.00,9975.00
17960,25.80,345.00,8901.00
17961,26.50,10.00,265.00
17962,26.50,45.00,1192.50
17963,26.60,310.00,8246.00
17964,26.60,310.00,8246.00
17965,26.60,150.00,3990.00
17966,26.60,159.00,4229.40
17967,26.60,71.00,1888.60
17968,26.60,1659.00,44129.40
17969,26.60,140.00,3724.00
17970,26.90,266.00,7155.40
17971,26.90,234.00,6294.60
17972,26.90,166.00,4465.40
17973,26.90,400.00,10760.00
17974,26.90,91.00,2447.90
17975,26.90,500.00,13450.00
17976,26.70,400.00,10680.00
17977,26.70,1500.00,40050.00
17978,27.00,613.00,16551.00
17979,27.00,152.00,4104.00
17980,26.50,200.00,5300.00
17981,26.50,65.00,1722.50
17982,26.50,100.00,2650.00
17983,26.00,500.00,13000.00
17984,26.00,1172.00,30472.00
17985,26.10,700.00,18270.00
17986,26.10,144.00,3758.40
17987,26.50,585.00,15502.50
17988,26.50,1200.00,31800.00
17989,26.50,400.00,10600.00
17990,26.40,110.00,2904.00
17991,26.40,189.00,4989.60
17992,26.40,285.00,7524.00
17993,26.40,65.00,1716.00
17994,26.20,72.00,1886.40
17995,26.20,128.00,3353.60
17996,26.20,272.00,7126.40
17997,26.20,10.00,262.00
17998,26.20,1898.00,49727.60
17999,26.20,405.00,10611.00
18000,26.20,395.00,10349.00
18001,26.20,2000.00,52400.00
18002,26.15,45.00,1176.75
18003,26.15,35.00,915.25
18004,26.15,200.00,5230.00
18005,26.15,718.00,18775.70
18006,26.20,1153.00,30208.60
18007,26.40,191.00,5042.40
18008,26.35,1000.00,26350.00
18009,26.35,200.00,5270.00
18010,26.25,76.00,1995.00
18011,26.25,24.00,630.00
18012,26.25,67.00,1758.75
18013,26.15,200.00,5230.00
18014,26.15,152.00,3974.80
18015,26.10,298.00,7777.80
18016,26.10,678.00,17695.80
18017,26.00,385.00,10010.00
18018,25.55,250.00,6387.50
18019,25.60,125.00,3200.00
18020,25.60,337.00,8627.20
18021,25.65,10.00,256.50
18022,25.60,38.00,972.80
18023,25.60,284.00,7270.40
18024,25.90,194.00,5024.60
18025,25.55,92.00,2350.60
18026,25.55,50.00,1277.50
18027,25.55,408.00,10424.40
18028,25.50,250.00,6375.00
18029,25.50,156.00,3978.00
18030,25.85,1000.00,25850.00
18031,25.55,10.00,255.50
18032,25.55,290.00,7409.50
18033,25.55,50.00,1277.50
18034,25.25,100.00,2525.00
18035,25.25,80.00,2020.00
18036,25.00,10.00,250.00
18037,25.00,1000.00,25000.00
18038,25.00,200.00,5000.00
18039,24.90,100.00,2490.00
18040,24.90,183.00,4556.70
18041,24.90,1000.00,24900.00
18042,25.00,920.00,23000.00
18043,25.00,205.00,5125.00
18044,25.00,130.00,3250.00
18045,25.00,100.00,2500.00
18046,25.00,100.00,2500.00
18047,25.00,100.00,2500.00
18048,25.00,100.00,2500.00
18049,25.00,23.00,575.00
18050,25.00,77.00,1925.00
18051,24.90,893.00,22235.70
18052,25.00,325.00,8125.00
18053,25.00,98.00,2450.00
18054,25.00,302.00,7550.00
18055,24.90,107.00,2664.30
18056,24.90,10.00,249.00
18057,24.90,573.00,14267.70
18058,24.90,427.00,10632.30
18059,24.90,1000.00,24900.00
18060,24.90,573.00,14267.70
18061,24.95,427.00,10653.65
18062,24.95,262.00,6536.90
18063,24.80,1000.00,24800.00
18064,24.80,2000.00,49600.00
18065,24.80,428.00,10614.40
18066,24.80,1886.00,46772.80
18067,24.90,2000.00,49800.00
18068,24.95,740.00,18463.00
18069,24.90,428.00,10657.20
18070,25.00,698.00,17450.00
18071,25.00,1000.00,25000.00
18072,25.00,404.00,10100.00
18073,25.00,2000.00,50000.00
18074,25.20,500.00,12600.00
18075,25.10,297.00,7454.70
18076,25.25,203.00,5125.75
18077,25.25,150.00,3787.50
18078,25.00,70.00,1750.00
18079,25.25,88.00,2222.00
18080,25.25,585.00,14771.25
18081,25.25,15.00,378.75
18082,25.10,686.00,17218.60
18083,25.10,650.00,16315.00
18084,25.40,300.00,7620.00
18085,25.35,71.00,1799.85
18086,25.15,100.00,2515.00
18087,25.15,400.00,10060.00
18088,25.15,500.00,12575.00
18089,25.15,500.00,12575.00
18090,25.15,500.00,12575.00
18091,25.15,100.00,2515.00
18092,25.15,400.00,10060.00
18093,25.05,215.00,5385.75
18094,25.00,785.00,19625.00
18095,25.00,43.00,1075.00
18096,25.00,357.00,8925.00
18097,25.00,43.00,1075.00
18098,25.00,3457.00,86425.00
18099,25.00,962.00,24050.00
18100,25.00,581.00,14525.00
18101,25.00,419.00,10475.00
18102,24.90,100.00,2490.00
18103,24.90,100.00,2490.00
18104,24.90,100.00,2490.00
18105,24.90,2400.00,59760.00
18106,24.90,100.00,2490.00
18107,24.90,71.00,1767.90
18108,24.90,529.00,13172.10
18109,24.90,606.00,15089.40
18110,24.85,394.00,9790.90
18111,24.85,106.00,2634.10
18112,24.85,300.00,7455.00
18113,24.80,400.00,9920.00
18114,24.75,22.00,544.50
18115,24.75,78.00,1930.50
18116,24.70,638.00,15758.60
18117,24.70,1934.00,47769.80
18118,24.70,283.00,6990.10
18119,24.70,355.00,8768.50
18120,24.45,178.00,4352.10
18121,24.45,22.00,537.90
18122,23.70,50.00,1185.00
18123,23.70,125.00,2962.50
18124,23.50,1000.00,23500.00
18125,23.40,100.00,2340.00
18126,23.40,100.00,2340.00
18127,23.40,100.00,2340.00
18128,23.40,2874.00,67251.60
18129,23.65,5000.00,118250.00
18130,23.65,2000.00,47300.00
18131,23.70,50.00,1185.00
18132,23.70,2000.00,47400.00
18133,23.65,300.00,7095.00
18134,23.50,700.00,16450.00
18135,23.65,422.00,9980.30
18136,23.65,1828.00,43232.20
18137,23.65,172.00,4067.80
18138,23.65,3269.00,77311.85
18139,23.65,200.00,4730.00
18140,23.75,45.00,1068.75
18141,23.75,5.00,118.75
18142,23.75,50.00,1187.50
18143,23.75,390.00,9262.50
18144,23.65,555.00,13125.75
18145,23.70,340.00,8058.00
18146,23.70,100.00,2370.00
18147,23.90,200.00,4780.00
18148,23.90,62.00,1481.80
18149,23.85,50.00,1192.50
18150,23.90,926.00,22131.40
18151,23.90,412.00,9846.80
18152,24.00,1961.00,47064.00
18153,24.00,300.00,7200.00
18154,24.00,1000.00,24000.00
18155,24.00,1500.00,36000.00
18156,24.00,239.00,5736.00
18157,24.00,613.00,14712.00
18158,24.50,400.00,9800.00
18159,24.50,500.00,12250.00
18160,24.50,1100.00,26950.00
18161,24.50,50.00,1225.00
18162,24.50,563.00,13793.50
18163,24.60,1937.00,47650.20
18164,24.50,400.00,9800.00
18165,24.40,1500.00,36600.00
18166,24.40,1500.00,36600.00
18167,24.40,80.00,1952.00
18168,24.40,3000.00,73200.00
18169,24.40,1000.00,24400.00
18170,24.40,500.00,12200.00
18171,24.40,80.00,1952.00
18172,24.40,1420.00,34648.00
18173,24.40,420.00,10248.00
18174,24.40,1080.00,26352.00
18175,24.40,1000.00,24400.00
18176,24.40,970.00,23668.00
18177,24.50,50.00,1225.00
18178,24.35,1633.00,39763.55
18179,24.40,850.00,20740.00
18180,24.40,47.00,1146.80
18181,24.30,205.00,4981.50
18182,24.30,113.00,2745.90
18183,24.25,165.00,4001.25
18184,24.20,835.00,20207.00
18185,24.20,165.00,3993.00
18186,24.15,687.00,16591.05
18187,24.00,687.00,16488.00
18188,24.00,181.00,4344.00
18189,24.05,500.00,12025.00
18190,24.00,2000.00,48000.00
18191,24.00,1319.00,31656.00
18192,24.00,881.00,21144.00
18193,24.15,148.00,3574.20
18194,24.15,471.00,11374.65
18195,23.00,2000.00,46000.00
18196,23.00,2000.00,46000.00
18197,23.00,1000.00,23000.00
18198,23.00,800.00,18400.00
18199,23.00,1000.00,23000.00
18200,23.00,2650.00,60950.00
18201,23.05,80.00,1844.00
18202,23.55,20.00,471.00
18203,23.50,480.00,11280.00
18204,23.50,650.00,15275.00
18205,24.00,800.00,19200.00
18206,24.00,56.00,1344.00
18207,23.80,944.00,22467.20
18208,23.80,580.00,13804.00
18209,23.50,129.00,3031.50
18210,23.50,410.00,9635.00
18211,23.50,590.00,13865.00
18212,23.50,100.00,2350.00
18213,23.50,100.00,2350.00
18214,23.50,100.00,2350.00
18215,23.50,100.00,2350.00
18216,23.50,33.00,775.50
18217,23.75,1010.00,23987.50
18218,23.80,410.00,9758.00
18219,23.80,1010.00,24038.00
18220,23.50,82.00,1927.00
18221,24.00,327.00,7848.00
18222,24.00,1000.00,24000.00
18223,24.00,500.00,12000.00
18224,23.50,85.00,1997.50
18225,23.50,327.00,7684.50
18226,24.00,500.00,12000.00
18227,23.80,100.00,2380.00
18228,23.50,88.00,2068.00
18229,23.30,100.00,2330.00
18230,23.15,400.00,9260.00
18231,23.15,1000.00,23150.00
18232,23.15,10.00,231.50
18233,23.10,170.00,3927.00
18234,23.10,320.00,7392.00
18235,23.50,412.00,9682.00
18236,23.45,2529.00,59305.05
18237,23.50,471.00,11068.50
18238,23.50,1000.00,23500.00
18239,23.50,200.00,4700.00
18240,23.50,800.00,18800.00
18241,23.50,1000.00,23500.00
18242,23.50,529.00,12431.50
18243,23.50,900.00,21150.00
18244,23.50,300.00,7050.00
18245,23.50,60.00,1410.00
18246,23.60,1000.00,23600.00
18247,23.55,213.00,5016.15
18248,23.50,850.00,19975.00
18249,23.55,62.00,1460.10
18250,23.55,38.00,894.90
18251,23.55,100.00,2355.00
18252,23.55,100.00,2355.00
18253,23.55,62.00,1460.10
18254,24.00,25.00,600.00
18255,24.00,475.00,11400.00
18256,24.00,1000.00,24000.00
18257,24.00,220.00,5280.00
18258,24.00,500.00,12000.00
