,Precio,VN,PXQ,Dia,Mes,Año,Hora,Min,Segundo,Variac c resp a precio operado anterior
14938,14.15,706,9989.9,28,9,2017,11,32,46,0.0035460992908
14939,14.15,98,1386.7,28,9,2017,11,33,26,0.0000000000000
14940,14.15,702,9933.3,28,9,2017,11,33,26,0.0000000000000
14941,14.15,298,4216.7,28,9,2017,11,33,29,0.0000000000000
14942,14.15,102,1443.3,28,9,2017,11,33,29,0.0000000000000
14943,14.15,"2,000",28300,28,9,2017,11,33,44,0.0000000000000
14944,14.15,"4,086",57816.9,28,9,2017,11,34,23,0.0000000000000
14945,14.15,530,7499.5,28,9,2017,11,34,48,0.0000000000000
14946,14.10,250,3525,28,9,2017,11,35,8,-0.0035335689046
14947,14.15,"5,000",70750,28,9,2017,11,35,56,0.0035460992908
14948,14.15,"1,412",19979.8,28,9,2017,11,36,25,0.0000000000000
14949,14.15,"1,000",14150,28,9,2017,11,36,28,0.0000000000000
14950,14.15,608,8603.2,28,9,2017,11,38,3,0.0000000000000
14951,14.15,870,12310.5,28,9,2017,11,38,3,0.0000000000000
14952,14.15,"1,000",14150,28,9,2017,11,39,25,0.0000000000000
14953,14.15,"2,000",28300,28,9,2017,11,40,26,0.0000000000000
14954,14.20,"10,000",142000,28,9,2017,11,42,21,0.0035335689046
14955,14.20,282,4004.4,28,9,2017,11,42,21,0.0000000000000
14956,14.15,826,11687.9,28,9,2017,11,44,27,-0.0035211267606
14957,14.15,"4,393",62160.95,28,9,2017,11,44,27,0.0000000000000
14958,14.20,700,9940,28,9,2017,11,44,29,0.0035335689046
14959,14.25,"3,262",46483.5,28,9,2017,11,44,36,0.0035211267606
14960,14.25,"10,000",142500,28,9,2017,11,44,36,0.0000000000000
14961,14.25,"1,000",14250,28,9,2017,11,44,36,0.0000000000000
14962,14.20,300,4260,28,9,2017,11,45,41,-0.0035087719298
14963,14.20,80,1136,28,9,2017,11,47,30,0.0000000000000
14964,14.25,690,9832.5,28,9,2017,11,48,34,0.0035211267606
14965,14.25,"2,105",29996.25,28,9,2017,11,49,39,0.0000000000000
14966,14.20,"13,290",188718,28,9,2017,11,49,47,-0.0035087719298
14967,14.20,"1,690",23998,28,9,2017,11,49,47,0.0000000000000
14968,14.20,20,284,28,9,2017,11,49,47,0.0000000000000
14969,14.25,"5,000",71250,28,9,2017,11,52,34,0.0035211267606
14970,14.25,570,8122.5,28,9,2017,11,53,25,0.0000000000000
14971,14.20,710,10082,28,9,2017,11,53,36,-0.0035087719298
14972,14.20,312,4430.4,28,9,2017,11,53,49,0.0000000000000
14973,14.20,422,5992.4,28,9,2017,11,55,25,0.0000000000000
14974,14.20,70,994,28,9,2017,11,56,31,0.0000000000000
14975,14.20,633,8988.6,28,9,2017,11,56,38,0.0000000000000
14976,14.20,100,1420,28,9,2017,11,57,32,0.0000000000000
14977,14.10,"1,000",14100,28,9,2017,11,57,43,-0.0070422535211
14978,14.10,"3,546",49998.6,28,9,2017,11,57,43,0.0000000000000
14979,14.10,"1,100",15510,28,9,2017,11,57,43,0.0000000000000
14980,14.05,677,9511.85,28,9,2017,11,57,43,-0.0035460992908
14981,14.05,"1,188",16691.4,28,9,2017,11,57,43,0.0000000000000
14982,14.05,"3,000",42150,28,9,2017,11,57,43,0.0000000000000
14983,14.05,"5,000",70250,28,9,2017,11,57,43,0.0000000000000
14984,14.00,"3,000",42000,28,9,2017,11,57,43,-0.0035587188612
14985,14.00,610,8540,28,9,2017,11,57,43,0.0000000000000
14986,14.10,141,1988.1,28,9,2017,11,57,43,0.0071428571429
14987,14.10,"1,400",19740,28,9,2017,11,57,43,0.0000000000000
14988,14.10,"1,627",22940.7,28,9,2017,11,57,43,0.0000000000000
14989,14.15,"1,400",19810,28,9,2017,11,57,43,0.0035460992908
14990,14.15,"2,674",37837.1,28,9,2017,11,57,43,0.0000000000000
14991,14.10,300,4230,28,9,2017,11,57,43,-0.0035335689046
14992,14.10,250,3525,28,9,2017,11,59,46,0.0000000000000
14993,14.10,"2,000",28200,28,9,2017,12,0,35,0.0000000000000
14994,14.05,"1,000",14050,28,9,2017,12,1,1,-0.0035460992908
14995,14.05,"1,433",20133.65,28,9,2017,12,1,25,0.0000000000000
14996,14.05,"1,067",14991.35,28,9,2017,12,1,25,0.0000000000000
14997,14.00,"1,000",14000,28,9,2017,12,1,28,-0.0035587188612
14998,14.00,"3,000",42000,28,9,2017,12,1,28,0.0000000000000
14999,14.00,200,2800,28,9,2017,12,1,28,0.0000000000000
15000,14.00,"1,000",14000,28,9,2017,12,1,28,0.0000000000000
15001,14.00,"1,000",14000,28,9,2017,12,1,28,0.0000000000000
15002,14.05,631,8865.55,28,9,2017,12,1,28,0.0035714285714
15003,14.00,"9,390",131460,28,9,2017,12,1,28,-0.0035587188612
15004,14.00,"1,000",14000,28,9,2017,12,1,28,0.0000000000000
15005,14.00,"1,785",24990,28,9,2017,12,1,28,0.0000000000000
15006,14.00,714,9996,28,9,2017,12,1,28,0.0000000000000
15007,14.00,"1,071",14994,28,9,2017,12,1,28,0.0000000000000
15008,14.00,896,12544,28,9,2017,12,1,28,0.0000000000000
15009,14.00,700,9800,28,9,2017,12,1,28,0.0000000000000
15010,14.00,"2,000",28000,28,9,2017,12,1,28,0.0000000000000
15011,14.00,261,3654,28,9,2017,12,1,28,0.0000000000000
15012,14.00,"3,000",42000,28,9,2017,12,1,28,0.0000000000000
15013,14.00,"1,436",20104,28,9,2017,12,1,28,0.0000000000000
15014,14.00,"2,142",29988,28,9,2017,12,1,28,0.0000000000000
15015,14.10,550,7755,28,9,2017,12,1,49,0.0071428571429
15016,14.10,"3,350",47235,28,9,2017,12,2,5,0.0000000000000
15017,14.10,"1,150",16215,28,9,2017,12,2,32,0.0000000000000
15018,14.10,285,4018.5,28,9,2017,12,3,9,0.0000000000000
15019,14.10,640,9024,28,9,2017,12,3,9,0.0000000000000
15020,14.10,"3,000",42300,28,9,2017,12,3,35,0.0000000000000
15021,14.10,"1,000",14100,28,9,2017,12,5,13,0.0000000000000
15022,14.10,10,141,28,9,2017,12,6,49,0.0000000000000
15023,14.10,820,11562,28,9,2017,12,6,49,0.0000000000000
15024,14.00,"2,779",38906,28,9,2017,12,7,3,-0.0070921985816
15025,14.00,"1,421",19894,28,9,2017,12,7,3,0.0000000000000
15026,14.05,800,11240,28,9,2017,12,7,3,0.0035714285714
15027,14.00,"2,684",37576,28,9,2017,12,7,17,-0.0035587188612
15028,14.00,"4,537",63518,28,9,2017,12,7,40,0.0000000000000
15029,14.00,463,6482,28,9,2017,12,7,40,0.0000000000000
15030,14.00,100,1400,28,9,2017,12,9,4,0.0000000000000
15031,14.10,"3,500",49350,28,9,2017,12,9,22,0.0071428571429
15032,14.10,709,9996.9,28,9,2017,12,11,34,0.0000000000000
15033,14.10,"1,000",14100,28,9,2017,12,12,5,0.0000000000000
15034,14.10,"1,000",14100,28,9,2017,12,12,18,0.0000000000000
15035,14.10,"4,476",63111.6,28,9,2017,12,12,35,0.0000000000000
15036,14.15,"1,250",17687.5,28,9,2017,12,13,0,0.0035460992908
15037,14.15,"14,362",203222.3,28,9,2017,12,14,37,0.0000000000000
15038,14.15,"2,138",30252.7,28,9,2017,12,14,37,0.0000000000000
15039,14.15,"1,480",20942,28,9,2017,12,14,44,0.0000000000000
15040,14.15,701,9919.15,28,9,2017,12,16,16,0.0000000000000
15041,14.15,400,5660,28,9,2017,12,21,30,0.0000000000000
15042,14.15,"2,090",29573.5,28,9,2017,12,21,53,0.0000000000000
15043,14.15,"2,260",31979,28,9,2017,12,22,25,0.0000000000000
15044,14.15,43,608.45,28,9,2017,12,22,58,0.0000000000000
15045,14.15,957,13541.55,28,9,2017,12,22,58,0.0000000000000
15046,14.15,"3,500",49525,28,9,2017,12,25,32,0.0000000000000
15047,14.15,300,4245,28,9,2017,12,28,15,0.0000000000000
15048,14.15,"1,412",19979.8,28,9,2017,12,28,55,0.0000000000000
15049,14.15,500,7075,28,9,2017,12,28,56,0.0000000000000
15050,14.10,987,13916.7,28,9,2017,12,29,7,-0.0035335689046
15051,14.15,371,5249.65,28,9,2017,12,29,36,0.0035460992908
15052,14.15,129,1825.35,28,9,2017,12,29,36,0.0000000000000
15053,14.15,361,5108.15,28,9,2017,12,29,48,0.0000000000000
15054,14.15,139,1966.85,28,9,2017,12,29,48,0.0000000000000
15055,14.15,639,9041.85,28,9,2017,12,30,1,0.0000000000000
15056,14.15,67,948.05,28,9,2017,12,30,1,0.0000000000000
15057,14.10,"3,300",46530,28,9,2017,12,30,42,-0.0035335689046
15058,14.15,600,8490,28,9,2017,12,34,5,0.0035460992908
15059,14.15,"1,750",24762.5,28,9,2017,12,35,0,0.0000000000000
15060,14.15,300,4245,28,9,2017,12,35,4,0.0000000000000
15061,14.15,500,7075,28,9,2017,12,35,49,0.0000000000000
15062,14.15,"1,200",16980,28,9,2017,12,36,9,0.0000000000000
15063,14.10,"5,450",76845,28,9,2017,12,38,36,-0.0035335689046
15064,14.15,"3,533",49991.95,28,9,2017,12,38,37,0.0035460992908
15065,14.15,"1,000",14150,28,9,2017,12,38,44,0.0000000000000
15066,14.15,"2,050",29007.5,28,9,2017,12,38,44,0.0000000000000
15067,14.20,805,11431,28,9,2017,12,41,45,0.0035335689046
15068,14.20,753,10692.6,28,9,2017,12,41,45,0.0000000000000
15069,14.15,"3,115",44077.25,28,9,2017,12,43,55,-0.0035211267606
15070,14.15,300,4245,28,9,2017,12,44,45,0.0000000000000
15071,14.15,"1,800",25470,28,9,2017,12,48,7,0.0000000000000
15072,14.15,636,8999.4,28,9,2017,12,48,7,0.0000000000000
15073,14.15,"3,535",50020.25,28,9,2017,12,48,7,0.0000000000000
15074,14.15,"1,850",26177.5,28,9,2017,12,48,7,0.0000000000000
15075,14.15,"4,679",66207.85,28,9,2017,12,49,39,0.0000000000000
15076,14.20,520,7384,28,9,2017,12,51,32,0.0035335689046
15077,14.15,"2,321",32842.15,28,9,2017,12,53,22,-0.0035211267606
15078,14.15,"2,115",29927.25,28,9,2017,12,55,48,0.0000000000000
15079,14.20,"1,475",20945,28,9,2017,12,55,57,0.0035335689046
15080,14.20,"1,175",16685,28,9,2017,12,55,57,0.0000000000000
15081,14.20,"6,126",86989.2,28,9,2017,12,57,17,0.0000000000000
15082,14.20,"11,877",168653.4,28,9,2017,12,57,17,0.0000000000000
15083,14.20,543,7710.6,28,9,2017,12,57,17,0.0000000000000
15084,14.20,"5,000",71000,28,9,2017,12,57,17,0.0000000000000
15085,14.20,"1,454",20646.8,28,9,2017,12,57,17,0.0000000000000
15086,14.20,250,3550,28,9,2017,12,57,54,0.0000000000000
15087,14.20,"1,018",14455.6,28,9,2017,12,58,24,0.0000000000000
15088,14.20,"2,400",34080,28,9,2017,12,58,50,0.0000000000000
15089,14.25,"5,935",84573.75,28,9,2017,13,2,19,0.0035211267606
15090,14.25,"1,000",14250,28,9,2017,13,2,53,0.0000000000000
15091,14.20,350,4970,28,9,2017,13,2,59,-0.0035087719298
15092,14.20,"5,732",81394.4,28,9,2017,13,3,40,0.0000000000000
15093,14.20,"1,408",19993.6,28,9,2017,13,3,40,0.0000000000000
15094,14.20,14,198.8,28,9,2017,13,3,40,0.0000000000000
15095,14.20,"1,239",17593.8,28,9,2017,13,4,15,0.0000000000000
15096,14.20,"2,846",40413.2,28,9,2017,13,4,15,0.0000000000000
15097,14.20,"3,511",49856.2,28,9,2017,13,4,25,0.0000000000000
15098,14.15,"20,000",283000,28,9,2017,13,4,51,-0.0035211267606
15099,14.20,200,2840,28,9,2017,13,7,3,0.0035335689046
15100,14.20,"1,400",19880,28,9,2017,13,7,11,0.0000000000000
15101,14.20,"1,500",21300,28,9,2017,13,8,36,0.0000000000000
15102,14.15,"5,371",75999.65,28,9,2017,13,8,45,-0.0035211267606
15103,14.15,706,9989.9,28,9,2017,13,8,45,0.0000000000000
15104,14.15,"1,785",25257.75,28,9,2017,13,8,45,0.0000000000000
15105,14.15,100,1415,28,9,2017,13,10,49,0.0000000000000
15106,14.15,"10,000",141500,28,9,2017,13,11,17,0.0000000000000
15107,14.15,"1,000",14150,28,9,2017,13,12,4,0.0000000000000
15108,14.15,"1,038",14687.7,28,9,2017,13,12,21,0.0000000000000
15109,14.20,"1,900",26980,28,9,2017,13,12,31,0.0035335689046
15110,14.20,"2,000",28400,28,9,2017,13,16,10,0.0000000000000
15111,14.15,460,6509,28,9,2017,13,23,2,-0.0035211267606
15112,14.15,"1,500",21225,28,9,2017,13,23,2,0.0000000000000
15113,14.15,950,13442.5,28,9,2017,13,23,2,0.0000000000000
15114,14.15,"1,000",14150,28,9,2017,13,23,2,0.0000000000000
15115,14.15,500,7075,28,9,2017,13,23,35,0.0000000000000
15116,14.15,"9,500",134425,28,9,2017,13,24,2,0.0000000000000
15117,14.15,300,4245,28,9,2017,13,24,56,0.0000000000000
15118,14.15,"3,935",55680.25,28,9,2017,13,25,9,0.0000000000000
15119,14.15,"3,600",50940,28,9,2017,13,25,32,0.0000000000000
15120,14.15,"30,696",434348.4,28,9,2017,13,26,26,0.0000000000000
15121,14.15,"1,000",14150,28,9,2017,13,27,45,0.0000000000000
15122,14.20,"1,050",14910,28,9,2017,13,28,38,0.0035335689046
15123,14.20,420,5964,28,9,2017,13,29,31,0.0000000000000
15124,14.20,670,9514,28,9,2017,13,29,41,0.0000000000000
15125,14.20,"1,530",21726,28,9,2017,13,29,41,0.0000000000000
15126,14.15,"1,000",14150,28,9,2017,13,30,12,-0.0035211267606
15127,14.15,"1,000",14150,28,9,2017,13,31,38,0.0000000000000
15128,14.15,"1,000",14150,28,9,2017,13,34,34,0.0000000000000
15129,14.20,100,1420,28,9,2017,13,34,34,0.0035335689046
15130,14.20,"4,230",60066,28,9,2017,13,34,40,0.0000000000000
15131,14.20,"2,801",39774.2,28,9,2017,13,34,40,0.0000000000000
15132,14.20,"2,199",31225.8,28,9,2017,13,35,46,0.0000000000000
15133,14.15,"3,100",43865,28,9,2017,13,36,34,-0.0035211267606
15134,14.15,"2,900",41035,28,9,2017,13,38,17,0.0000000000000
15135,14.15,270,3820.5,28,9,2017,13,40,2,0.0000000000000
15136,14.15,"2,203",31172.45,28,9,2017,13,40,48,0.0000000000000
15137,14.15,170,2405.5,28,9,2017,13,40,48,0.0000000000000
15138,14.10,"5,227",73700.7,28,9,2017,13,40,48,-0.0035335689046
15139,14.15,"3,180",44997,28,9,2017,13,41,39,0.0035460992908
15140,14.10,"1,820",25662,28,9,2017,13,41,39,-0.0035335689046
15141,14.20,"1,000",14200,28,9,2017,13,43,23,0.0070921985816
15142,14.20,531,7540.2,28,9,2017,13,43,23,0.0000000000000
15143,14.15,500,7075,28,9,2017,13,43,34,-0.0035211267606
15144,14.20,"1,556",22095.2,28,9,2017,13,44,15,0.0035335689046
15145,14.15,343,4853.45,28,9,2017,13,44,56,-0.0035211267606
15146,14.15,"4,157",58821.55,28,9,2017,13,45,19,0.0000000000000
15147,14.15,343,4853.45,28,9,2017,13,45,19,0.0000000000000
15148,14.15,565,7994.75,28,9,2017,13,47,9,0.0000000000000
15149,14.15,"5,000",70750,28,9,2017,13,47,9,0.0000000000000
15150,14.20,"1,000",14200,28,9,2017,13,49,39,0.0035335689046
15151,14.20,"2,613",37104.6,28,9,2017,13,51,7,0.0000000000000
15152,14.25,92,1311,28,9,2017,13,52,13,0.0035211267606
15153,14.15,888,12565.2,28,9,2017,13,52,20,-0.0070175438596
15154,14.20,"1,060",15052,28,9,2017,13,52,20,0.0035335689046
15155,14.20,"1,105",15691,28,9,2017,13,53,6,0.0000000000000
15156,14.20,"2,491",35372.2,28,9,2017,13,54,17,0.0000000000000
15157,14.20,509,7227.8,28,9,2017,13,54,17,0.0000000000000
15158,14.20,394,5594.8,28,9,2017,13,55,9,0.0000000000000
15159,14.25,100,1425,28,9,2017,13,56,22,0.0035211267606
15160,14.25,346,4930.5,28,9,2017,13,58,56,0.0000000000000
15161,14.25,873,12440.25,28,9,2017,13,58,56,0.0000000000000
15162,14.25,"20,000",285000,28,9,2017,13,58,56,0.0000000000000
15163,14.25,"10,000",142500,28,9,2017,13,58,56,0.0000000000000
15164,14.25,"3,759",53565.75,28,9,2017,13,58,56,0.0000000000000
15165,14.25,22,313.5,28,9,2017,14,2,12,0.0000000000000
15166,14.30,"1,150",16445,28,9,2017,14,2,45,0.0035087719298
15167,14.30,"5,000",71500,28,9,2017,14,2,45,0.0000000000000
15168,14.30,365,5219.5,28,9,2017,14,2,45,0.0000000000000
15169,14.30,"6,126",87601.8,28,9,2017,14,2,45,0.0000000000000
15170,14.30,699,9995.7,28,9,2017,14,3,52,0.0000000000000
15171,14.35,200,2870,28,9,2017,14,3,52,0.0034965034965
15172,14.35,283,4061.05,28,9,2017,14,4,34,0.0000000000000
15173,14.35,"1,400",20090,28,9,2017,14,5,8,0.0000000000000
15174,14.35,500,7175,28,9,2017,14,7,55,0.0000000000000
15175,14.35,417,5983.95,28,9,2017,14,8,4,0.0000000000000
15176,14.35,83,1191.05,28,9,2017,14,8,4,0.0000000000000
15177,14.35,500,7175,28,9,2017,14,8,13,0.0000000000000
15178,14.30,"5,000",71500,28,9,2017,14,9,3,-0.0034843205575
15179,14.35,"1,384",19860.4,28,9,2017,14,9,4,0.0034965034965
15180,14.35,472,6773.2,28,9,2017,14,9,12,0.0000000000000
15181,14.35,354,5079.9,28,9,2017,14,9,12,0.0000000000000
15182,14.35,"1,000",14350,28,9,2017,14,9,12,0.0000000000000
15183,14.35,"8,033",115273.55,28,9,2017,14,9,12,0.0000000000000
15184,14.35,"10,000",143500,28,9,2017,14,9,12,0.0000000000000
15185,14.40,"10,000",144000,28,9,2017,14,10,2,0.0034843205575
15186,14.40,"10,000",144000,28,9,2017,14,10,2,0.0000000000000
15187,14.40,"2,857",41140.8,28,9,2017,14,10,2,0.0000000000000
15188,14.40,300,4320,28,9,2017,14,10,2,0.0000000000000
15189,14.40,753,10843.2,28,9,2017,14,10,2,0.0000000000000
15190,14.40,"3,000",43200,28,9,2017,14,10,2,0.0000000000000
15191,14.40,278,4003.2,28,9,2017,14,10,2,0.0000000000000
15192,14.40,"1,478",21283.2,28,9,2017,14,10,38,0.0000000000000
15193,14.40,478,6883.2,28,9,2017,14,11,7,0.0000000000000
15194,14.40,"1,022",14716.8,28,9,2017,14,11,7,0.0000000000000
15195,14.40,"1,040",14976,28,9,2017,14,11,11,0.0000000000000
15196,14.40,"2,500",36000,28,9,2017,14,11,11,0.0000000000000
15197,14.40,347,4996.8,28,9,2017,14,11,11,0.0000000000000
15198,14.40,"1,113",16027.2,28,9,2017,14,11,11,0.0000000000000
15199,14.45,900,13005,28,9,2017,14,11,25,0.0034722222222
15200,14.45,"4,100",59245,28,9,2017,14,11,25,0.0000000000000
15201,14.45,900,13005,28,9,2017,14,11,29,0.0000000000000
15202,14.50,"14,860",215470,28,9,2017,14,11,38,0.0034602076125
15203,14.50,"6,562",95149,28,9,2017,14,11,38,0.0000000000000
15204,14.50,"2,000",29000,28,9,2017,14,11,38,0.0000000000000
15205,14.50,"4,484",65018,28,9,2017,14,11,38,0.0000000000000
15206,14.50,600,8700,28,9,2017,14,11,38,0.0000000000000
15207,14.50,"4,600",66700,28,9,2017,14,11,43,0.0000000000000
15208,14.50,500,7250,28,9,2017,14,12,10,0.0000000000000
15209,14.60,"1,500",21900,28,9,2017,14,12,20,0.0068965517241
15210,14.50,300,4350,28,9,2017,14,14,16,-0.0068493150685
15211,14.50,930,13485,28,9,2017,14,14,16,0.0000000000000
15212,14.50,"5,620",81490,28,9,2017,14,14,16,0.0000000000000
15213,14.50,"1,000",14500,28,9,2017,14,14,29,0.0000000000000
15214,14.50,"1,258",18241,28,9,2017,14,14,47,0.0000000000000
15215,14.50,400,5800,28,9,2017,14,15,32,0.0000000000000
15216,14.50,492,7134,28,9,2017,14,15,55,0.0000000000000
15217,14.55,"1,234",17954.7,28,9,2017,14,16,30,0.0034482758621
15218,14.55,"4,034",58694.7,28,9,2017,14,16,35,0.0000000000000
15219,14.55,"1,766",25695.3,28,9,2017,14,16,35,0.0000000000000
15220,14.55,966,14055.3,28,9,2017,14,17,44,0.0000000000000
15221,14.60,274,4000.4,28,9,2017,14,18,10,0.0034364261168
15222,14.60,"10,000",146000,28,9,2017,14,18,10,0.0000000000000
15223,14.60,"3,500",51100,28,9,2017,14,18,10,0.0000000000000
15224,14.60,"10,000",146000,28,9,2017,14,18,10,0.0000000000000
15225,14.65,"1,700",24905,28,9,2017,14,18,21,0.0034246575342
15226,14.70,300,4410,28,9,2017,14,18,21,0.0034129692833
15227,14.60,240,3504,28,9,2017,14,18,41,-0.0068027210884
15228,14.70,"5,000",73500,28,9,2017,14,18,42,0.0068493150685
15229,14.70,"1,360",19992,28,9,2017,14,19,5,0.0000000000000
15230,14.70,700,10290,28,9,2017,14,19,29,0.0000000000000
15231,14.70,"3,340",49098,28,9,2017,14,19,29,0.0000000000000
15232,14.70,"5,960",87612,28,9,2017,14,19,29,0.0000000000000
15233,14.70,"2,000",29400,28,9,2017,14,19,31,0.0000000000000
15234,14.70,508,7467.6,28,9,2017,14,20,13,0.0000000000000
15235,14.70,"2,136",31399.2,28,9,2017,14,20,39,0.0000000000000
15236,14.70,"1,332",19580.4,28,9,2017,14,20,39,0.0000000000000
15237,14.70,"1,532",22520.4,28,9,2017,14,20,39,0.0000000000000
15238,14.70,"2,500",36750,28,9,2017,14,22,29,0.0000000000000
15239,14.70,"5,000",73500,28,9,2017,14,22,29,0.0000000000000
15240,14.70,"8,668",127419.6,28,9,2017,14,22,29,0.0000000000000
15241,14.70,"3,000",44100,28,9,2017,14,22,29,0.0000000000000
15242,14.70,610,8967,28,9,2017,14,22,54,0.0000000000000
15243,14.70,687,10098.9,28,9,2017,14,22,58,0.0000000000000
15244,14.70,"8,703",127934.1,28,9,2017,14,23,0,0.0000000000000
15245,14.70,"1,297",19065.9,28,9,2017,14,23,0,0.0000000000000
15246,14.70,"8,703",127934.1,28,9,2017,14,23,8,0.0000000000000
15247,14.75,"2,500",36875,28,9,2017,14,23,48,0.0034013605442
15248,14.75,"6,000",88500,28,9,2017,14,23,48,0.0000000000000
15249,14.80,500,7400,28,9,2017,14,23,54,0.0033898305085
15250,14.80,"10,000",148000,28,9,2017,14,23,54,0.0000000000000
15251,14.80,600,8880,28,9,2017,14,23,54,0.0000000000000
15252,14.80,"7,000",103600,28,9,2017,14,24,15,0.0000000000000
15253,14.80,810,11988,28,9,2017,14,24,38,0.0000000000000
15254,14.80,"1,500",22200,28,9,2017,14,24,49,0.0000000000000
15255,14.80,340,5032,28,9,2017,14,24,54,0.0000000000000
15256,14.80,"4,650",68820,28,9,2017,14,25,13,0.0000000000000
15257,14.80,350,5180,28,9,2017,14,25,13,0.0000000000000
15258,14.80,"1,298",19210.4,28,9,2017,14,26,1,0.0000000000000
15259,14.80,"1,110",16428,28,9,2017,14,26,1,0.0000000000000
15260,14.75,"2,000",29500,28,9,2017,14,26,11,-0.0033783783784
15261,14.80,100,1480,28,9,2017,14,26,29,0.0033898305085
15262,14.80,"2,588",38302.4,28,9,2017,14,26,33,0.0000000000000
15263,14.80,790,11692,28,9,2017,14,26,33,0.0000000000000
15264,14.80,"1,655",24494,28,9,2017,14,26,34,0.0000000000000
15265,14.80,"1,157",17123.6,28,9,2017,14,26,40,0.0000000000000
15266,14.85,"1,350",20047.5,28,9,2017,14,27,55,0.0033783783784
15267,14.85,"5,000",74250,28,9,2017,14,27,55,0.0000000000000
15268,14.90,150,2235,28,9,2017,14,27,55,0.0033670033670
15269,14.80,"4,729",69989.2,28,9,2017,14,28,19,-0.0067114093960
15270,14.80,986,14592.8,28,9,2017,14,28,25,0.0000000000000
15271,14.80,941,13926.8,28,9,2017,14,28,50,0.0000000000000
15272,14.90,350,5215,28,9,2017,14,29,42,0.0067567567568
15273,14.90,"3,000",44700,28,9,2017,14,29,42,0.0000000000000
15274,14.90,"6,650",99085,28,9,2017,14,29,42,0.0000000000000
15275,14.90,"2,350",35015,28,9,2017,14,29,56,0.0000000000000
15276,14.90,352,5244.8,28,9,2017,14,29,56,0.0000000000000
15277,14.90,"1,298",19340.2,28,9,2017,14,29,56,0.0000000000000
15278,14.85,300,4455,28,9,2017,14,30,23,-0.0033557046980
15279,14.85,"1,000",14850,28,9,2017,14,30,23,0.0000000000000
15280,14.85,79,1173.15,28,9,2017,14,30,27,0.0000000000000
15281,14.85,"2,400",35640,28,9,2017,14,33,23,0.0000000000000
15282,14.85,"5,000",74250,28,9,2017,14,34,24,0.0000000000000
15283,14.85,500,7425,28,9,2017,14,36,8,0.0000000000000
15284,14.85,"1,642",24383.7,28,9,2017,14,36,17,0.0000000000000
15285,14.85,"1,455",21606.75,28,9,2017,14,37,49,0.0000000000000
15286,14.85,"1,423",21131.55,28,9,2017,14,38,39,0.0000000000000
15287,14.85,"3,880",57618,28,9,2017,14,40,41,0.0000000000000
15288,14.80,104,1539.2,28,9,2017,14,40,41,-0.0033670033670
15289,14.85,"1,016",15087.6,28,9,2017,14,40,41,0.0033783783784
15290,14.80,"9,000",133200,28,9,2017,14,42,4,-0.0033670033670
15291,14.80,"1,689",24997.2,28,9,2017,14,42,4,0.0000000000000
15292,14.80,"3,000",44400,28,9,2017,14,42,4,0.0000000000000
15293,14.80,"3,303",48884.4,28,9,2017,14,42,4,0.0000000000000
15294,14.80,"3,008",44518.4,28,9,2017,14,42,4,0.0000000000000
15295,14.80,74,1095.2,28,9,2017,14,42,10,0.0000000000000
15296,14.85,500,7425,28,9,2017,14,42,15,0.0033783783784
15297,14.80,"1,000",14800,28,9,2017,14,43,6,-0.0033670033670
15298,14.80,271,4010.8,28,9,2017,14,43,15,0.0000000000000
15299,14.85,"3,000",44550,28,9,2017,14,43,24,0.0033783783784
15300,14.85,"1,000",14850,28,9,2017,14,44,20,0.0000000000000
15301,14.85,"3,500",51975,28,9,2017,14,46,2,0.0000000000000
15302,14.85,"5,000",74250,28,9,2017,14,46,58,0.0000000000000
15303,14.85,235,3489.75,28,9,2017,14,47,4,0.0000000000000
15304,14.85,275,4083.75,28,9,2017,14,47,15,0.0000000000000
15305,14.85,265,3935.25,28,9,2017,14,47,15,0.0000000000000
15306,14.85,"7,000",103950,28,9,2017,14,48,4,0.0000000000000
15307,14.85,523,7766.55,28,9,2017,14,48,4,0.0000000000000
15308,14.85,725,10766.25,28,9,2017,14,48,4,0.0000000000000
15309,14.85,140,2079,28,9,2017,14,49,12,0.0000000000000
15310,14.85,"3,350",49747.5,28,9,2017,14,52,38,0.0000000000000
15311,14.85,"1,481",21992.85,28,9,2017,14,55,26,0.0000000000000
15312,14.80,"1,700",25160,28,9,2017,14,55,54,-0.0033670033670
15313,14.80,"1,689",24997.2,28,9,2017,14,55,54,0.0000000000000
15314,14.80,"1,500",22200,28,9,2017,14,55,54,0.0000000000000
15315,14.80,"1,013",14992.4,28,9,2017,14,55,54,0.0000000000000
15316,14.80,"8,729",129189.2,28,9,2017,14,55,54,0.0000000000000
15317,14.75,500,7375,28,9,2017,14,56,3,-0.0033783783784
15318,14.75,"2,500",36875,28,9,2017,14,56,3,0.0000000000000
15319,14.80,"15,000",222000,28,9,2017,14,57,30,0.0033898305085
15320,14.80,369,5461.2,28,9,2017,14,57,44,0.0000000000000
15321,14.80,"1,689",24997.2,28,9,2017,14,58,3,0.0000000000000
15322,14.80,"1,041",15406.8,28,9,2017,14,58,21,0.0000000000000
15323,14.80,270,3996,28,9,2017,14,59,40,0.0000000000000
15324,14.80,73,1080.4,28,9,2017,15,2,7,0.0000000000000
15325,14.80,"6,000",88800,28,9,2017,15,2,7,0.0000000000000
15326,14.85,32,475.2,28,9,2017,15,4,7,0.0033783783784
15327,14.80,470,6956,28,9,2017,15,4,48,-0.0033670033670
