,Precio,VN,PXQ,Hora,Min,Segundo,Mayor,Menor,Igual,Variac c resp a precio operado anterior
" 27,521.00 ", 13.05 , 55 , 717.75 , 12 , 23 , 36 , 1.00 , -   , -   , 1.00 
" 27,522.00 ", 13.05 , 75 , 978.75 , 12 , 23 , 59 , -   , -   , 1.00 , -   
" 27,523.00 ", 13.05 ," 1,200 "," 15,660.00 ", 12 , 24 , 1 , -   , -   , 1.00 , -   
" 27,524.00 ", 13.00 , 13 , 169.00 , 12 , 24 , 22 , -   , 1.00 , -   , (1.00)
" 27,525.00 ", 12.95 , 10 , 129.50 , 12 , 24 , 26 , -   , 1.00 , -   , (1.00)
" 27,526.00 ", 12.95 ," 1,615 "," 20,914.25 ", 12 , 24 , 46 , -   , -   , 1.00 , -   
" 27,527.00 ", 12.95 ," 1,000 "," 12,950.00 ", 12 , 24 , 46 , -   , -   , 1.00 , -   
" 27,528.00 ", 12.95 , 385 ," 4,985.75 ", 12 , 24 , 52 , -   , -   , 1.00 , -   
" 27,529.00 ", 13.05 ," 2,672 "," 34,869.60 ", 12 , 26 , 6 , 1.00 , -   , -   , 1.00 
" 27,530.00 ", 13.05 ," 4,693 "," 61,243.65 ", 12 , 26 , 6 , -   , -   , 1.00 , -   
" 27,531.00 ", 13.10 , 55 , 720.50 , 12 , 27 , 8 , 1.00 , -   , -   , 1.00 
" 27,532.00 ", 13.10 ," 1,945 "," 25,479.50 ", 12 , 27 , 17 , -   , -   , 1.00 , -   
" 27,533.00 ", 13.10 ," 3,055 "," 40,020.50 ", 12 , 27 , 17 , -   , -   , 1.00 , -   
" 27,534.00 ", 13.10 , 194 ," 2,541.40 ", 12 , 27 , 31 , -   , -   , 1.00 , -   
" 27,535.00 ", 13.10 ," 3,168 "," 41,500.80 ", 12 , 27 , 31 , -   , -   , 1.00 , -   
" 27,536.00 ", 13.10 ," 4,693 "," 61,478.30 ", 12 , 27 , 31 , -   , -   , 1.00 , -   
" 27,537.00 ", 13.10 ," 1,945 "," 25,479.50 ", 12 , 27 , 31 , -   , -   , 1.00 , -   
" 27,538.00 ", 13.20 , 100 ," 1,320.00 ", 12 , 27 , 53 , 1.00 , -   , -   , 1.00 
" 27,539.00 ", 13.20 , 100 ," 1,320.00 ", 12 , 28 , 18 , -   , -   , 1.00 , -   
" 27,540.00 ", 13.20 ," 1,900 "," 25,080.00 ", 12 , 28 , 18 , -   , -   , 1.00 , -   
" 27,541.00 ", 13.20 , 100 ," 1,320.00 ", 12 , 28 , 24 , -   , -   , 1.00 , -   
" 27,542.00 ", 13.15 , 115 ," 1,512.25 ", 12 , 29 , 2 , -   , 1.00 , -   , (1.00)
" 27,543.00 ", 13.15 ," 1,300 "," 17,095.00 ", 12 , 29 , 17 , -   , -   , 1.00 , -   
" 27,544.00 ", 13.15 ," 8,585 "," 112,892.75 ", 12 , 29 , 43 , -   , -   , 1.00 , -   
" 27,545.00 ", 13.20 , 735 ," 9,702.00 ", 12 , 29 , 59 , 1.00 , -   , -   , 1.00 
" 27,546.00 ", 13.15 ," 1,415 "," 18,607.25 ", 12 , 30 , 8 , -   , 1.00 , -   , (1.00)
" 27,547.00 ", 13.15 , 489 ," 6,430.35 ", 12 , 30 , 14 , -   , -   , 1.00 , -   
" 27,548.00 ", 13.15 , 96 ," 1,262.40 ", 12 , 30 , 14 , -   , -   , 1.00 , -   
" 27,549.00 ", 13.15 , 489 ," 6,430.35 ", 12 , 30 , 18 , -   , -   , 1.00 , -   
" 27,550.00 ", 13.20 , 121 ," 1,597.20 ", 12 , 30 , 20 , 1.00 , -   , -   , 1.00 
" 27,551.00 ", 13.10 , 11 , 144.10 , 12 , 30 , 20 , -   , 1.00 , -   , (1.00)
" 27,552.00 ", 13.20 , 480 ," 6,336.00 ", 12 , 30 , 35 , 1.00 , -   , -   , 1.00 
" 27,553.00 ", 13.20 ," 5,000 "," 66,000.00 ", 12 , 30 , 37 , -   , -   , 1.00 , -   
" 27,554.00 ", 13.20 , 224 ," 2,956.80 ", 12 , 30 , 50 , -   , -   , 1.00 , -   
" 27,555.00 ", 13.20 , 693 ," 9,147.60 ", 12 , 31 , 7 , -   , -   , 1.00 , -   
" 27,556.00 ", 13.20 , 374 ," 4,936.80 ", 12 , 32 , 7 , -   , -   , 1.00 , -   
" 27,557.00 ", 13.20 , 207 ," 2,732.40 ", 12 , 32 , 25 , -   , -   , 1.00 , -   
" 27,558.00 ", 13.20 , 390 ," 5,148.00 ", 12 , 32 , 37 , -   , -   , 1.00 , -   
" 27,559.00 ", 13.20 , 166 ," 2,191.20 ", 12 , 32 , 37 , -   , -   , 1.00 , -   
" 27,560.00 ", 13.20 ," 1,444 "," 19,060.80 ", 12 , 32 , 37 , -   , -   , 1.00 , -   
" 27,561.00 ", 13.20 , 207 ," 2,732.40 ", 12 , 32 , 48 , -   , -   , 1.00 , -   
" 27,562.00 ", 13.20 ," 6,000 "," 79,200.00 ", 12 , 32 , 50 , -   , -   , 1.00 , -   
" 27,563.00 ", 13.20 ," 3,106 "," 40,999.20 ", 12 , 32 , 52 , -   , -   , 1.00 , -   
" 27,564.00 ", 13.20 , 207 ," 2,732.40 ", 12 , 32 , 57 , -   , -   , 1.00 , -   
" 27,565.00 ", 13.20 , 42 , 554.40 , 12 , 33 , 11 , -   , -   , 1.00 , -   
" 27,566.00 ", 13.20 , 90 ," 1,188.00 ", 12 , 33 , 11 , -   , -   , 1.00 , -   
" 27,567.00 ", 13.20 , 262 ," 3,458.40 ", 12 , 33 , 29 , -   , -   , 1.00 , -   
" 27,568.00 ", 13.25 ," 1,000 "," 13,250.00 ", 12 , 33 , 32 , 1.00 , -   , -   , 1.00 
" 27,569.00 ", 13.30 , 55 , 731.50 , 12 , 33 , 36 , 1.00 , -   , -   , 1.00 
" 27,570.00 ", 13.25 ," 1,000 "," 13,250.00 ", 12 , 33 , 39 , -   , 1.00 , -   , (1.00)
" 27,571.00 ", 13.30 , 245 ," 3,258.50 ", 12 , 33 , 44 , 1.00 , -   , -   , 1.00 
" 27,572.00 ", 13.20 , 400 ," 5,280.00 ", 12 , 33 , 58 , -   , 1.00 , -   , (1.00)
" 27,573.00 ", 13.20 , 425 ," 5,610.00 ", 12 , 34 , 14 , -   , -   , 1.00 , -   
" 27,574.00 ", 13.20 , 757 ," 9,992.40 ", 12 , 34 , 14 , -   , -   , 1.00 , -   
" 27,575.00 ", 13.20 , 500 ," 6,600.00 ", 12 , 34 , 22 , -   , -   , 1.00 , -   
" 27,576.00 ", 13.15 , 250 ," 3,287.50 ", 12 , 35 , 42 , -   , 1.00 , -   , (1.00)
" 27,577.00 ", 13.15 , 601 ," 7,903.15 ", 12 , 36 , 6 , -   , -   , 1.00 , -   
" 27,578.00 ", 13.15 ," 4,149 "," 54,559.35 ", 12 , 36 , 9 , -   , -   , 1.00 , -   
" 27,579.00 ", 13.15 ," 2,500 "," 32,875.00 ", 12 , 36 , 14 , -   , -   , 1.00 , -   
" 27,580.00 ", 13.15 , 500 ," 6,575.00 ", 12 , 36 , 16 , -   , -   , 1.00 , -   
" 27,581.00 ", 13.15 ," 2,000 "," 26,300.00 ", 12 , 36 , 20 , -   , -   , 1.00 , -   
" 27,582.00 ", 13.20 ," 2,000 "," 26,400.00 ", 12 , 36 , 22 , 1.00 , -   , -   , 1.00 
" 27,583.00 ", 13.20 ," 2,000 "," 26,400.00 ", 12 , 37 , 45 , -   , -   , 1.00 , -   
" 27,584.00 ", 13.15 , 851 ," 11,190.65 ", 12 , 38 , 52 , -   , 1.00 , -   , (1.00)
" 27,585.00 ", 13.15 ," 1,000 "," 13,150.00 ", 12 , 40 , -   , -   , -   , 1.00 , -   
" 27,586.00 ", 13.15 , 400 ," 5,260.00 ", 12 , 40 , 1 , -   , -   , 1.00 , -   
" 27,587.00 ", 13.20 ," 4,580 "," 60,456.00 ", 12 , 40 , 4 , 1.00 , -   , -   , 1.00 
" 27,588.00 ", 13.15 , 800 ," 10,520.00 ", 12 , 41 , -   , -   , 1.00 , -   , (1.00)
" 27,589.00 ", 13.20 ," 2,300 "," 30,360.00 ", 12 , 41 , 12 , 1.00 , -   , -   , 1.00 
" 27,590.00 ", 13.15 , 16 , 210.40 , 12 , 43 , 5 , -   , 1.00 , -   , (1.00)
" 27,591.00 ", 13.15 , 988 ," 12,992.20 ", 12 , 43 , 5 , -   , -   , 1.00 , -   
" 27,592.00 ", 13.15 ," 2,500 "," 32,875.00 ", 12 , 44 , 28 , -   , -   , 1.00 , -   
" 27,593.00 ", 13.10 ," 1,000 "," 13,100.00 ", 12 , 44 , 32 , -   , 1.00 , -   , (1.00)
" 27,594.00 ", 13.10 , 50 , 655.00 , 12 , 47 , 1 , -   , -   , 1.00 , -   
" 27,595.00 ", 13.15 ," 1,000 "," 13,150.00 ", 12 , 48 , 42 , 1.00 , -   , -   , 1.00 
" 27,596.00 ", 13.10 , 250 ," 3,275.00 ", 12 , 48 , 57 , -   , 1.00 , -   , (1.00)
" 27,597.00 ", 13.10 , 230 ," 3,013.00 ", 12 , 48 , 57 , -   , -   , 1.00 , -   
" 27,598.00 ", 13.10 , 520 ," 6,812.00 ", 12 , 49 , 38 , -   , -   , 1.00 , -   
" 27,599.00 ", 13.15 , 480 ," 6,312.00 ", 12 , 49 , 38 , 1.00 , -   , -   , 1.00 
" 27,600.00 ", 13.10 , 642 ," 8,410.20 ", 12 , 51 , 48 , -   , 1.00 , -   , (1.00)
" 27,601.00 ", 13.10 ," 3,000 "," 39,300.00 ", 12 , 52 , 25 , -   , -   , 1.00 , -   
" 27,602.00 ", 13.10 ," 3,000 "," 39,300.00 ", 12 , 52 , 27 , -   , -   , 1.00 , -   
" 27,603.00 ", 13.10 , 991 ," 12,982.10 ", 12 , 53 , 29 , -   , -   , 1.00 , -   
" 27,604.00 ", 13.20 , 428 ," 5,649.60 ", 13 , 1 , 8 , 1.00 , -   , -   , 1.00 
" 27,605.00 ", 13.10 ," 1,009 "," 13,217.90 ", 13 , 1 , 8 , -   , 1.00 , -   , (1.00)
" 27,606.00 ", 13.15 ," 4,016 "," 52,810.40 ", 13 , 1 , 8 , 1.00 , -   , -   , 1.00 
" 27,607.00 ", 13.15 , 547 ," 7,193.05 ", 13 , 1 , 8 , -   , -   , 1.00 , -   
" 27,608.00 ", 13.10 ," 1,500 "," 19,650.00 ", 13 , 4 , 14 , -   , 1.00 , -   , (1.00)
" 27,609.00 ", 13.15 ," 1,200 "," 15,780.00 ", 13 , 8 , 1 , 1.00 , -   , -   , 1.00 
" 27,610.00 ", 13.10 ," 1,000 "," 13,100.00 ", 13 , 8 , 1 , -   , 1.00 , -   , (1.00)
" 27,611.00 ", 13.10 ," 1,000 "," 13,100.00 ", 13 , 8 , 1 , -   , -   , 1.00 , -   
" 27,612.00 ", 13.15 ," 1,000 "," 13,150.00 ", 13 , 8 , 1 , 1.00 , -   , -   , 1.00 
" 27,613.00 ", 13.10 , 500 ," 6,550.00 ", 13 , 8 , 1 , -   , 1.00 , -   , (1.00)
" 27,614.00 ", 13.20 ," 5,300 "," 69,960.00 ", 13 , 8 , 1 , 1.00 , -   , -   , 1.00 
" 27,615.00 ", 13.20 ," 1,290 "," 17,028.00 ", 13 , 11 , 31 , -   , -   , 1.00 , -   
" 27,616.00 ", 13.20 ," 1,710 "," 22,572.00 ", 13 , 11 , 31 , -   , -   , 1.00 , -   
" 27,617.00 ", 13.10 ," 1,412 "," 18,497.20 ", 13 , 12 , 49 , -   , 1.00 , -   , (1.00)
" 27,618.00 ", 13.20 , 454 ," 5,992.80 ", 13 , 15 , 27 , 1.00 , -   , -   , 1.00 
" 27,619.00 ", 13.15 ," 3,422 "," 44,999.30 ", 13 , 16 , 9 , -   , 1.00 , -   , (1.00)
" 27,620.00 ", 13.10 ," 1,112 "," 14,567.20 ", 13 , 16 , 48 , -   , 1.00 , -   , (1.00)
" 27,621.00 ", 13.10 , 888 ," 11,632.80 ", 13 , 16 , 48 , -   , -   , 1.00 , -   
" 27,622.00 ", 13.10 ," 1,052 "," 13,781.20 ", 13 , 17 , 51 , -   , -   , 1.00 , -   
" 27,623.00 ", 13.10 ," 1,400 "," 18,340.00 ", 13 , 17 , 53 , -   , -   , 1.00 , -   
" 27,624.00 ", 13.10 , 436 ," 5,711.60 ", 13 , 18 , 27 , -   , -   , 1.00 , -   
" 27,625.00 ", 13.15 , 300 ," 3,945.00 ", 13 , 21 , 26 , 1.00 , -   , -   , 1.00 
" 27,626.00 ", 13.15 ," 1,000 "," 13,150.00 ", 13 , 25 , 20 , -   , -   , 1.00 , -   
" 27,627.00 ", 13.15 , 756 ," 9,941.40 ", 13 , 31 , 55 , -   , -   , 1.00 , -   
" 27,628.00 ", 13.00 ," 1,712 "," 22,256.00 ", 13 , 34 , 6 , -   , 1.00 , -   , (1.00)
" 27,629.00 ", 13.05 ," 1,000 "," 13,050.00 ", 13 , 34 , 6 , 1.00 , -   , -   , 1.00 
" 27,630.00 ", 13.00 , 700 ," 9,100.00 ", 13 , 34 , 6 , -   , 1.00 , -   , (1.00)
" 27,631.00 ", 13.15 , 244 ," 3,208.60 ", 13 , 34 , 44 , 1.00 , -   , -   , 1.00 
" 27,632.00 ", 13.15 ," 2,656 "," 34,926.40 ", 13 , 34 , 44 , -   , -   , 1.00 , -   
" 27,633.00 ", 13.00 ," 1,498 "," 19,474.00 ", 13 , 36 , 34 , -   , 1.00 , -   , (1.00)
" 27,634.00 ", 13.15 , 210 ," 2,761.50 ", 13 , 37 , 16 , 1.00 , -   , -   , 1.00 
" 27,635.00 ", 13.15 , 500 ," 6,575.00 ", 13 , 37 , 16 , -   , -   , 1.00 , -   
" 27,636.00 ", 13.15 , 390 ," 5,128.50 ", 13 , 37 , 16 , -   , -   , 1.00 , -   
" 27,637.00 ", 13.15 ," 3,038 "," 39,949.70 ", 13 , 38 , 32 , -   , -   , 1.00 , -   
" 27,638.00 ", 13.00 , 548 ," 7,124.00 ", 13 , 39 , 47 , -   , 1.00 , -   , (1.00)
" 27,639.00 ", 13.00 , 392 ," 5,096.00 ", 13 , 39 , 47 , -   , -   , 1.00 , -   
" 27,640.00 ", 13.00 ," 1,360 "," 17,680.00 ", 13 , 39 , 47 , -   , -   , 1.00 , -   
" 27,641.00 ", 13.15 , 200 ," 2,630.00 ", 13 , 41 , 55 , 1.00 , -   , -   , 1.00 
" 27,642.00 ", 13.15 , 173 ," 2,274.95 ", 13 , 49 , 23 , -   , -   , 1.00 , -   
" 27,643.00 ", 13.15 , 357 ," 4,694.55 ", 13 , 51 , 24 , -   , -   , 1.00 , -   
" 27,644.00 ", 13.15 , 400 ," 5,260.00 ", 13 , 52 , 30 , -   , -   , 1.00 , -   
" 27,645.00 ", 13.15 , 842 ," 11,072.30 ", 13 , 52 , 30 , -   , -   , 1.00 , -   
" 27,646.00 ", 13.20 , 55 , 726.00 , 13 , 54 , 43 , 1.00 , -   , -   , 1.00 
" 27,647.00 ", 13.15 ," 1,000 "," 13,150.00 ", 13 , 54 , 48 , -   , 1.00 , -   , (1.00)
" 27,648.00 ", 13.15 , 250 ," 3,287.50 ", 13 , 54 , 48 , -   , -   , 1.00 , -   
" 27,649.00 ", 13.15 , 400 ," 5,260.00 ", 13 , 58 , 37 , -   , -   , 1.00 , -   
" 27,650.00 ", 13.15 , 590 ," 7,758.50 ", 13 , 58 , 57 , -   , -   , 1.00 , -   
" 27,651.00 ", 13.15 , 410 ," 5,391.50 ", 13 , 59 , 32 , -   , -   , 1.00 , -   
" 27,652.00 ", 13.15 , 90 ," 1,183.50 ", 13 , 59 , 35 , -   , -   , 1.00 , -   
" 27,653.00 ", 13.10 , 200 ," 2,620.00 ", 14 , 1 , 33 , -   , 1.00 , -   , (1.00)
" 27,654.00 ", 13.20 ," 1,600 "," 21,120.00 ", 14 , 6 , 32 , 1.00 , -   , -   , 1.00 
" 27,655.00 ", 13.20 , 250 ," 3,300.00 ", 14 , 11 , 9 , -   , -   , 1.00 , -   
" 27,656.00 ", 13.10 ," 1,599 "," 20,946.90 ", 14 , 12 , 28 , -   , 1.00 , -   , (1.00)
" 27,657.00 ", 13.20 , 206 ," 2,719.20 ", 14 , 12 , 31 , 1.00 , -   , -   , 1.00 
" 27,658.00 ", 13.20 , 551 ," 7,273.20 ", 14 , 12 , 31 , -   , -   , 1.00 , -   
" 27,659.00 ", 13.10 , 202 ," 2,646.20 ", 14 , 13 , 56 , -   , 1.00 , -   , (1.00)
" 27,660.00 ", 13.10 , 458 ," 5,999.80 ", 14 , 14 , 22 , -   , -   , 1.00 , -   
" 27,661.00 ", 13.15 , 532 ," 6,995.80 ", 14 , 15 , 47 , 1.00 , -   , -   , 1.00 
" 27,662.00 ", 13.15 , 468 ," 6,154.20 ", 14 , 17 , 43 , -   , -   , 1.00 , -   
" 27,663.00 ", 13.20 , 94 ," 1,240.80 ", 14 , 18 , 56 , 1.00 , -   , -   , 1.00 
" 27,664.00 ", 13.20 ," 1,063 "," 14,031.60 ", 14 , 19 , 14 , -   , -   , 1.00 , -   
" 27,665.00 ", 13.15 ," 2,500 "," 32,875.00 ", 14 , 20 , 22 , -   , 1.00 , -   , (1.00)
" 27,666.00 ", 13.15 ," 2,500 "," 32,875.00 ", 14 , 20 , 40 , -   , -   , 1.00 , -   
" 27,667.00 ", 13.15 ," 1,500 "," 19,725.00 ", 14 , 28 , 23 , -   , -   , 1.00 , -   
" 27,668.00 ", 13.10 ," 7,157 "," 93,756.70 ", 14 , 29 , 6 , -   , 1.00 , -   , (1.00)
" 27,669.00 ", 13.10 , 384 ," 5,030.40 ", 14 , 29 , 16 , -   , -   , 1.00 , -   
" 27,670.00 ", 13.15 , 300 ," 3,945.00 ", 14 , 29 , 58 , 1.00 , -   , -   , 1.00 
" 27,671.00 ", 13.10 , 912 ," 11,947.20 ", 14 , 30 , 20 , -   , 1.00 , -   , (1.00)
" 27,672.00 ", 13.10 , 88 ," 1,152.80 ", 14 , 30 , 29 , -   , -   , 1.00 , -   
" 27,673.00 ", 13.15 , 700 ," 9,205.00 ", 14 , 35 , 33 , 1.00 , -   , -   , 1.00 
" 27,674.00 ", 13.15 ," 1,000 "," 13,150.00 ", 14 , 35 , 33 , -   , -   , 1.00 , -   
" 27,675.00 ", 13.15 ," 3,014 "," 39,634.10 ", 14 , 35 , 41 , -   , -   , 1.00 , -   
" 27,676.00 ", 13.10 , 303 ," 3,969.30 ", 14 , 49 , 34 , -   , 1.00 , -   , (1.00)
" 27,677.00 ", 13.10 ," 1,197 "," 15,680.70 ", 14 , 49 , 34 , -   , -   , 1.00 , -   
" 27,678.00 ", 13.10 ," 1,803 "," 23,619.30 ", 14 , 49 , 41 , -   , -   , 1.00 , -   
" 27,679.00 ", 13.10 , 497 ," 6,510.70 ", 14 , 50 , 46 , -   , -   , 1.00 , -   
" 27,680.00 ", 13.10 ," 1,500 "," 19,650.00 ", 14 , 50 , 50 , -   , -   , 1.00 , -   
" 27,681.00 ", 13.10 , 674 ," 8,829.40 ", 14 , 51 , 8 , -   , -   , 1.00 , -   
" 27,682.00 ", 13.10 ," 1,800 "," 23,580.00 ", 14 , 54 , 56 , -   , -   , 1.00 , -   
" 27,683.00 ", 13.10 , 720 ," 9,432.00 ", 14 , 56 , 38 , -   , -   , 1.00 , -   
" 27,684.00 ", 13.10 , 97 ," 1,270.70 ", 15 , 15 , 29 , -   , -   , 1.00 , -   
" 27,685.00 ", 13.10 , 250 ," 3,275.00 ", 15 , 15 , 48 , -   , -   , 1.00 , -   
" 27,686.00 ", 13.10 ," 4,335 "," 56,788.50 ", 15 , 19 , 2 , -   , -   , 1.00 , -   
" 27,687.00 ", 13.10 ," 1,459 "," 19,112.90 ", 15 , 19 , 2 , -   , -   , 1.00 , -   
" 27,688.00 ", 13.10 ," 1,806 "," 23,658.60 ", 15 , 19 , 2 , -   , -   , 1.00 , -   
" 27,689.00 ", 13.10 ," 1,000 "," 13,100.00 ", 15 , 19 , 13 , -   , -   , 1.00 , -   
" 27,690.00 ", 13.05 , 213 ," 2,779.65 ", 15 , 21 , 31 , -   , 1.00 , -   , (1.00)
" 27,691.00 ", 13.05 , 800 ," 10,440.00 ", 15 , 21 , 31 , -   , -   , 1.00 , -   
" 27,692.00 ", 13.10 , 305 ," 3,995.50 ", 15 , 24 , 32 , 1.00 , -   , -   , 1.00 
" 27,693.00 ", 13.10 ," 10,000 "," 131,000.00 ", 15 , 26 , 4 , -   , -   , 1.00 , -   
" 27,694.00 ", 13.10 ," 3,619 "," 47,408.90 ", 15 , 26 , 4 , -   , -   , 1.00 , -   
" 27,695.00 ", 13.10 ," 1,381 "," 18,091.10 ", 15 , 27 , 3 , -   , -   , 1.00 , -   
" 27,696.00 ", 13.10 , 700 ," 9,170.00 ", 15 , 30 , 15 , -   , -   , 1.00 , -   
" 27,697.00 ", 13.05 , 170 ," 2,218.50 ", 15 , 32 , 46 , -   , 1.00 , -   , (1.00)
" 27,698.00 ", 13.05 , 830 ," 10,831.50 ", 15 , 32 , 46 , -   , -   , 1.00 , -   
" 27,699.00 ", 13.05 ," 2,170 "," 28,318.50 ", 15 , 36 , 42 , -   , -   , 1.00 , -   
" 27,700.00 ", 13.05 ," 3,830 "," 49,981.50 ", 15 , 36 , 42 , -   , -   , 1.00 , -   
" 27,701.00 ", 13.10 ," 1,297 "," 16,990.70 ", 15 , 37 , 16 , 1.00 , -   , -   , 1.00 
" 27,702.00 ", 13.05 , 170 ," 2,218.50 ", 15 , 39 , 42 , -   , 1.00 , -   , (1.00)
" 27,703.00 ", 13.05 ," 1,270 "," 16,573.50 ", 15 , 39 , 42 , -   , -   , 1.00 , -   
" 27,704.00 ", 13.05 , 77 ," 1,004.85 ", 15 , 41 , 51 , -   , -   , 1.00 , -   
" 27,705.00 ", 13.05 ," 3,845 "," 50,177.25 ", 15 , 41 , 55 , -   , -   , 1.00 , -   
" 27,706.00 ", 13.05 , 613 ," 7,999.65 ", 15 , 42 , 47 , -   , -   , 1.00 , -   
" 27,707.00 ", 13.05 ," 8,735 "," 113,991.75 ", 15 , 43 , 13 , -   , -   , 1.00 , -   
" 27,708.00 ", 13.00 , 370 ," 4,810.00 ", 15 , 43 , 30 , -   , 1.00 , -   , (1.00)
" 27,709.00 ", 13.00 , 152 ," 1,976.00 ", 15 , 43 , 30 , -   , -   , 1.00 , -   
" 27,710.00 ", 13.00 ," 1,478 "," 19,214.00 ", 15 , 43 , 30 , -   , -   , 1.00 , -   
" 27,711.00 ", 13.05 , 652 ," 8,508.60 ", 15 , 45 , 5 , 1.00 , -   , -   , 1.00 
" 27,712.00 ", 13.05 ," 2,000 "," 26,100.00 ", 15 , 45 , 20 , -   , -   , 1.00 , -   
" 27,713.00 ", 13.05 ," 1,500 "," 19,575.00 ", 15 , 48 , 14 , -   , -   , 1.00 , -   
" 27,714.00 ", 13.05 ," 3,500 "," 45,675.00 ", 15 , 53 , 34 , -   , -   , 1.00 , -   
" 27,715.00 ", 13.05 , 24 , 313.20 , 15 , 53 , 34 , -   , -   , 1.00 , -   
" 27,716.00 ", 13.05 , 415 ," 5,415.75 ", 15 , 55 , 17 , -   , -   , 1.00 , -   
" 27,717.00 ", 13.05 ," 3,085 "," 40,259.25 ", 15 , 55 , 48 , -   , -   , 1.00 , -   
" 27,718.00 ", 13.05 ," 1,915 "," 24,990.75 ", 15 , 55 , 48 , -   , -   , 1.00 , -   
" 27,719.00 ", 13.05 ," 2,500 "," 32,625.00 ", 15 , 56 , 1 , -   , -   , 1.00 , -   
" 27,720.00 ", 13.05 ," 1,000 "," 13,050.00 ", 15 , 56 , 9 , -   , -   , 1.00 , -   
" 27,721.00 ", 13.00 , 22 , 286.00 , 15 , 56 , 9 , -   , 1.00 , -   , (1.00)
" 27,722.00 ", 13.00 , 745 ," 9,685.00 ", 15 , 56 , 9 , -   , -   , 1.00 , -   
" 27,723.00 ", 13.05 ," 1,500 "," 19,575.00 ", 15 , 56 , 9 , 1.00 , -   , -   , 1.00 
" 27,724.00 ", 13.00 , 745 ," 9,685.00 ", 15 , 56 , 18 , -   , 1.00 , -   , (1.00)
" 27,725.00 ", 13.00 ," 1,255 "," 16,315.00 ", 15 , 56 , 18 , -   , -   , 1.00 , -   
" 27,726.00 ", 13.00 ," 1,000 "," 13,000.00 ", 15 , 56 , 18 , -   , -   , 1.00 , -   
" 27,727.00 ", 13.05 ," 1,500 "," 19,575.00 ", 15 , 56 , 36 , 1.00 , -   , -   , 1.00 
" 27,728.00 ", 13.05 ," 3,500 "," 45,675.00 ", 15 , 56 , 36 , -   , -   , 1.00 , -   
" 27,729.00 ", 13.05 ," 1,500 "," 19,575.00 ", 15 , 58 , 34 , -   , -   , 1.00 , -   
" 27,730.00 ", 13.05 , 862 ," 11,249.10 ", 15 , 58 , 44 , -   , -   , 1.00 , -   
" 27,731.00 ", 13.05 , 862 ," 11,249.10 ", 15 , 58 , 44 , -   , -   , 1.00 , -   
" 27,732.00 ", 13.05 , 276 ," 3,601.80 ", 15 , 59 , 57 , -   , -   , 1.00 , -   
" 27,733.00 ", 13.05 ," 1,224 "," 15,973.20 ", 15 , 59 , 57 , -   , -   , 1.00 , -   
" 27,734.00 ", 13.10 , 26 , 340.60 , 16 , 3 , 23 , 1.00 , -   , -   , 1.00 
" 27,735.00 ", 13.00 , 76 , 988.00 , 16 , 4 , 23 , -   , 1.00 , -   , (1.00)
" 27,736.00 ", 13.00 , 519 ," 6,747.00 ", 16 , 4 , 23 , -   , -   , 1.00 , -   
" 27,737.00 ", 13.00 , 405 ," 5,265.00 ", 16 , 4 , 23 , -   , -   , 1.00 , -   
" 27,738.00 ", 13.05 , 100 ," 1,305.00 ", 16 , 9 , 34 , 1.00 , -   , -   , 1.00 
" 27,739.00 ", 13.00 ," 2,000 "," 26,000.00 ", 16 , 10 , -   , -   , 1.00 , -   , (1.00)
" 27,740.00 ", 13.00 , 351 ," 4,563.00 ", 16 , 10 , 15 , -   , -   , 1.00 , -   
" 27,741.00 ", 13.00 , 649 ," 8,437.00 ", 16 , 10 , 15 , -   , -   , 1.00 , -   
" 27,742.00 ", 12.95 ," 3,610 "," 46,749.50 ", 16 , 10 , 18 , -   , 1.00 , -   , (1.00)
" 27,743.00 ", 13.00 , 198 ," 2,574.00 ", 16 , 10 , 18 , 1.00 , -   , -   , 1.00 
" 27,744.00 ", 13.00 , 250 ," 3,250.00 ", 16 , 10 , 18 , -   , -   , 1.00 , -   
" 27,745.00 ", 13.00 , 552 ," 7,176.00 ", 16 , 10 , 18 , -   , -   , 1.00 , -   
" 27,746.00 ", 12.95 ," 1,000 "," 12,950.00 ", 16 , 10 , 18 , -   , 1.00 , -   , (1.00)
" 27,747.00 ", 13.05 ," 1,000 "," 13,050.00 ", 16 , 11 , 16 , 1.00 , -   , -   , 1.00 
" 27,748.00 ", 13.05 , 500 ," 6,525.00 ", 16 , 13 , 1 , -   , -   , 1.00 , -   
" 27,749.00 ", 13.05 ," 1,000 "," 13,050.00 ", 16 , 13 , 1 , -   , -   , 1.00 , -   
" 27,750.00 ", 13.00 ," 1,977 "," 25,701.00 ", 16 , 18 , 50 , -   , 1.00 , -   , (1.00)
" 27,751.00 ", 12.95 ," 15,400 "," 199,430.00 ", 16 , 18 , 54 , -   , 1.00 , -   , (1.00)
" 27,752.00 ", 12.95 ," 1,450 "," 18,777.50 ", 16 , 18 , 54 , -   , -   , 1.00 , -   
" 27,753.00 ", 12.90 ," 2,000 "," 25,800.00 ", 16 , 20 , 23 , -   , 1.00 , -   , (1.00)
" 27,754.00 ", 12.90 ," 2,000 "," 25,800.00 ", 16 , 20 , 23 , -   , -   , 1.00 , -   
" 27,755.00 ", 12.90 , 677 ," 8,733.30 ", 16 , 23 , 44 , -   , -   , 1.00 , -   
